,1_sentence,2_y_predict,3_y_predict_name,4_answer,5_y_predict_probability
3463,"outlool,點,開會,出現,無,反應,打開,後,準備,瀏覽,信件,時,出現,無,反應,分機,15405",8,8,0,"[0.01650154 0.00658504 0.04279168 0.10764816 0.04035738 0.00378212
 0.00528038 0.0266033  0.70036244 0.00392218 0.04273668 0.00342906]"
7212,"pc,boot,fail",1,1,3,"[0.18624264 0.29881027 0.01669064 0.21313298 0.05469521 0.01832074
 0.07197249 0.01868471 0.06206902 0.00562372 0.02299716 0.03076041]"
31147,"outlook,打開,後會,處於,loading,狀態,出現,程式,無,回應,16820",1,1,0,"[0.04636618 0.5684795  0.00350123 0.10327979 0.03317374 0.01268864
 0.13626187 0.00425128 0.00407156 0.00357103 0.00495701 0.07939821]"
25388,"確認,電腦,使用,軟體,公司,是否,購買",8,8,3,"[0.05677707 0.02503996 0.03596904 0.17121987 0.04849776 0.00615649
 0.01151848 0.02708866 0.5659631  0.00383502 0.04225964 0.00567488]"
4589,"去,重慶,展運,出差,卡在,wiondows,歡迎,畫面,無法,登入,安裝,ocs,無法,存取,廣達,網域,qrdcfs01,,,聯絡,方式,分機,385,80340,手機,13084303721",0,0,4,"[0.30868655 0.11974242 0.04358627 0.10524224 0.0567224  0.03735267
 0.04763102 0.04528356 0.13790081 0.01894845 0.05550714 0.02339652]"
4679,"登入,QCO,黑,畫面,分機,13230",8,8,1,"[1.5681532e-03 2.8868453e-04 7.8850267e-03 1.5792208e-02 4.8287963e-03
 2.1122424e-04 2.0812551e-04 4.0911878e-03 9.5677084e-01 2.2096436e-04
 8.0148745e-03 1.1988708e-04]"
27526,"網路,驗證,,,請,協助,處理",0,0,8,"[0.42329085 0.09058445 0.02123159 0.082935   0.02867279 0.01512334
 0.0187381  0.023979   0.25138715 0.00462925 0.03289773 0.00653077]"
24783,"MVPN,17632,無法,開啟,檔案",0,0,3,"[0.5230893  0.321517   0.00525364 0.03292267 0.01393786 0.01739389
 0.03072701 0.00704267 0.02646922 0.00259061 0.00878436 0.01027179]"
17005,"12566,無法,更新,Adobe,導致,現在,無法,開啟,pdf,資料",8,8,3,"[0.05087898 0.02298932 0.04881742 0.17099632 0.05869103 0.00792448
 0.01353302 0.03433426 0.52593553 0.00605743 0.05236643 0.0074757 ]"
4851,"MAIL,雲端,開,,,每次,收到,薪資,加密,文件,不開",8,8,5,"[0.00790725 0.00490584 0.02931078 0.17865127 0.04226222 0.00171123
 0.00407168 0.0164272  0.6811787  0.00177835 0.02903953 0.00275592]"
10718,"無法,自動,更新,到,最,新,版本",3,3,11,"[8.1275753e-04 3.6158902e-03 7.4571273e-03 7.4474835e-01 5.5424538e-02
 3.0485357e-04 3.9397408e-03 3.7574095e-03 1.6784224e-01 3.3625390e-04
 7.6205507e-03 4.1402420e-03]"
26903,"17236,當機,之後,無法,啟動",1,1,3,"[0.03123734 0.48854148 0.00384016 0.15199398 0.04222836 0.01103674
 0.15455964 0.00427738 0.00413473 0.00369772 0.00523322 0.09921919]"
14754,"Mail,無法,收發,15240",3,3,8,"[9.64116363e-04 1.15389191e-02 4.20579361e-03 8.65596473e-01
 5.88346832e-02 4.62764641e-04 1.15338685e-02 2.45010108e-03
 2.71413196e-02 4.36145230e-04 4.53180587e-03 1.23039307e-02]"
21812,"IE,E,mail,不通",3,3,8,"[7.9847313e-04 1.1995656e-02 3.5333820e-03 8.7384695e-01 5.7763755e-02
 4.3863390e-04 1.2551490e-02 2.0920755e-03 1.8598121e-02 4.2164951e-04
 3.8200070e-03 1.4139845e-02]"
24510,"QCO,上面,outlook,點不開",3,3,0,"[0.01162513 0.24080992 0.00530785 0.36901128 0.07069238 0.00713891
 0.15107821 0.00483256 0.00522056 0.00385429 0.00644177 0.12398718]"
501,"登入,時,出現,下面,錯誤,訊息,伺服器,安全,資料庫,工作站,信任,關係,電腦",8,8,3,"[2.8480277e-03 5.7008053e-04 1.2810284e-02 2.1193800e-02 7.6774531e-03
 4.7346353e-04 4.3690170e-04 7.0572500e-03 9.3318969e-01 5.0821941e-04
 1.2971979e-02 2.6288116e-04]"
24894,"退出,Q87010602",8,8,3,"[0.0184662  0.01199479 0.02743925 0.21432634 0.04488218 0.00253099
 0.00678791 0.01793602 0.6197501  0.00188798 0.03030921 0.00368903]"
24534,"HP1200,無法,列印,11669",0,0,3,"[0.5428895  0.26265872 0.00708604 0.04529803 0.01716138 0.01683845
 0.02894332 0.00923819 0.04552184 0.00283915 0.01189711 0.00962834]"
26722,"16251,Outlook,搜尋,檔案,時,使,Outlook,停擺,導致,無法,正常,使用,Outlook",1,1,0,"[0.06842976 0.5307667  0.0057915  0.10956143 0.03812714 0.01695031
 0.13117807 0.00677954 0.00688016 0.00507324 0.00773337 0.07272877]"
24308,"QCA,出差,無法,QCO,宿舍,請以,Mail,方式,聯繫,Paul,Huang,quantatw,com",3,3,1,"[0.00294929 0.04673021 0.00616669 0.7435581  0.08104939 0.00195412
 0.04651742 0.00433276 0.01169088 0.00169095 0.00663012 0.04672998]"
25472,"南棟,樓,user,12332,網孔,B125,不通,,,請,協助,處理",0,0,8,"[0.62736076 0.22166754 0.00610781 0.02715424 0.01303634 0.01829009
 0.02407167 0.00802163 0.03276793 0.00307066 0.01030166 0.00814958]"
26820,"登入,網域,時,,,出現,密碼,錯誤,訊息,216251",8,8,4,"[1.6678091e-03 3.7350130e-04 9.9005345e-03 2.2591274e-02 6.7338780e-03
 2.6808964e-04 2.9981180e-04 5.0231661e-03 9.4285297e-01 3.0103634e-04
 9.8039974e-03 1.8403614e-04]"
6547,"電腦,無法,登入",8,8,3,"[5.8037778e-03 2.3008927e-03 1.6719932e-02 8.3496422e-02 1.8923065e-02
 7.9490006e-04 1.4915431e-03 9.5919054e-03 8.4156507e-01 7.0511032e-04
 1.7757852e-02 8.4957288e-04]"
9248,"系統,提示,作業,系統,非,正版,登入,後,黑,畫面",8,8,3,"[3.6823328e-03 9.1479125e-04 1.7430827e-02 3.6168829e-02 1.2248425e-02
 6.7876757e-04 7.6037005e-04 9.4307996e-03 9.0030527e-01 7.6839118e-04
 1.7134696e-02 4.7656949e-04]"
12793,"無法,printer,連線",8,8,3,"[1.1965596e-02 3.0266233e-03 1.8367164e-02 5.5910576e-02 1.5979188e-02
 1.2426034e-03 1.6262108e-03 1.1648814e-02 8.5796249e-01 9.6162996e-04
 2.0490400e-02 8.1875775e-04]"
30602,"跳出,帳號,密碼,要求,無法,登入",1,1,6,"[0.03880548 0.54110163 0.00348552 0.12568326 0.03642797 0.0113342
 0.14170073 0.00410185 0.00420036 0.00335458 0.00491767 0.0848868 ]"
4993,"本機,Outlook,無法,預覽,Excel,PDF,檔案",3,3,0,"[1.0657001e-03 8.1799738e-03 5.9625925e-03 8.3818620e-01 6.2043767e-02
 4.6103666e-04 8.4447376e-03 3.2866849e-03 5.6772348e-02 4.6509909e-04
 6.2163253e-03 8.9155212e-03]"
7891,"OrCAD,是否,支援,win7,版本,12577",8,8,3,"[2.0497143e-03 4.8045928e-04 1.0494342e-02 2.6050914e-02 7.4843061e-03
 3.0854499e-04 3.6257462e-04 5.4350910e-03 9.3630588e-01 3.2842439e-04
 1.0483178e-02 2.1655150e-04]"
22722,"懷疑,電腦,中毒,同事,收到,發出,信件,,,但並,寄過,信件,同事",3,3,11,"[0.00270642 0.03865791 0.00604651 0.7737258  0.0775333  0.00157642
 0.03683431 0.00409014 0.01470379 0.00134995 0.00650614 0.0362694 ]"
12788,"15725,網路,印表機,使用",8,8,3,"[3.05258948e-03 6.32716343e-04 9.66960285e-03 2.45876927e-02
 6.87795226e-03 3.46548855e-04 3.92261834e-04 5.39882947e-03
 9.38190699e-01 3.14364966e-04 1.03268465e-02 2.09761172e-04]"
23592,"North,4F,MIS,office,printer,can,t,work",8,8,3,"[0.00968175 0.0040908  0.02623837 0.10932496 0.0292074  0.00161266
 0.0029031  0.01530495 0.7713557  0.0015249  0.02701242 0.00174297]"
30223,"今天,網域,帳號,登入,人,工作,機,出現,伺服器,安全性,資料庫,工作站,信任,關係,電腦,帳戶,訊息,無法,成功,登入,公司,網域,無法,順利,處理,公務",0,0,8,"[0.73220485 0.1300393  0.00720584 0.01329864 0.00973839 0.02318259
 0.01641469 0.00964191 0.03552258 0.00459202 0.01220579 0.00595339]"
28480,"每次,開機,速度,緩慢,平均,約,需,十分鐘,停,防毒,軟體,啟動,更新,階段,Ext.13686",1,1,3,"[0.21388283 0.6603447  0.00208592 0.02750068 0.01040128 0.01241738
 0.04253617 0.00345797 0.00716086 0.00145596 0.00354483 0.0152114 ]"
2726,"登入,時,出現,無法,連線,遠端,桌面,達到,伺服器,位置,無法,連線",8,8,4,"[4.1293185e-03 7.2751212e-04 1.4237992e-02 2.0639103e-02 7.9599945e-03
 6.1892247e-04 5.1997585e-04 8.1976000e-03 9.2732728e-01 6.3307217e-04
 1.4712527e-02 2.9667845e-04]"
6289,"SSLVPN,登入,連線,,,無法,使用,BPM,,,SAP",8,8,2,"[0.02183828 0.01291349 0.03620527 0.19736992 0.05133323 0.00366069
 0.00827938 0.02333461 0.59903115 0.00303683 0.03820578 0.00479131]"
29477,"HDD,Crashed,need,to,install,new,OS",0,0,3,"[0.2934108  0.19186927 0.02318036 0.16796863 0.05106619 0.02050843
 0.0488646  0.02519251 0.1190415  0.00687581 0.03238314 0.01963872]"
31095,"分機,15990,臨時,工作,機想,安裝,軟體,申請",1,1,3,"[2.8984654e-01 6.5307963e-01 8.1555842e-04 1.0932004e-02 4.0791146e-03
 7.4269525e-03 1.9646762e-02 1.5942868e-03 4.9487166e-03 5.0733291e-04
 1.5775734e-03 5.5455067e-03]"
12264,"internet,can,not,connect",3,3,8,"[1.4921810e-03 5.5859298e-03 9.2644645e-03 7.1308351e-01 5.9840500e-02
 4.7299464e-04 5.4102209e-03 4.9135508e-03 1.8468538e-01 4.8079158e-04
 9.7067337e-03 5.0637769e-03]"
25595,"user,反應,網路,不通,請,幫忙,處理,謝謝,聯絡,分機,18312",1,1,8,"[0.07193899 0.71043503 0.0018229  0.04927823 0.01690854 0.01062459
 0.0868816  0.00272558 0.00315459 0.00189445 0.00294453 0.04139108]"
32201,"外部,網路,無法,使用,內部,網路,正常,請,幫忙,處理,謝謝",3,3,8,"[0.11072721 0.12997602 0.03880119 0.2931523  0.08950261 0.01892649
 0.05945085 0.03414233 0.13849218 0.01043552 0.04483319 0.03156013]"
23254,"無法,收發,郵件",1,1,0,"[0.07209637 0.7362777  0.001479   0.04762435 0.01466821 0.00878991
 0.07575694 0.00231181 0.00321941 0.00138632 0.00249429 0.03389563]"
30014,"已,拒絕,連線,未,授權,使用,帳戶,遠端,登入",8,8,1,"[0.10955993 0.02798348 0.03639838 0.09962098 0.03698443 0.00893651
 0.01055215 0.03059567 0.5840361  0.00480976 0.04575579 0.0047668 ]"
7885,"Excel,編輯,某一,格子,hyperlink,到,另一,sheet,格子,出現,錯誤,,,顯示,這項,作業,已,取消,這台,電腦,作用,中,限制,近期,發生,問題",8,8,3,"[0.02201088 0.01022571 0.04492959 0.13994208 0.04904663 0.00488145
 0.00773443 0.02958789 0.635255   0.00463603 0.04682473 0.00492564]"
12865,"無法,正常,上網,,,公司,網頁,時常,無法,開啟",0,0,10,"[0.29622188 0.2244472  0.02420786 0.14120157 0.05310674 0.02798499
 0.06442683 0.02578904 0.07225905 0.01007225 0.03195119 0.02833141]"
10711,"瀏覽器,綁架,Hao123",0,0,11,"[0.7416499  0.15451434 0.00377145 0.0159398  0.00722594 0.01155304
 0.01202448 0.00522538 0.03605038 0.00151935 0.00703281 0.00349304]"
3710,"是否,現在,使用,email,改掉,,,煩請,幫忙,更改,18241",1,1,0,"[0.024294   0.42262307 0.00426511 0.19005656 0.04991948 0.01055028
 0.16466495 0.00451586 0.0041593  0.00406942 0.00562661 0.1152554 ]"
24044,"禮拜,發生,情況,,,當時,獲得,解決,今日,發生,問題,,,系統,認為,GUEST,ID,,,要求,輸入,帳號,密碼,無法,上網",1,1,8,"[0.03569298 0.4794674  0.00444046 0.13682255 0.04382697 0.01360151
 0.159916   0.00500288 0.00425343 0.0047699  0.00599247 0.10621341]"
24790,"OUTLOOK,無法,傳送,接收,郵件,顯示,無,適當,權限,執行,作業",1,1,3,"[0.30056095 0.6086292  0.00168457 0.01728163 0.00714304 0.0115972
 0.02951461 0.00289893 0.00718793 0.00110298 0.00295483 0.00944407]"
6483,"通訊錄,問題,工號,A3033451,Jeep,Cai,quantacn,com,蔡堅,信箱,無法,加到,群組,手動,加,15861",3,3,0,"[0.0090745  0.01971851 0.0226969  0.57502836 0.08580716 0.00241489
 0.01593847 0.0141409  0.21737538 0.00218195 0.02383605 0.01178692]"
29747,"無法,登入,網域",0,0,8,"[0.2785113  0.17589724 0.02515788 0.17654434 0.05320368 0.01991366
 0.04669141 0.0267416  0.13679641 0.00695909 0.03468015 0.01890324]"
26219,"分機,13531",3,3,8,"[0.14746463 0.12337743 0.02884633 0.27413452 0.06587579 0.01303509
 0.03873824 0.02741416 0.22135976 0.00533912 0.03770789 0.01670713]"
26568,"執行,outlook,說,pst,檔,異常,損毀,分機,17588",3,3,1,"[0.0038898  0.06731474 0.00643261 0.68268436 0.08400783 0.00277238
 0.06534834 0.00478486 0.00941771 0.0022845  0.00700209 0.06406071]"
28267,"手機,須,設定,BPM,簽核,表單,煩請,協助,11671",8,8,3,"[0.01823091 0.0110567  0.03427077 0.20142299 0.05001652 0.00315261
 0.00739154 0.02164876 0.6095419  0.00270392 0.03618908 0.00437438]"
24097,"無法,收信,13921",8,8,0,"[0.0389083  0.02301297 0.03472051 0.22113681 0.05431706 0.00489367
 0.01170527 0.02456521 0.53832734 0.00328626 0.03910835 0.00601824]"
2847,"印表機,無法,安裝,設定,PO,OFJ,7000,3F,PO,Z3200,3F,EXT,16546",0,0,3,"[8.9293838e-01 7.8072302e-02 9.0934080e-04 2.1643839e-03 1.4358156e-03
 5.9228921e-03 3.2384649e-03 1.4207329e-03 1.0676331e-02 4.8062002e-04
 1.9442753e-03 7.9638354e-04]"
6010,"PC,電腦,名稱,AP990112871",8,8,3,"[0.02580972 0.01076195 0.02721781 0.1373637  0.03451377 0.00285599
 0.00542674 0.0186945  0.70147544 0.00197791 0.03116502 0.00273739]"
6576,"本機,outlook,出現,錯誤,訊息,Proxy,安全,憑證,問題,錯誤,代碼,30",8,8,0,"[2.8813996e-03 1.3366052e-03 1.8554227e-02 8.5602388e-02 2.1231379e-02
 6.6610298e-04 1.2528953e-03 9.7575085e-03 8.3879393e-01 7.9391815e-04
 1.8228143e-02 9.0141606e-04]"
5653,"outlook,容量,不足",1,1,0,"[0.04442384 0.54236454 0.00387521 0.13092417 0.03676407 0.01158008
 0.13451454 0.00457783 0.00526235 0.00335571 0.00547636 0.07688126]"
1182,"客戶,使用,DropBox,做為,檔案,分享,公司,網路,檔,dropbox,瞭得,申請,開通,分機,13356",3,3,8,"[0.00359689 0.01140534 0.01609224 0.6673152  0.08178338 0.00130366
 0.01127593 0.00930582 0.16986908 0.00135686 0.01647091 0.01022474]"
7049,"電腦,鍵盤,游標,固定,亂跳,分機,13338",8,8,3,"[3.96614661e-03 2.16977741e-03 1.66165214e-02 1.21630654e-01
 2.36810260e-02 6.65650645e-04 1.62380096e-03 8.94241594e-03
 8.01856399e-01 6.53606548e-04 1.71600487e-02 1.03390333e-03]"
3222,"Ext,15047,has,recalled,again,saying,the,person,who,s,fixing,the,issue,earlier,tell,him,to,direct,his,issue,to,Network,administrator,Problem,is,about,accessibility,of,GAMS,page,no,flash",0,0,8,"[0.7692889  0.14967854 0.00334898 0.00853715 0.00580678 0.01587899
 0.01263856 0.0046694  0.01785078 0.00220746 0.00602217 0.0040722 ]"
18506,"port,number,D551,,,shutdown,,,please,contact,with,11247",3,3,8,"[0.14004292 0.19779915 0.02891762 0.26908064 0.07845519 0.02098942
 0.07648729 0.0274837  0.07903149 0.00960065 0.03469716 0.0374148 ]"
1738,"Hi,你好,信箱,0318,1541,到,1732,之間,沒收,信,老闆,OCS,說,信,檢查,過我,手機,沒收,信,還請,幫忙,看看,From,Milly,Lin,林芳儀,Date,Monday,,,18,March,2019,at,PM,16,47,To,C,H,Huang,黃正宏,,,Irene,Chung,鍾佳伶,,,Myles,Chen,陳建樺,Cc,alex,lee,Subject,RE,F0C,CPX,2S,MB,DFM,check,Hi,C,H,,,Please,add,Myles,,,Irene,,,and,me,into,the,mail,loop,Myles,is,the,MPM,of,QTMC,and,is,able,to,follow,up,BR,,,Milly",1,1,0,"[0.08563184 0.31587502 0.01932803 0.15839899 0.07108497 0.03262491
 0.14409097 0.01981138 0.01921771 0.01597296 0.02260051 0.09536274]"
10168,"密碼,過期,無法,登入,WINDOWS,,,聯繫,方式,,,請,連繫,助理,Sami,Wang,,,分機,382,24959",0,0,3,"[0.72613806 0.18368106 0.0035031  0.01204901 0.00691776 0.01505478
 0.01498833 0.00485663 0.0198162  0.00202345 0.00623982 0.00473178]"
16430,13088,0,0,5,"[0.22812848 0.17245969 0.02361148 0.21763377 0.05529808 0.01599189
 0.04409786 0.02523822 0.16146271 0.00542636 0.0331245  0.01752695]"
3265,"MRO,系統,操作,問題",8,8,4,"[0.01613909 0.00547837 0.02349174 0.09334555 0.02497615 0.00186108
 0.00302036 0.01512874 0.78746647 0.00143235 0.02609297 0.00156707]"
5221,"密碼,輸入,錯誤,Lock,,,請,協助,處理",0,0,8,"[0.49573386 0.2902393  0.00793515 0.05076902 0.01996368 0.01938212
 0.03563205 0.01020933 0.0411134  0.0035237  0.01292245 0.012576  ]"
27982,"IE,can,t,show,well",8,8,10,"[0.00808694 0.00291983 0.02068831 0.08187257 0.02130902 0.00115055
 0.00191272 0.01210029 0.82614154 0.00103437 0.02169726 0.0010866 ]"
23242,"無法,收發,mail,,,大陸,出差,,,聯繫,382,613947",3,3,0,"[1.4487827e-03 1.0867638e-02 6.9150454e-03 8.2471377e-01 6.8094775e-02
 6.3633767e-04 1.1035005e-02 3.9099753e-03 5.3213064e-02 6.3194078e-04
 7.1602329e-03 1.1373426e-02]"
32185,"工號,10102025,分機,15623,問題,申請,雲端,權限,撤除",3,3,1,"[9.4368693e-04 9.0553528e-03 4.7733514e-03 8.5878873e-01 5.8786031e-02
 4.2309979e-04 9.1685411e-03 2.6954198e-03 4.0104229e-02 4.1156780e-04
 5.1108003e-03 9.7391726e-03]"
28307,"使用,反應,NB,無法,透過,Projector,輸出,,,請,協處,12889",0,0,3,"[0.69728976 0.16682513 0.00585733 0.02117374 0.01063048 0.0163997
 0.01752909 0.00772544 0.03804125 0.00274219 0.01009408 0.00569174]"
16316,"已,請,Brenda,Yeh,處理",0,0,1,"[8.5906297e-01 9.2738695e-02 1.6513728e-03 4.5365333e-03 2.6490162e-03
 7.6704733e-03 5.0350744e-03 2.4529120e-03 1.8745994e-02 7.7619596e-04
 3.3596021e-03 1.3211877e-03]"
26279,11580,0,0,3,"[0.22812848 0.17245969 0.02361148 0.21763377 0.05529808 0.01599189
 0.04409786 0.02523822 0.16146271 0.00542636 0.0331245  0.01752695]"
32088,"無法,連線到,http,qex,sharecourse,course,view,courseInfo,87,,,要求,輸入,登入,帳密",3,3,4,"[0.00242077 0.04854703 0.0049649  0.7427717  0.07767254 0.00181314
 0.05009197 0.00360201 0.00834797 0.00156875 0.00546422 0.05273502]"
27279,"搜尋,不到,公司,Wifi,Staff,名稱,無法,正常,使用",0,0,8,"[0.27551523 0.10992332 0.03714697 0.141993   0.05524558 0.02310777
 0.03655158 0.03667399 0.20905657 0.01017811 0.04851064 0.01609715]"
17269,"QCO03,I,E,5200,N2B,無法,列印,無法,安裝,12422",0,0,1,"[8.68573546e-01 1.07620485e-01 6.70027803e-04 1.85376348e-03
 1.26748870e-03 5.99999400e-03 3.72916693e-03 1.08911004e-03
 6.43482571e-03 4.15945455e-04 1.43518625e-03 9.10422998e-04]"
18280,"正常,使用,公司,網頁,有時,連外,網時會,出現,Proxy,伺服器,發生,錯誤,位址,正確",3,3,8,"[0.01528703 0.03630777 0.03045971 0.55719095 0.10906368 0.00520639
 0.03148115 0.01989172 0.13580571 0.00485951 0.03056028 0.02388613]"
8013,13752,0,0,3,"[0.22812848 0.17245969 0.02361148 0.21763377 0.05529808 0.01599189
 0.04409786 0.02523822 0.16146271 0.00542636 0.0331245  0.01752695]"
100,"user,本機,電腦,密碼,login,網域,密碼,人,大陸",3,3,8,"[1.7161150e-03 1.5092296e-02 6.3061849e-03 8.2932705e-01 6.8903245e-02
 7.5984566e-04 1.4528162e-02 3.7378520e-03 3.7584823e-02 7.0406322e-04
 6.6958563e-03 1.4644537e-02]"
21957,"安裝,outlook2016,後,,,更換,UI,成,2010,版本,,,再,到,qrdcfs01,下載,patch,後,,,問題,17989",8,8,0,"[0.00975766 0.0043539  0.03130363 0.11644976 0.03409471 0.00204097
 0.00352289 0.01871797 0.7435424  0.00211282 0.03183987 0.00226345]"
27380,"IP,Phone,無法,使用,,,電腦,網路,驗證,,,請,協助,處理",8,8,3,"[8.2828780e-04 1.1301292e-04 5.2947942e-03 6.9030132e-03 2.5010931e-03
 1.1647842e-04 8.4961895e-05 2.6847734e-03 9.7594529e-01 1.2978067e-04
 5.3482689e-03 5.0205883e-05]"
17834,"下午,後,收不到,QSMC,信件,煩請,幫忙,查看,16191",1,1,0,"[0.04757726 0.5956793  0.00307992 0.09604981 0.0300888  0.01182446
 0.12808223 0.00386278 0.00394159 0.00308599 0.00447797 0.07224993]"
22688,"無法,開啟,薪資單,分機,15202",8,8,5,"[0.0682082  0.0376513  0.04003266 0.22043946 0.06155337 0.00809163
 0.0176287  0.03038094 0.4562846  0.00498863 0.04597132 0.00876913]"
31379,"Soft,phone,重灌,電腦,後,無法,使用,10,出差,,,希望,能緊,早,處理,TEL,11186",0,0,3,"[0.32613987 0.22326146 0.02274337 0.12655926 0.04852857 0.02770826
 0.05869427 0.02516867 0.07556672 0.00940496 0.03095719 0.02526738]"
2207,"ORCAD,開,檔案,,,程式,莫名,關閉,,,嘗試,移除,主,程式,時,,,莫名,關閉,,,無法,解除,安裝,,,嘗試,重新,安裝,ORCAD,,,無法,安裝,MRO,PO,裡要,另存,PO,單時,,,IE,莫名,關閉,硬碟,兩,這兩個,月,,,聽到,唧唧,聲音,謝謝",0,0,4,"[0.78195757 0.14627582 0.0029488  0.00600705 0.00480221 0.01712241
 0.01183322 0.00426693 0.01323667 0.00233846 0.0053019  0.00390902]"
20073,"印表機,無法,列印,SIT,P1505N,S5A",0,0,3,"[0.41535956 0.25109816 0.01370508 0.09417116 0.03228089 0.02072863
 0.04342525 0.01629077 0.07099088 0.00500007 0.0208098  0.01613982]"
7696,"分機,13860",3,3,0,"[0.14746463 0.12337743 0.02884633 0.27413452 0.06587579 0.01303509
 0.03873824 0.02741416 0.22135976 0.00533912 0.03770789 0.01670713]"
31663,"密碼,過期,無法,登入",3,3,8,"[1.9696890e-03 1.6864529e-02 6.5216380e-03 8.2394785e-01 6.8101630e-02
 8.0135546e-04 1.5312591e-02 3.8909737e-03 4.0404942e-02 7.1151002e-04
 6.9504716e-03 1.4522823e-02]"
3254,"依據,MIS,FAQ,SOP,設定,android,push,mail,,,無法,驗證,成功,15881",3,3,4,"[9.1775629e-04 8.9343796e-03 4.9250848e-03 8.5727078e-01 6.0781267e-02
 4.4171483e-04 9.3882531e-03 2.7830494e-03 3.8550455e-02 4.4365009e-04
 5.2199676e-03 1.0343701e-02]"
16818,"12393,NB,出現,wifi,device,目前,沒辦法,連網,還請,幫忙,處理,感謝",1,1,8,"[0.05316433 0.57571083 0.00378585 0.09863615 0.0324384  0.01348239
 0.13064148 0.00465935 0.00464452 0.00371461 0.00535778 0.07376435]"
31409,"網孔,不通,請,協助,處理",1,1,8,"[0.24671276 0.6488049  0.00170754 0.02566896 0.00850438 0.00988993
 0.03242993 0.00297397 0.00882889 0.00096714 0.00308247 0.01042914]"
21931,"信箱,容易,是否,能夠,增加,使用,空間,謝謝",0,0,1,"[0.4796361  0.34087268 0.00607593 0.04026215 0.01666987 0.01881091
 0.03609434 0.0080248  0.02802495 0.00303035 0.00995065 0.01254723]"
10507,"無法,預約",3,3,6,"[0.2066185  0.14817132 0.02724647 0.22681344 0.05969183 0.01589249
 0.04209826 0.0274821  0.18594185 0.00593606 0.03673476 0.01737293]"
14020,"15872,無法,登入",8,8,3,"[0.1339672  0.09671192 0.03265485 0.26064706 0.06632143 0.0124349
 0.03317907 0.02946268 0.27289978 0.00557924 0.04141308 0.01472877]"
15236,"382,619430,,,本機,收發,email",3,3,1,"[9.0715947e-04 8.5868202e-03 4.7377688e-03 8.5935259e-01 5.7905927e-02
 4.0110643e-04 8.6778495e-03 2.6622287e-03 4.2106759e-02 3.9142693e-04
 5.0582364e-03 9.2121717e-03]"
23089,softphone,8,8,3,"[0.21009623 0.09444336 0.02900943 0.18365863 0.05034574 0.01299233
 0.02619439 0.0280578  0.31026456 0.00495236 0.03954732 0.01043791]"
28740,"桌機,畫面,聯絡,電話,17512",8,8,3,"[8.4229140e-04 1.7782205e-04 7.0349276e-03 1.5707146e-02 4.5545097e-03
 1.3982887e-04 1.5221041e-04 3.3239203e-03 9.6105641e-01 1.6910970e-04
 6.7443778e-03 9.7454802e-05]"
6291,"請,幫忙,安裝,VPN,裝好,幾次,成功",1,1,2,"[2.5332743e-01 7.0597875e-01 4.4819235e-04 6.9227954e-03 2.6470488e-03
 5.6872475e-03 1.5824767e-02 9.6714235e-04 2.6909988e-03 3.1966934e-04
 9.0662116e-04 4.2793094e-03]"
9169,"無法,上網",3,3,8,"[0.07757297 0.09849125 0.03228498 0.36890605 0.08323287 0.01084565
 0.04206968 0.02711522 0.19464438 0.00571619 0.03819107 0.02092962]"
9099,"password,expires,,,cannot,access,internet,and,outlook,User,wishes,to,keep,the,same,old,password,then,update,it",1,1,8,"[0.117438   0.6862406  0.00248066 0.04603975 0.01644907 0.01296607
 0.0719496  0.00381147 0.0053874  0.00214009 0.0040047  0.0310926 ]"
5503,"需,申請,權限,客戶端,FTP,server",3,3,8,"[5.9106020e-04 4.2186137e-03 5.1615271e-03 8.3680171e-01 5.3991742e-02
 2.6035597e-04 4.6805586e-03 2.6592689e-03 8.0721773e-02 2.8314383e-04
 5.3352895e-03 5.2950294e-03]"
29906,"分機,13574,問題,QCO,雲端,無法,使用",3,3,1,"[0.01850948 0.041093   0.02703207 0.555462   0.0966327  0.0045896
 0.02880969 0.01794313 0.15900294 0.00364006 0.02827092 0.01901443]"
21278,"使用,反應,原,申請,FTP,無法,使用,請,協助,處理,謝謝,Ext.11700",3,3,8,"[0.00909535 0.19427097 0.00558022 0.40898237 0.07778958 0.00678479
 0.14488907 0.00498062 0.00494782 0.00417064 0.00658979 0.13191882]"
22820,"無法,登入,網域",0,0,8,"[0.2785113  0.17589724 0.02515788 0.17654434 0.05320368 0.01991366
 0.04669141 0.0267416  0.13679641 0.00695909 0.03468015 0.01890324]"
14853,"雲端,斷線,重登,11664",3,3,1,"[0.0171737  0.26287323 0.00674309 0.35670394 0.07057497 0.00841292
 0.14464867 0.00624065 0.00772437 0.00426335 0.0081642  0.10647695]"
2676,"USER,反應,大陸,松林,會館,上網,分機,12019",8,8,3,"[0.02397918 0.02158254 0.03774287 0.31902075 0.07247856 0.00450089
 0.01430244 0.02433551 0.43050966 0.00367681 0.03930685 0.00856393]"
2070,"Office,Scan,出現,離線,狀態,,,無法,更新,,,請,協助,,,謝謝",1,1,11,"[0.33406052 0.48030376 0.00520217 0.0421288  0.01733612 0.01922802
 0.04830696 0.0071957  0.01736912 0.00301552 0.00811011 0.01774327]"
