,1_sentence,2_y_predict,3_y_predict_name,4_answer,5_y_predict_probability
1509,"BPM,平台,系統,抽單,APP68",6,內部資訊系統,0,"[2.3153074e-02 4.0537980e-03 2.6909881e-03 2.4436458e-04 2.5474859e-05
 8.2284771e-03 9.6160388e-01]"
5010,"內部資訊系統,需要,會議室,發現,無法登入,總務,資訊系統",0,BPM平台系統,6,"[8.2603395e-01 6.5052949e-02 6.6114388e-02 2.6222840e-02 2.6967310e-04
 2.7394884e-03 1.3566619e-02]"
1212,"BPM,平台,系統,Submit,快遞,申單,出現錯誤,訊息,BPMPortal,應用程式,發生,伺服器錯誤,伺服器,法要,999",6,內部資訊系統,0,"[5.3147614e-02 7.8709014e-03 5.7960222e-03 6.0509419e-04 4.7327751e-05
 1.0042952e-02 9.2249018e-01]"
5470,"GOC,License,相關,問題",6,內部資訊系統,2,"[1.1676099e-02 2.4862408e-03 1.4729422e-03 1.2318289e-04 2.7545253e-05
 1.1384790e-02 9.7282922e-01]"
5086,"BPM,平台,系統,重覆,一筆,資料,抽單,單號,APP14",6,內部資訊系統,0,"[1.1526660e-02 2.4434321e-03 1.4440019e-03 1.1957892e-04 2.8599106e-05
 1.1986066e-02 9.7245175e-01]"
3282,"BPM,平台,系統,出差,申單,簽核通知,單號,APP40,簽核,單發,Error,Message,999",6,內部資訊系統,0,"[1.1912183e-02 2.6558072e-03 1.5845253e-03 1.3955210e-04 3.0603533e-05
 1.2200203e-02 9.7147715e-01]"
2418,"GOC,Pro,無法,連上",6,內部資訊系統,2,"[7.9255234e-03 2.0423427e-03 1.1673169e-03 6.9925394e-05 8.9882698e-05
 7.6325670e-02 9.1237932e-01]"
43,"BPM,平台,系統,無法,看到,填寫,完畢,出差,申單",6,內部資訊系統,0,"[1.2646485e-02 2.6683051e-03 1.6057400e-03 1.3789423e-04 2.8672732e-05
 1.1376958e-02 9.7153586e-01]"
1117,"內部資訊系統,出勤,BPM,無法開啟",0,BPM平台系統,6,"[8.5372186e-01 3.0004350e-02 2.2081375e-02 1.4969658e-03 2.5688083e-04
 1.3032467e-02 7.9406083e-02]"
2687,"內部資訊系統,薪資單,郵件,無法開啟,outlook,一點,hang",5,SAP-2X8(QSMC),6,"[2.3916597e-03 1.1048390e-03 5.3527451e-04 1.4002122e-05 3.1368199e-04
 9.3801677e-01 5.7623800e-02]"
4845,"內部資訊系統,無法開啟,系統,麻煩,確認,User,反應,填單,一兩天",0,BPM平台系統,6,"[8.6419886e-01 3.0997079e-02 2.2830693e-02 1.6620648e-03 2.5570346e-04
 1.1823055e-02 6.8232588e-02]"
135,"BPM,平台,系統,我之前,使用,MRO2,採買,原物料,收貨,地點,CSMC,廠商,開立,發票,驗收,申單,無法,廠商,TDI",6,內部資訊系統,0,"[1.9184181e-02 3.8615884e-03 2.5030118e-03 2.4273159e-04 2.8221160e-05
 9.0675876e-03 9.6511269e-01]"
2299,"GOC,沒辦法,使用,Pro",6,內部資訊系統,2,"[8.16914625e-03 2.17543961e-03 1.24347629e-03 6.90307788e-05
 1.12272646e-04 1.12647079e-01 8.75583589e-01]"
718,"BPM,平台,系統,Ext,多張,出勤,無法,簽核",6,內部資訊系統,0,"[1.1751530e-02 2.5058156e-03 1.4892936e-03 1.2548102e-04 2.8806931e-05
 1.1945563e-02 9.7215343e-01]"
1514,"CAMP,iPhone,iOS,07,版本,無法,看出,紀錄",6,內部資訊系統,1,"[7.6975729e-03 1.9493978e-03 1.1075205e-03 7.3888543e-05 6.9143898e-05
 4.6902519e-02 9.4219995e-01]"
95,"BPM,平台,系統,無法,送出,連線,逾時",6,內部資訊系統,0,"[3.1662211e-02 5.1611243e-03 3.5892879e-03 3.4599612e-04 3.0178420e-05
 8.4373979e-03 9.5077384e-01]"
121,"BPM,平台,系統,無法,簽核,資訊,需求單",6,內部資訊系統,0,"[1.0901332e-01 1.0896159e-02 8.3350241e-03 7.2999333e-04 7.4963151e-05
 1.3288361e-02 8.5766214e-01]"
1255,"SAP,168,QCI,149,601,這兩個,user,希望,1QN,開頭,一字,階料號,申新,帳號",5,SAP-2X8(QSMC),4,"[4.7634178e-04 3.1575153e-04 1.9867819e-04 9.3998287e-06 1.0325501e-01
 8.9212626e-01 3.6185682e-03]"
2984,"內部資訊系統,課程,無法,自動,播放",0,BPM平台系統,6,"[8.8914132e-01 3.1557251e-02 2.2454774e-02 1.7352614e-03 2.3380399e-04
 9.3082888e-03 4.5569334e-02]"
3166,"BPM,平台,系統,401,未經,授權,認證,無效,拒絕,存取",6,內部資訊系統,0,"[1.8264312e-01 1.4794988e-02 1.1677400e-02 9.5902995e-04 1.2857519e-04
 1.7355055e-02 7.7244180e-01]"
2656,"BPM,平台,系統,加班,設定,代理人,問題,詢問,無法,設定成",6,內部資訊系統,0,"[2.4264535e-02 4.3738182e-03 2.9386054e-03 2.7865320e-04 2.7458264e-05
 8.4249610e-03 9.5969194e-01]"
2867,"SAP,168,QCI,User,反應,寄售,部份,問題,MIS,人員,解決,1408",5,SAP-2X8(QSMC),4,"[5.5295089e-04 3.7268235e-04 2.2311173e-04 8.9601408e-06 3.7532981e-02
 9.5673972e-01 4.5694695e-03]"
1606,"內部資訊系統,進入,Myhr,跳出,輸入,帳號,密碼,輸入,無法進入,網頁,跳出,未經,授權,認證,無效,拒絕,存取,麻煩",3,R&D資訊系統,6,"[6.2468547e-02 2.9930361e-02 6.5304354e-02 8.4073734e-01 2.1994118e-04
 3.2115015e-04 1.0182584e-03]"
533,"內部資訊系統,登入,福委會,系統,儲值,跳出,視窗,Windows,需要,輸入,密碼,輸入,跑出,HTTP,錯誤,401,Unauthorized,使用,提供,認證,權限,檢視,目錄,網頁,餐費,無法,儲值,Orz",3,R&D資訊系統,6,"[0.28341615 0.08375159 0.14101717 0.48475155 0.00050918 0.00141423
 0.00514007]"
1075,"BPM,平台,系統,申外,帶證,無法,挑選,資產編號",6,內部資訊系統,0,"[3.5921618e-02 5.4973001e-03 3.8714611e-03 3.6487877e-04 3.1341733e-05
 8.5515939e-03 9.4576174e-01]"
898,"SAP,2X8,QSMC,USER,反應,使用,268,ZMD5,沒法,下載,Excel,user,了解,是否,設定,弄錯",6,內部資訊系統,5,"[1.3647444e-02 3.0390783e-03 1.8611419e-03 1.7663081e-04 3.0524527e-05
 1.0985146e-02 9.7026002e-01]"
428,"BPM,平台,系統,組織,變更,cost,center,不一樣,修改",6,內部資訊系統,0,"[1.5562217e-02 3.1095594e-03 1.9395624e-03 1.7120797e-04 2.5697991e-05
 9.4428509e-03 9.6974885e-01]"
2463,"BPM,平台,系統,收單,復原",6,內部資訊系統,0,"[2.0602653e-02 3.7243690e-03 2.4273212e-03 2.1731998e-04 2.4795474e-05
 8.3518950e-03 9.6465158e-01]"
1406,"SAP,168,QCI,user,ZFDR,create,DEBIT,note,產生,一個,performa,invoice,user,不知道",5,SAP-2X8(QSMC),4,"[5.4812094e-04 3.6651749e-04 2.2996211e-04 1.0431701e-05 6.6365711e-02
 9.2839062e-01 4.0887147e-03]"
4192,"SAP,168,QCI,VA02,輸入,credit,memo,出現錯誤,訊息,credit,control,error,8100,has,not,been,define",5,SAP-2X8(QSMC),4,"[5.6713144e-04 3.8844539e-04 2.1703093e-04 7.4775517e-06 1.3722456e-02
 9.7942537e-01 5.6721536e-03]"
4438,"GOC,教一下,電腦,去年,12,月底,新機,PRO,開較,組立,圖會,跳掉,問是,電腦,問題,電腦,RAM,4GB,CPU,7GHz",5,SAP-2X8(QSMC),2,"[1.2378499e-03 7.1021530e-04 3.2055250e-04 7.8006169e-06 3.7945126e-04
 9.7434437e-01 2.2999780e-02]"
3828,"SAP,168,QCI,user,反應,需要,刪除,job,code,ZV21,ZMBR,ZB99,相關同仁,連絡,user,1415",5,SAP-2X8(QSMC),4,"[5.8739819e-04 4.0619864e-04 2.4561654e-04 1.0298532e-05 2.8522406e-02
 9.6531361e-01 4.9145143e-03]"
70,"SAP,168,QCI,user,must,log,on,the,same,qciclient,24,user,logoin,22",5,SAP-2X8(QSMC),4,"[4.8201697e-04 3.1894309e-04 2.1396036e-04 1.1702495e-05 1.8318813e-01
 8.1267148e-01 3.1137790e-03]"
2892,"BPM,平台,系統,資產編號,那欄,無法,帶出",6,內部資訊系統,0,"[4.1706499e-02 6.1006974e-03 4.3676021e-03 4.1518599e-04 3.4702214e-05
 8.9058811e-03 9.3846947e-01]"
3871,"內部資訊系統,PLM,系統,若要,查詢,更換,密碼,修改",0,BPM平台系統,6,"[8.9086753e-01 4.4577900e-02 3.8080260e-02 7.2930623e-03 2.0592511e-04
 3.3399563e-03 1.5635347e-02]"
4183,"SAP,168,QCI,user,無法,ZG02,download,資料,今天,之前,還可以,解決",5,SAP-2X8(QSMC),4,"[4.8459740e-04 3.2899334e-04 2.1564872e-04 1.1031483e-05 1.4253783e-01
 8.5305583e-01 3.3660559e-03]"
238,"SAP,168,QCI,ZEKB,return,ZEKA,出現,訊息,935,933,MIS,人員",5,SAP-2X8(QSMC),4,"[5.0557335e-04 3.4423586e-04 2.0131914e-04 7.9057818e-06 3.7490346e-02
 9.5694429e-01 4.5063067e-03]"
1669,"內部資訊系統,續訂,168,會議室,一點,時間,無法操作",5,SAP-2X8(QSMC),6,"[1.2376559e-03 7.1323966e-04 3.2107127e-04 7.7515515e-06 3.6952080e-04
 9.7409320e-01 2.3257669e-02]"
1432,"SAP,168,QCI,user,了解,ZV29,這支,程式,是否,查詢,2003,之前,資料,若不行,是否,程式,方式,查詢,資料,Irwin",5,SAP-2X8(QSMC),4,"[6.7187066e-04 4.7254044e-04 2.7011434e-04 9.9380923e-06 9.3029747e-03
 9.8259521e-01 6.6773877e-03]"
3426,"BPM,平台,系統,驗收,升單,Process,按鈕,按下去,談出,錯誤,無法修改",6,內部資訊系統,0,"[1.5545731e-02 3.1074889e-03 1.9382878e-03 1.7239377e-04 2.6089647e-05
 9.4974609e-03 9.6971244e-01]"
3611,"BPM,平台,系統,固定資產,減損,單號,APP49,主管,簽核,NB,還給,MIS,一人,一機,電腦,使用,宣導,通知,檢查,資產,還在,帳上,一下",6,內部資訊系統,0,"[1.2120207e-02 2.7742307e-03 1.6571945e-03 1.4812039e-04 3.4157903e-05
 1.3147198e-02 9.7011888e-01]"
5260,"SAP,168,QCI,USER,使用,ZP21,ZPA2,料號,資料,顯示,錯誤,Charles",5,SAP-2X8(QSMC),4,"[3.75650940e-04 2.52912199e-04 1.78414528e-04 1.13662645e-05
 3.56685340e-01 6.40198469e-01 2.29785708e-03]"
2851,"SAP,168,QCI,QSMC,user,反應,ZAPR,PO,時有,問題,176",5,SAP-2X8(QSMC),4,"[4.1296007e-04 2.7349673e-04 1.8554347e-04 1.0633086e-05 2.7083582e-01
 7.2562313e-01 2.6583974e-03]"
2572,"GOC,Cannot,borrow,license,too",5,SAP-2X8(QSMC),2,"[2.1561424e-03 1.0284119e-03 4.8846926e-04 1.2561767e-05 3.1594362e-04
 9.4512582e-01 5.0872691e-02]"
2078,"GOC,ICA,受到,損壞,can,login,in,SAP,SAP,team,said,that,problem,may,because,of,Citrix",5,SAP-2X8(QSMC),2,"[5.8446557e-04 3.8421428e-04 2.0168639e-04 5.9639965e-06 6.2148049e-03
 9.8591161e-01 6.6971648e-03]"
931,"BPM,平台,系統,Can,Transit,急件,需要,交給,vendor,五點",6,內部資訊系統,0,"[3.2569043e-02 5.3326106e-03 3.7203098e-03 3.6169426e-04 3.0806146e-05
 8.4792683e-03 9.4950628e-01]"
757,"CAMP,廠商,打來,詢問,使用,CAMP,系統,上傳,發票,以下,廠商,聯繫,方式,廠商,大昌,電話,8684,1618,215,小姐",6,內部資訊系統,1,"[1.41057260e-02 3.17890779e-03 1.95723586e-03 1.88551610e-04
 3.03791621e-05 1.06801605e-02 9.69858944e-01]"
2614,"CAMP,CAMP,無法登入",6,內部資訊系統,1,"[8.3290385e-03 1.9262484e-03 1.0875926e-03 7.9932528e-05 4.1903721e-05
 2.2211595e-02 9.6632361e-01]"
1832,"SAP,168,QCI,user,BOM,process,詢問,user,連繫",5,SAP-2X8(QSMC),4,"[4.6368272e-04 3.0493402e-04 1.9832881e-04 1.0239714e-05 1.5396354e-01
 8.4180182e-01 3.2575061e-03]"
4366,"BPM,平台,系統,出差,簽核,人員,問題",6,內部資訊系統,0,"[4.0735401e-02 6.0610073e-03 4.3424680e-03 4.1748246e-04 3.3874825e-05
 8.7631587e-03 9.3964654e-01]"
1281,"CAMP,22,收到,MIS,信件,CAMP,新增,iworkflow,功能,點進,顯示,簽核,表單,實際,BPM,簽核,簽核,表單,麻煩,確認,thanks",0,BPM平台系統,1,"[7.2859889e-01 8.9473009e-02 9.9819973e-02 6.4465314e-02 4.4805702e-04
 3.1408092e-03 1.4053982e-02]"
1532,"SAP,168,QCI,user,5000,多個,料號,需要,修改,bio,code,and,lead,time,數量,想問,有沒有,快速,一些,方法,modify",5,SAP-2X8(QSMC),4,"[5.2158226e-04 3.4918665e-04 2.4133007e-04 1.3631008e-05 2.0356092e-01
 7.9221779e-01 3.0955849e-03]"
1657,"BPM,平台,系統,點擊,MAIL,LOG,跳出,錯誤訊息,無法,發送,PO,MAIL",6,內部資訊系統,0,"[2.8780736e-02 4.9840435e-03 3.4382227e-03 3.3737798e-04 3.0011284e-05
 8.5364738e-03 9.5389318e-01]"
1029,"GOC,PROE,安裝,完成,不知何,原因,執行,無反應",6,內部資訊系統,2,"[1.2257137e-02 2.6448513e-03 1.5843606e-03 1.3771742e-04 2.8037379e-05
 1.1206282e-02 9.7214162e-01]"
3816,"BPM,平台,系統,MRO,系統,收料,出現錯誤",6,內部資訊系統,0,"[1.8182443e-02 3.4453331e-03 2.2058743e-03 1.9898599e-04 2.5402815e-05
 8.8150902e-03 9.6712685e-01]"
2517,"BPM,平台,系統,BU9,工號,501,李偉嘉,系統,自動,將我,登入,BU12,楊怡娟",6,內部資訊系統,0,"[1.5669366e-02 3.1012816e-03 1.9397074e-03 1.7176957e-04 2.5945028e-05
 9.4984965e-03 9.6959352e-01]"
3195,"GOC,MIS,大陸,展運,開啟,pro,無法開啟,程式,啟動,畫面,license,借出,這種,方法,無法,直接,開啟,pro,這是,重新,安裝,win,發生,問題,目前,狀況,一定,連上,VPN,辦法,開啟,pro,以前,win,xp,不需要,連上,VPN,開啟,pro,同事,不需要,連上,VPN,開啟,pro,廠商,不一定,網路,連上,VPN,需要,開啟,pro,這會,無法,問題,解決,感謝",6,內部資訊系統,2,"[4.9332358e-02 1.1531509e-02 8.3047375e-03 1.2004724e-03 1.1741803e-04
 1.5853241e-02 9.1366023e-01]"
3062,"內部資訊系統,BPM,系統,無法登入,My,eHR,專區",0,BPM平台系統,6,"[9.0381634e-01 3.9219771e-02 3.2064766e-02 4.9887779e-03 1.8299444e-04
 3.4788491e-03 1.6248466e-02]"
4407,"BPM,平台,系統,出差,查詢,問題",6,內部資訊系統,0,"[1.6135704e-02 3.1360583e-03 1.9659398e-03 1.7208567e-04 2.4833815e-05
 9.1365557e-03 9.6942878e-01]"
2584,"BPM,平台,系統,單號,提出,申但,系統,看不到,部門主",6,內部資訊系統,0,"[4.5902252e-02 6.7489757e-03 4.8918799e-03 4.8741489e-04 3.8632756e-05
 9.2385244e-03 9.3269235e-01]"
2394,"BPM,平台,系統,MRO,畫面,進不去,385",6,內部資訊系統,0,"[1.8862542e-02 3.5931927e-03 2.3141468e-03 2.1215552e-04 2.5690424e-05
 8.6949384e-03 9.6629733e-01]"
3199,"內部資訊系統,跳出,輸入,帳密,視窗,輸入,無法登入,使用",3,R&D資訊系統,6,"[8.9835264e-02 3.7992314e-02 8.0055289e-02 7.9004014e-01 2.4234479e-04
 4.1953690e-04 1.4152081e-03]"
1507,"SAP,168,QCI,user,點選,SAP,24,輸入,帳號,密碼,選項,點選,使用,Windows",5,SAP-2X8(QSMC),4,"[6.0483313e-04 4.1885560e-04 2.4828743e-04 9.6630210e-06 2.2268524e-02
 9.7119743e-01 5.2524144e-03]"
3114,"SAP,2X8,QSMC,入時,每次,KEY,帳號,密碼",6,內部資訊系統,5,"[8.2629789e-03 2.0444859e-03 1.1625191e-03 9.0546608e-05 4.8467315e-05
 2.5425792e-02 9.6296525e-01]"
4435,"SAP,168,QCI,無法登入,SAP,系統,遠端,登入,輸入,SAP,帳號,密碼,確認,無誤,系統,直接,登出,無法使用,嚴重,影響,團隊,工作,進度",5,SAP-2X8(QSMC),4,"[6.3345226e-04 4.6626289e-04 3.2992373e-04 2.0031915e-05 1.4779389e-01
 8.4698462e-01 3.7718110e-03]"
3849,"BPM,平台,系統,收到,郵件,簽核通知,點進,顯示,權限",6,內部資訊系統,0,"[1.6096639e-02 3.2247154e-03 2.0259190e-03 1.8330925e-04 2.6513255e-05
 9.4612772e-03 9.6898168e-01]"
3244,"BPM,平台,系統,放行,單號,APP98,走到,關務,簽核,星期,無法,列印",6,內部資訊系統,0,"[2.7071064e-02 4.7426238e-03 3.2372526e-03 3.1481541e-04 2.8629584e-05
 8.4129786e-03 9.5619261e-01]"
2464,"GOC,Windchill,無法登入,Invalid,server,location,Please,change,the,Location,field,and,try,again,確認",6,內部資訊系統,2,"[1.0085155e-02 2.3062211e-03 1.3411116e-03 1.1134436e-04 3.3928234e-05
 1.5070559e-02 9.7105169e-01]"
5464,"BPM,平台,系統,無法,填寫",6,內部資訊系統,0,"[4.2321499e-02 6.1323601e-03 4.3871263e-03 4.1336130e-04 3.4863078e-05
 8.9413906e-03 9.3776941e-01]"
2526,"內部資訊系統,影片,無法,觀看",5,SAP-2X8(QSMC),6,"[1.6513077e-03 8.6132018e-04 3.9046793e-04 9.4554807e-06 3.1969682e-04
 9.6334869e-01 3.3419076e-02]"
318,"GOC,裝完,project2007,求重,新設",5,SAP-2X8(QSMC),2,"[2.2709877e-03 1.0319266e-03 4.9841119e-04 1.2814010e-05 3.0805406e-04
 9.3833792e-01 5.7539832e-02]"
1272,"內部資訊系統,簽核,QCI,顯示,亂碼",5,SAP-2X8(QSMC),6,"[1.0468588e-03 6.1200059e-04 2.7712109e-04 6.5940485e-06 4.4308809e-04
 9.7868240e-01 1.8931936e-02]"
3550,"BPM,平台,系統,組織,變動,個月,簽核,主管,帶出,原本,主管,單據",6,內部資訊系統,0,"[8.9701656e-03 2.0994723e-03 1.2003895e-03 9.3284521e-05 4.2935830e-05
 2.1004813e-02 9.6658897e-01]"
1595,"BPM,平台,系統,無線網路,填單,問題",6,內部資訊系統,0,"[2.3091361e-02 4.1052559e-03 2.7280124e-03 2.5168649e-04 2.6027350e-05
 8.2780560e-03 9.6151954e-01]"
1634,"CAMP,重慶,出差,出差,延長,展延,call,Linc,使用,期限",5,SAP-2X8(QSMC),1,"[1.7816434e-03 9.1589382e-04 4.2051997e-04 1.0505448e-05 3.2481103e-04
 9.5940661e-01 3.7140042e-02]"
2103,"SAP,168,QCI,user,客戶,主檔,資料,進入,第一,層出,錯誤訊息,customer,code,要申",5,SAP-2X8(QSMC),4,"[3.5102171e-04 2.3222945e-04 1.6765845e-04 1.1416659e-05 4.1971117e-01
 5.7747144e-01 2.0550094e-03]"
1421,"BPM,平台,系統,填一張,表單,產生,收料,單及,發票",6,內部資訊系統,0,"[3.1780738e-02 5.1985956e-03 3.6132101e-03 3.4520097e-04 3.0129026e-05
 8.4230136e-03 9.5060921e-01]"
3403,"BPM,平台,系統,放行,流程,卡關,問題",6,內部資訊系統,0,"[4.2464208e-02 6.2187626e-03 4.4561368e-03 4.2549655e-04 3.5594057e-05
 8.9912293e-03 9.3740851e-01]"
3784,"BPM,平台,系統,Ext,加班,無法,簽核",6,內部資訊系統,0,"[1.5350466e-02 3.0636776e-03 1.9073569e-03 1.6837448e-04 2.5594625e-05
 9.5036468e-03 9.6998090e-01]"
841,"SAP,2X8,QSMC,user,反應,BOM,問題,無法操作",6,內部資訊系統,5,"[1.18855545e-02 2.61057867e-03 1.55745854e-03 1.37352385e-04
 2.91190263e-05 1.16717359e-02 9.72108245e-01]"
2420,"SAP,2X8,QSMC,密碼,使用,218,今天,突然",6,內部資訊系統,5,"[1.1735041e-02 2.6141061e-03 1.5526644e-03 1.3470845e-04 2.8813527e-05
 1.1664273e-02 9.7227037e-01]"
175,"內部資訊系統,會議室,預約,成功,發出,通知,信給,相關人",5,SAP-2X8(QSMC),6,"[1.4657375e-03 8.0039678e-04 3.6043284e-04 8.6857635e-06 3.3224109e-04
 9.6847612e-01 2.8556323e-02]"
2749,"BPM,平台,系統,PO,編號,修改,發票,費用,稅額,稅額,2500,稅額,1500,8000,稅額,400,5000,稅額,250",6,內部資訊系統,0,"[7.8797285e-03 2.0575523e-03 1.1800332e-03 7.7819976e-05 8.1760307e-05
 5.6706224e-02 9.3201679e-01]"
45,"內部資訊系統,IE,進入,系統,修改,密碼,時會,發生錯誤,修復",0,BPM平台系統,6,"[8.1908244e-01 6.6924244e-02 6.8910569e-02 2.8794091e-02 2.6817797e-04
 2.6549874e-03 1.3365474e-02]"
3898,"SAP,2X8,QSMC,user,268,cs12,執行,ZP33,Background,job,cancel",6,內部資訊系統,5,"[8.0885459e-03 2.0260734e-03 1.1607236e-03 8.2967701e-05 6.2652398e-05
 3.8120247e-02 9.5045871e-01]"
5283,"BPM,平台,系統,夾附,word,檔案,大於,3MB,限制,問該,送審",6,內部資訊系統,0,"[3.8143627e-02 5.9079383e-03 4.1976520e-03 4.0868510e-04 3.3709159e-05
 8.7707872e-03 9.4253767e-01]"
5121,"BPM,平台,系統,開啟,表單,時速,過慢,時會,出現,打不開,現象",6,內部資訊系統,0,"[2.3392301e-02 4.3005846e-03 2.8687424e-03 2.7449490e-04 2.7849715e-05
 8.5236030e-03 9.6061248e-01]"
2480,"BPM,平台,系統,電腦,攜出,申單編號,系統,帶出來",6,內部資訊系統,0,"[2.7176751e-02 4.6060276e-03 3.1416160e-03 2.9826729e-04 2.7822798e-05
 8.2927514e-03 9.5645678e-01]"
3346,"CAMP,雲端,會議,系統,雲端,會議室,預約,系統,預約,會議室,系統,顯示,錯誤,會議室,EX,預約,N211,預約,完會,顯示,N212",6,內部資訊系統,1,"[1.4501335e-02 3.3005562e-03 2.0407455e-03 2.0012948e-04 3.3222561e-05
 1.1406668e-02 9.6851736e-01]"
2031,"SAP,2X8,QSMC,ZMIEH,操作,問題,輸入,Projet,name,問題",6,內部資訊系統,5,"[2.2545369e-02 4.3834322e-03 2.9247375e-03 2.9623590e-04 2.7725222e-05
 8.3833821e-03 9.6143919e-01]"
507,"GOC,PRO,登入,問題",5,SAP-2X8(QSMC),2,"[1.4420224e-03 7.8217976e-04 3.5051690e-04 8.3985124e-06 3.2790116e-04
 9.6821356e-01 2.8875498e-02]"
2245,"BPM,平台,系統,放行,頁面,Print,無法,下載,PDF,放行",6,內部資訊系統,0,"[1.09484345e-02 2.43759621e-03 1.43153500e-03 1.21237055e-04
 3.28799761e-05 1.37589704e-02 9.71269250e-01]"
2095,"BPM,平台,系統,任用,建議表,送出,出現錯誤,畫面",6,內部資訊系統,0,"[1.44049255e-02 2.86748935e-03 1.76346558e-03 1.52441964e-04
 2.57341762e-05 9.78821516e-03 9.70997751e-01]"
366,"BPM,平台,系統",6,內部資訊系統,0,"[2.3134336e-02 4.0158350e-03 2.6621968e-03 2.3887570e-04 2.5138062e-05
 8.1780227e-03 9.6174562e-01]"
1902,"BPM,平台,系統,另一,同事,093,NB,檢測,申單,資產編號",6,內部資訊系統,0,"[1.9941904e-02 3.7643847e-03 2.4485253e-03 2.2814363e-04 2.6678099e-05
 8.7505579e-03 9.6483982e-01]"
19,"BPM,平台,系統,Outlook,無法,打開",6,內部資訊系統,0,"[1.7591652e-02 3.3549350e-03 2.1368221e-03 1.9043869e-04 2.4988080e-05
 8.8487556e-03 9.6785241e-01]"
1569,"SAP,168,QCI,原來,帳唬,密碼,進不去",5,SAP-2X8(QSMC),4,"[4.2648069e-04 2.8172351e-04 1.7647805e-04 8.5206129e-06 1.2954487e-01
 8.6616516e-01 3.3968184e-03]"
2121,"BPM,平台,系統,PO,單號,耳溫槍,已款並,結案,MRO,系統,自動,寄出,新的驗,收單,申人,進行,驗收,作業,申人,刪除,收單,系統,自動,寄出",6,內部資訊系統,0,"[1.3326512e-02 3.0294603e-03 1.8447022e-03 1.7439433e-04 3.4622026e-05
 1.2410265e-02 9.6918005e-01]"
2670,"BPM,平台,系統,MRO,APP06,虽已,签核,完毕,无法,生成,PO,问题,手動,轉出,PO",6,內部資訊系統,0,"[2.4679072e-02 4.3867761e-03 2.9479931e-03 2.7987268e-04 2.8052509e-05
 8.4931599e-03 9.5918500e-01]"
777,"BPM,平台,系統,無法,列印,號碼",6,內部資訊系統,0,"[3.0468421e-02 4.9557616e-03 3.4298026e-03 3.2282417e-04 2.8678027e-05
 8.3117355e-03 9.5248276e-01]"
2114,"GOC,電腦,新領,使用,時會,彈出,錯誤視窗,似乎,顯示,驅動,關係",6,內部資訊系統,2,"[1.0803202e-02 2.4280015e-03 1.4214555e-03 1.2111975e-04 3.1529395e-05
 1.3216700e-02 9.7197807e-01]"
2002,"BPM,平台,系統,單號,APP37,驗收,申單,這端,流程,寫到,目前,簽核,上層,主管,目前,副理,朱娟瑩,這筆,地方,按鈕,選項,簽核,無法,完成,簽核,確認,是否,問題,Thanks",6,內部資訊系統,0,"[1.5422261e-02 3.6407039e-03 2.2610719e-03 2.2836235e-04 3.6887533e-05
 1.1856236e-02 9.6655440e-01]"
3973,"BPM,平台,系統,使用,QCO,遠端桌面,隔天,自動,斷線",6,內部資訊系統,0,"[2.3984758e-02 4.2111194e-03 2.8162082e-03 2.6087282e-04 2.6529564e-05
 8.3189346e-03 9.6038151e-01]"
4471,"BPM,平台,系統,軟體需求,申單,找不到,軟體,公司,選項,繪圖,軟體,彩原,科技",6,內部資訊系統,0,"[1.0119216e-02 2.3386264e-03 1.3580217e-03 1.1355649e-04 3.6433445e-05
 1.5799534e-02 9.7023463e-01]"
1702,"BPM,平台,系統,當天,紀錄,檢查",6,內部資訊系統,0,"[1.3741360e-02 2.7626341e-03 1.6825534e-03 1.4304118e-04 2.5631642e-05
 1.0024877e-02 9.7161996e-01]"
1393,"BPM,平台,系統,填寫,驗收,myBPN,跑出,簽核,連續,兩天,同樣,狀況,款單,部分,金額,驗收,總額,明明,相等,系統,異常,as,金額,須等,驗收,總額,加總,系統,計算,驗收,總額",6,內部資訊系統,0,"[3.7743438e-02 7.3472960e-03 5.2341614e-03 6.2164076e-04 5.0615752e-05
 1.0580873e-02 9.3842191e-01]"
2110,"BPM,平台,系統,主管,點選,簽核,加班,申單,點了,表單,彈出來,查看,是否,client,設定問題,問題",6,內部資訊系統,0,"[1.7127678e-02 3.4657826e-03 2.2046468e-03 2.0476930e-04 2.7687811e-05
 9.5166648e-03 9.6745276e-01]"
3866,"BPM,平台,系統,MRO,表單,7444,兩張,表單,目前,簽核,Celine,Tseng,曾彩蓮,目前,表單,簽核,代理人,轉給,系統,不到,這兩張,表單",6,內部資訊系統,0,"[3.8001902e-02 6.4314143e-03 4.6036988e-03 4.8448020e-04 3.7566930e-05
 9.0764537e-03 9.4136447e-01]"
3585,"GOC,Project,電腦,重灌,License",5,SAP-2X8(QSMC),2,"[2.2375793e-03 1.0561879e-03 5.0731213e-04 1.3353884e-05 3.1836508e-04
 9.4137365e-01 5.4493491e-02]"
3063,"CAMP,APP,通知,關不掉",6,內部資訊系統,1,"[7.7609597e-03 1.8527391e-03 1.0422886e-03 7.3134652e-05 5.1868348e-05
 3.0301189e-02 9.5891792e-01]"
