,1_sentence,2_y_predict,3_y_predict_name,4_answer,5_y_predict_probability
3069,"SAP,168,QCI, ,SAP, ,帳號,密碼,忘記, ,需,重新,設定,密碼",0,BPM平台系統,4,"[9.2770588e-01 4.1661747e-06 9.7049260e-06 2.9685863e-03 6.8961136e-02
 2.8558131e-04 7.3084402e-06 5.7600802e-05]"
1884,"R,D,資訊,系統, , ,找不到,PMA",6,內部資訊系統,3,"[7.7552659e-06 3.5174966e-03 7.0537260e-04 4.3032910e-06 3.8777093e-06
 1.2907547e-04 9.9061829e-01 5.0137760e-03]"
3507,"BPM,平台,系統, ,BPM,系統,錯誤",6,內部資訊系統,0,"[2.0242805e-06 3.0259176e-03 5.6005036e-04 2.0995055e-06 1.1532233e-06
 9.7937584e-05 9.9603111e-01 2.7957809e-04]"
3842,"SAP,168,QCI, ,ECN,已經,release, ,曾經,一個,網站,查詢, ,網站,已經,掛了, ,現在,無法,直接,查詢",0,BPM平台系統,4,"[9.9799758e-01 2.3378523e-06 8.3176565e-06 1.5424486e-03 2.2490477e-04
 2.1821147e-04 2.8783293e-06 3.2462754e-06]"
8124,"網管, ,出差,三天,後進,公司, , ,OS, ,登入, , ,正常,PIS,訊息, , ,連接, , ,MyQuanta, , ,無法,連線",6,內部資訊系統,7,"[8.2950464e-05 5.7931212e-03 1.4626724e-03 2.3563274e-05 3.2053715e-05
 2.8039780e-04 7.4881929e-01 2.4350595e-01]"
3662,"SAP,2X8,QSMC, ,user,須要,調出,前四週,MRP,資料, ,相關,同仁",2,GOC,5,"[7.88895704e-05 1.28286630e-01 7.76204586e-01 1.86566857e-03
 4.84162083e-05 8.50901306e-02 8.32386967e-03 1.01766986e-04]"
890,"R,D,資訊,系統, ,使用,703,805,反映, , ,QITS,個人化,首頁,不斷,更改為, ,All, ,the, ,Issue, ,I, ,own, ,頁面",6,內部資訊系統,3,"[8.2194847e-06 4.1634999e-03 9.9203410e-04 6.4747965e-06 3.7090115e-06
 2.1492313e-04 9.9276346e-01 1.8477479e-03]"
4322,"SAP,168,QCI, ,user, ,表示, ,想撈,SAP, ,2012, , ,月,前,資料, ,現在,已經,無法,撈到, ,是否,方法,做",0,BPM平台系統,4,"[9.9281502e-01 4.5418865e-06 1.1233915e-05 2.3193520e-03 4.5633265e-03
 2.6535449e-04 5.8410765e-06 1.5355059e-05]"
8339,"SAP,168,QCI, ,user,無法,登入,SAP",0,BPM平台系統,4,"[9.5941472e-01 2.7276935e-06 6.7122478e-06 2.2663693e-03 3.8050782e-02
 2.1731273e-04 4.9665873e-06 3.6299120e-05]"
5195,"SAP,168,QCI, ,SAP, ,t,code, ,ZQE2, ,查詢,系統,run,很久,無法,查詢",0,BPM平台系統,4,"[9.5274431e-01 3.6301740e-06 8.9971909e-06 2.7500358e-03 4.4171169e-02
 2.6815696e-04 6.4741694e-06 4.7236008e-05]"
5732,"SAP,168,QCI, ,無法,登入,SAP",0,BPM平台系統,4,"[9.7269630e-01 2.3657117e-06 6.0208167e-06 2.0560967e-03 2.5008569e-02
 1.9780309e-04 4.2952661e-06 2.8499311e-05]"
8206,"SAP,168,QCI, ,執行,程式,很慢",0,BPM平台系統,4,"[9.9862635e-01 1.4307701e-06 5.0913977e-06 1.0179045e-03 2.0337982e-04
 1.4141538e-04 1.9944266e-06 2.5450811e-06]"
821,"BPM,平台,系統, ,出現,錯誤,訊息,無法,使用",6,內部資訊系統,0,"[3.5336182e-06 9.2431176e-03 2.0836932e-03 7.7667528e-06 2.1128005e-06
 3.3096771e-04 9.8812163e-01 2.0714790e-04]"
14061,"網管, ,今天,早上,拿去,給葉,依萍,小姐,看過,無法,開機,問題, ,葉,小姐,光碟,修復, ,成功,回來,填,單子, ,回來,後, ,重,開機, ,放著,慢慢開, ,開,一個,半小時,後, ,成功,開進,系統, ,懷,懝,硬體,問題, ,掃描,一下,硬碟, ,壞軌, ,2%, ,硬碟,自我,檢查,狀況,warning, ,麻煩,一下",6,內部資訊系統,7,"[9.8520552e-04 8.9228349e-03 2.5348829e-03 3.1754858e-04 8.4310122e-05
 1.2795262e-03 9.4574183e-01 4.0133800e-02]"
5121,"R,D,資訊,系統, ,當在,QSIT, ,Project, ,Crate, , , ,modify, ,進行到,下一步, , ,Stage, ,Date,選項,時, ,系統,出現, ,Data, ,Failed, ,訊息, , , , ,可否,儘速,問題",6,內部資訊系統,3,"[7.4424315e-06 4.1606245e-03 8.7963021e-04 5.6866061e-06 3.4377977e-06
 1.8123542e-04 9.9345016e-01 1.3118602e-03]"
7223,"SAP,168,QCI, ,user, ,account,無法,使用",0,BPM平台系統,4,"[9.9856669e-01 1.3937336e-06 4.8783045e-06 9.9898048e-04 2.8712416e-04
 1.3588938e-04 2.0352713e-06 3.0717060e-06]"
3091,"SAP,168,QCI, ,使用,第一層,帳號,406,登入, , ,原本,下載,料號,資料, , ,現在,變成,權限",0,BPM平台系統,4,"[9.9816579e-01 1.6687488e-06 5.6974268e-06 1.1927552e-03 4.7322066e-04
 1.5402160e-04 2.4339085e-06 4.4005069e-06]"
7563,"SAP,168,QCI, ,user,WIP,相關,問題",0,BPM平台系統,4,"[7.7273321e-01 4.2702773e-06 8.7693115e-06 3.1158302e-03 2.2376928e-01
 2.7797604e-04 7.6638735e-06 8.2946688e-05]"
579,"CAMP, ,廠商,打來,詢問, , ,使用,CAMP, ,系統,上傳,發票, , ,以下,廠商,聯繫,方式, , ,廠商, , ,龍,大昌, , ,電話, , ,8684,1618, , ,215, , ,吳,小姐",6,內部資訊系統,1,"[5.0083522e-06 1.1425262e-02 2.2889348e-03 9.2587125e-06 3.7357529e-06
 3.4673305e-04 9.8552346e-01 3.9768859e-04]"
4214,"SAP,168,QCI, ,使用,無法,登入,SAP, , , ,顯示,password, ,failed",0,BPM平台系統,4,"[9.8780257e-01 2.4438764e-06 6.7348174e-06 1.9026567e-03 1.0061220e-02
 1.9875396e-04 4.1852777e-06 2.1442902e-05]"
1229,"BPM,平台,系統, , , , ,出差,申單,送出,時, ,出現,錯誤,訊息",5,SAP-2X8(QSMC),0,"[1.5527924e-04 1.1966584e-03 1.7073210e-02 4.2778407e-03 1.3811435e-05
 9.7709048e-01 1.8879370e-04 3.8286016e-06]"
6814,"SAP,168,QCI, ,168, ,298, ,NB4,查詢,TAG",0,BPM平台系統,4,"[9.9860126e-01 1.4559437e-06 5.1699021e-06 1.0239151e-03 2.2144076e-04
 1.4191522e-04 2.0485625e-06 2.7840156e-06]"
8194,"網管, ,10, ,25,出差,大陸, ,公司,電腦,無法,連上,百度,雲盤,北京,同事,使用,中國,網站, , ,顯示, ,網路,存取,遭到,限制,允許,存取,網站, , ,content, ,filter, ,denied, , , , , ,詢問,解決,問題, , , ,感激, , , , ,Aaron",6,內部資訊系統,7,"[3.5892468e-04 9.1236280e-03 3.0087738e-03 1.1922076e-04 9.7106858e-05
 8.3987939e-04 7.8299791e-01 2.0345467e-01]"
631,"BPM,平台,系統, ,MRO, , , ,PO, , , , ,收到,作業,通知,顯示,已,完成,簽核, , , ,現在,無法,進行,收料, , , ,簽核,狀態,顯示,簽核,中",6,內部資訊系統,0,"[1.0131581e-05 4.4879053e-02 1.0269557e-02 4.0367133e-05 8.6422478e-06
 1.2294296e-03 9.4305921e-01 5.0350139e-04]"
2856,"GOC, ,電腦,新領, ,使用,時,彈出,錯誤,視窗, ,似乎,顯示,驅動,關係",1,CAMP,2,"[2.2372313e-05 7.0352280e-01 1.2657422e-01 2.9388210e-04 3.6563317e-05
 4.3979585e-03 1.6432695e-01 8.2533050e-04]"
36132,"網管, ,NB, ,開機,後, , ,出現,錯誤,信息, , , , , ,無法,升級, ,OfficeScan, ,代理,程式, , , , , , , , , , , , , , , ,OfficeScan, ,管理員,報告,問題",6,內部資訊系統,7,"[7.1282513e-05 6.7056073e-03 2.0603270e-03 3.6993471e-05 2.1062651e-05
 5.7205273e-04 9.7243124e-01 1.8101417e-02]"
625,"BPM,平台,系統, ,使用,反應,驗收,無法,簽核",6,內部資訊系統,0,"[3.7328482e-06 1.4789400e-02 2.9188814e-03 9.6655458e-06 2.5788640e-06
 3.7487468e-04 9.8166382e-01 2.3708971e-04]"
6282,"SAP,168,QCI, ,218,第二層,帳號,顯示,密碼,錯誤",0,BPM平台系統,4,"[9.9854398e-01 1.2977617e-06 4.6103687e-06 1.0326111e-03 2.8015004e-04
 1.3252095e-04 1.9031795e-06 2.8671457e-06]"
1530,"SAP,2X8,QSMC, ,268,里,一张,PO, , ,已经,收料, ,但币,别错, ,财务本,将,GR,回冲后, ,修改,币别, ,现在,发现, ,币别,修改, ,我们,注意到,因为,做,GR,做,回冲,两个,时间,点, ,汇率,变化, ,PO, ,History,显示,两次,外币,金额, , , ,我们,建议,请,User,重新,开,PO, ,这是,下策, ,请,教,一下,QCI, ,MIS, ,没,碰到,过类,似,情况, ,无,好,解决,办法",2,GOC,5,"[3.2111042e-04 1.3152038e-01 6.8992764e-01 4.8795911e-03 1.5285677e-04
 1.6029748e-01 1.2664505e-02 2.3649486e-04]"
7524,"SAP,168,QCI, ,無法,登入",0,BPM平台系統,4,"[9.9855298e-01 1.1614022e-06 3.9972515e-06 9.2881970e-04 3.9094218e-04
 1.1703404e-04 1.7960654e-06 3.2798600e-06]"
8866,"SAP,168,QCI, ,sap, ,printer, ,無法,列印,CSAP23",0,BPM平台系統,4,"[8.1040525e-01 4.8300835e-06 1.0032926e-05 3.4248482e-03 1.8576047e-01
 3.0541146e-04 8.3589930e-06 8.0787489e-05]"
5484,"SAP,168,QCI, ,sap,214, , ,QCH,318, ,無法,登入",0,BPM平台系統,4,"[9.1109735e-01 3.7187315e-06 8.5850561e-06 2.9026105e-03 8.5653767e-02
 2.6921465e-04 6.7495175e-06 5.8032118e-05]"
26713,"網管, ,目前,CSMC,出差, ,CSMC,網路,速度,慢, ,開一個,簡單,網頁,十秒,以上,時間, , , ,圖片,資料,分析,內容,網頁, ,花費,時間,需要, ,分鐘, ,來計, , , ,build,期間, ,客人,meeting,需要,用到,網頁,查詢,FA,系統, ,公司,內部,網路, ,細項, ,需要,連到,客人,系統,上傳,資料,分析, , , ,網路,速度,已經,引起,客人, , , , , , ,五月,CSMC,出差,時,早已,寫信,QCI,CSMC,MIS,反應, ,當時,CSMC,判斷,應該,Proxy,問題, , , ,同樣,網路,宿舍,使用,網路,不開,Proxy,情況,下, ,速度,正常, , , ,再次,QCI,告,下落, , , , , ,希望,這次,反應,有所,改善, , ,已經,一次,客人,反應, ,這種,緩慢,速度,嚴重,影響,開會,效率",4,SAP-168(QCI),7,"[0.33102018 0.01186978 0.0146459  0.0656973  0.44286314 0.02869436
 0.01592274 0.08928657]"
3438,"SAP,2X8,QSMC, ,ZMD5,無法,下載,BOM,表",2,GOC,5,"[1.0169460e-04 9.7093940e-02 7.6454508e-01 2.4726628e-03 5.7172834e-05
 1.2899624e-01 6.6436958e-03 8.9514630e-05]"
4738,"SAP,168,QCI, ,user,無法,列印,領料",0,BPM平台系統,4,"[9.9829918e-01 1.2412366e-06 4.1566486e-06 9.8890718e-04 5.7850091e-04
 1.2200275e-04 1.9512909e-06 4.0940481e-06]"
7539,"SAP,168,QCI, ,SAP, ,領料,無法,正常,列印",0,BPM平台系統,4,"[8.6508167e-01 4.0833506e-06 8.9573423e-06 3.1405967e-03 1.3140622e-01
 2.8269333e-04 7.3334154e-06 6.8356756e-05]"
6760,"SAP,168,QCI, ,網站,無法,進入, , ,qsbn, ,ap",0,BPM平台系統,4,"[9.9825603e-01 1.9538822e-06 6.9613998e-06 1.3321558e-03 2.0678407e-04
 1.9082059e-04 2.5082966e-06 2.8513539e-06]"
298,"BPM,平台,系統, ,送出,表單,時, , ,瀏覽器,出現, , ,潛在,風險, , ,無法,送出,表單",6,內部資訊系統,0,"[3.3310166e-06 7.7554053e-03 1.4454424e-03 5.2994019e-06 2.0974805e-06
 2.1497067e-04 9.9029541e-01 2.7802432e-04]"
2097,"BPM,平台,系統, , , , ,無法,簽核,驗收",6,內部資訊系統,0,"[5.3566300e-06 3.3797897e-02 6.7417012e-03 2.1033647e-05 3.9756255e-06
 7.0705236e-04 9.5841569e-01 3.0728729e-04]"
1338,"SAP,168,QCI, ,進入,內部,應用,系統,點選,csap27,無法,進入,sap,使用",0,BPM平台系統,4,"[9.9789149e-01 1.3750926e-06 4.5078773e-06 1.0584703e-03 9.0814300e-04
 1.2798767e-04 2.2016918e-06 5.7530310e-06]"
7646,"SAP,168,QCI, ,Two, ,issue, , , ,SI, , ,couldn,t, ,be, ,processed, ,Delivery, , , ,GI, , , ,Billing, ,in, ,168, , , , ,SI, , ,couldn,t, ,be, ,processed, ,Billing, ,in, ,168",0,BPM平台系統,4,"[9.9214548e-01 1.9359508e-05 4.7223111e-05 4.8295236e-03 2.1440552e-03
 7.7416399e-04 1.7414644e-05 2.2722228e-05]"
1441,"BPM,平台,系統, ,無法,列印",1,CAMP,0,"[1.6533608e-05 4.7333214e-01 7.6506324e-02 1.6540303e-04 2.5176816e-05
 2.8718875e-03 4.4565713e-01 1.4253806e-03]"
6197,"SAP,168,QCI, ,無法,使用,sap, , ,出現, ,伺服機,認證,失敗",0,BPM平台系統,4,"[9.5688874e-01 3.3904948e-06 8.2579427e-06 2.4695245e-03 4.0335458e-02
 2.4512963e-04 5.9687359e-06 4.3447486e-05]"
6024,"SAP,168,QCI, ,無法,logon, ,SAP",0,BPM平台系統,4,"[9.9747401e-01 1.2877175e-06 4.0854361e-06 1.0869631e-03 1.3016951e-03
 1.2342734e-04 2.1270635e-06 6.2956551e-06]"
3126,"BPM,平台,系統, ,BPM,設定,代理人,後, , ,後面,發出,表單,套用,代理人,流程, , ,新,代理人,收到,簽核,表單,通知",6,內部資訊系統,0,"[2.8183176e-06 3.1767122e-03 5.1236642e-04 2.0320460e-06 1.9020724e-06
 8.8434004e-05 9.9548870e-01 7.2708487e-04]"
1146,"R,D,資訊,系統, ,無法,建立",6,內部資訊系統,3,"[7.0454112e-06 3.4008101e-03 6.8378425e-04 4.0933433e-06 3.4690056e-06
 1.2675714e-04 9.9192882e-01 3.8453254e-03]"
3289,"BPM,平台,系統, ,相關,詢問",6,內部資訊系統,0,"[2.1117953e-06 4.4365721e-03 7.5983792e-04 2.6145672e-06 1.3396212e-06
 1.1762456e-04 9.9443853e-01 2.4141761e-04]"
10901,"SAP,168,QCI, ,使用,中斷,線, ,無法,連上",0,BPM平台系統,4,"[9.9858737e-01 1.3976279e-06 4.9089131e-06 9.9729816e-04 2.6756249e-04
 1.3641885e-04 2.0255677e-06 2.9763073e-06]"
4562,"SAP,168,QCI, ,無法,登入,SAP",0,BPM平台系統,4,"[9.7269630e-01 2.3657117e-06 6.0208167e-06 2.0560967e-03 2.5008569e-02
 1.9780309e-04 4.2952661e-06 2.8499311e-05]"
2958,"BPM,平台,系統, ,使用,反應,系統,問題, ,無法,抽單, ,顯示,伺服器,發生,錯誤",2,GOC,0,"[1.9435574e-04 5.5676427e-02 5.9449756e-01 4.9615786e-03 6.5678352e-05
 3.3960170e-01 4.9271928e-03 7.5506337e-05]"
22140,"網管, ,NB,無法,開機",6,內部資訊系統,7,"[4.0055071e-05 4.0250174e-03 8.7851350e-04 1.0987824e-05 1.6544242e-05
 1.5959961e-04 8.4910619e-01 1.4576305e-01]"
8341,"SAP,168,QCI, ,操作,詢問",0,BPM平台系統,4,"[9.98493075e-01 1.16948365e-06 3.97392614e-06 9.24854190e-04
 4.55332949e-04 1.16251715e-04 1.83025350e-06 3.57214458e-06]"
3082,"SAP,168,QCI, ,無法,登入,SAP, ,168, , ,268, ,錯誤,訊息, ,User, ,already, ,log, ,on, ,another, ,terminal",0,BPM平台系統,4,"[9.9545312e-01 2.2204113e-06 6.6376792e-06 1.5670138e-03 2.7768398e-03
 1.7842546e-04 3.4760101e-06 1.2235077e-05]"
2153,"BPM,平台,系統, ,問題,單中,找,到,這一,項, ,轉單,Fred, ,User,問題,GWF147, ,這張,表單, ,Sap, ,產生,退料,單後要,建立, ,219,表單, ,寄發,郵件,流程,問題, ,詢問,表單,相關,人員, ,User,截圖,mail, ,負責,人",5,SAP-2X8(QSMC),0,"[1.5490124e-02 9.8856632e-04 8.7339906e-03 3.2502750e-01 1.6040868e-03
 6.4791048e-01 2.2948194e-04 1.5845597e-05]"
3508,"BPM,平台,系統, ,BPM,系統,錯誤",6,內部資訊系統,0,"[2.0242805e-06 3.0259176e-03 5.6005036e-04 2.0995055e-06 1.1532233e-06
 9.7937584e-05 9.9603111e-01 2.7957809e-04]"
1866,"R,D,資訊,系統, ,無法,新增,QCMC,人員, , ,工號, ,82",6,內部資訊系統,3,"[1.5524856e-05 4.3437411e-03 1.0089197e-03 7.9864076e-06 6.4695569e-06
 1.9693025e-04 9.8286551e-01 1.1554812e-02]"
5327,"SAP,168,QCI, ,user, ,反映, ,登入,sap,後, ,知道,按到,功能, ,呈現,搜尋,狀態, , , ,重新,登入",0,BPM平台系統,4,"[9.9402374e-01 2.4774358e-06 7.1104964e-06 1.6112323e-03 4.1512754e-03
 1.8481231e-04 3.8946555e-06 1.5480786e-05]"
6262,"SAP,2X8,QSMC, ,達丰,user,需要,修改,R10, ,JPNB5, ,PO,Table, ,Sworm",1,CAMP,5,"[2.0737874e-05 7.1360499e-01 9.9817365e-02 2.2852392e-04 3.6992606e-05
 3.1547805e-03 1.8202950e-01 1.1070843e-03]"
3353,"BPM,平台,系統, ,MYBPM, , , ,表單,查詢, , , ,出差,申單,查詢, ,點選,後,系統,反應",2,GOC,0,"[1.1134880e-04 1.7398655e-01 7.3785913e-01 2.1396265e-03 5.8561480e-05
 7.2947763e-02 1.2737989e-02 1.5904396e-04]"
1149,"R,D,資訊,系統, ,今天,一整天,到,現在,為止,License,登入, ,是否,應該,增加,creo, ,套數, , , ,WF3, ,現在,80,幾套, ,應該,沒人,使用,居多",6,內部資訊系統,3,"[1.9368248e-05 5.4196399e-03 1.3931979e-03 1.1541333e-05 8.9734449e-06
 2.8655841e-04 9.8182213e-01 1.1038628e-02]"
1385,"BPM,平台,系統, , ,流程,跑錯",6,內部資訊系統,0,"[1.3997275e-05 3.2330734e-01 5.4629125e-02 1.2571768e-04 1.8999621e-05
 2.3993698e-03 6.1812150e-01 1.3839970e-03]"
816,"BPM,平台,系統, ,BPM,系統,錯誤",6,內部資訊系統,0,"[2.0242805e-06 3.0259176e-03 5.6005036e-04 2.0995055e-06 1.1532233e-06
 9.7937584e-05 9.9603111e-01 2.7957809e-04]"
5916,"SAP,168,QCI, ,USER,反應,說,之後, ,PO,不支,下,掉, , ,大陸",0,BPM平台系統,4,"[9.9814880e-01 1.4854580e-06 4.9398436e-06 1.0541723e-03 6.4883818e-04
 1.3445810e-04 2.2747249e-06 5.0734757e-06]"
7651,"SAP,168,QCI, ,user,沒辦法,create, ,delivery",0,BPM平台系統,4,"[9.9837446e-01 1.2933508e-06 4.4008516e-06 9.9784706e-04 4.8966159e-04
 1.2638111e-04 2.0027169e-06 3.9337965e-06]"
7277,"SAP,168,QCI, ,會計,部門, ,無法,登入,帳號, ,1141",0,BPM平台系統,4,"[9.9849033e-01 1.6650005e-06 5.9571503e-06 1.1460243e-03 1.8838825e-04
 1.6279671e-04 2.2171960e-06 2.6650359e-06]"
9728,"SAP,168,QCI, ,執行,zv33, ,1C0AZZZEL27,料號,查詢, ,到,BOM",0,BPM平台系統,4,"[9.9831486e-01 1.4651622e-06 4.9829546e-06 1.0806547e-03 4.5230266e-04
 1.3964885e-04 2.1961823e-06 3.9441502e-06]"
3119,"BPM,平台,系統, ,BPM,系統,表單,無法,進入",6,內部資訊系統,0,"[2.2201427e-06 3.9999317e-03 7.5113564e-04 2.7418869e-06 1.3120423e-06
 1.2567744e-04 9.9487442e-01 2.4252031e-04]"
7915,"SAP,168,QCI, ,MBU, ,user, , , ,狀況,需,MIS",0,BPM平台系統,4,"[9.9827433e-01 1.4772415e-06 4.9651494e-06 1.0453332e-03 5.3023128e-04
 1.3696901e-04 2.2430688e-06 4.4232147e-06]"
1143,"R,D,資訊,系統, ,無法,借出,license,取得,license",7,網管,3,"[5.8773894e-05 3.1690358e-03 9.1579353e-04 1.5106177e-05 2.7631042e-05
 1.4947019e-04 3.4715232e-01 6.4851183e-01]"
7525,"SAP,168,QCI, ,user,無法,登入",0,BPM平台系統,4,"[9.9834454e-01 1.2336951e-06 4.1536041e-06 9.7961247e-04 5.4296805e-04
 1.2159339e-04 1.9363194e-06 3.9738352e-06]"
3122,"BPM,平台,系統, ,無法,上傳,excel,檔案,Cu00,申單",6,內部資訊系統,0,"[3.0397412e-06 9.5269494e-03 1.7929628e-03 5.9862364e-06 2.0299681e-06
 2.4744548e-04 9.8818856e-01 2.3305816e-04]"
27385,"網管, ,人,重慶,出差, ,聯絡,方式,9955, ,問題, ,OUTLook,設定,問題,詢問",6,內部資訊系統,7,"[4.7982271e-06 4.6506613e-03 7.1318645e-04 4.0068594e-06 2.3106500e-06
 1.2621595e-04 9.9398130e-01 5.1745371e-04]"
7346,"SAP,168,QCI, ,無法,使用,CSAP3x",0,BPM平台系統,4,"[9.9845743e-01 1.1691363e-06 3.9729052e-06 9.3970669e-04 4.7505074e-04
 1.1725745e-04 1.8374039e-06 3.6390800e-06]"
4771,"SAP,2X8,QSMC, ,大陸,SAP,系統,無法,台灣,方面,廠商,做,下單,動作, ,相關,人員",3,R&D資訊系統,5,"[3.3451845e-03 6.0776365e-04 5.4048141e-03 5.6298572e-01 2.6836601e-04
 4.2731148e-01 7.3730524e-05 2.9547693e-06]"
7650,"SAP,168,QCI, ,印表機,無法,列印,SAP,報表, , , , , ,P, ,S",0,BPM平台系統,4,"[9.8833907e-01 2.4109243e-06 6.5556346e-06 1.7982554e-03 9.6398136e-03
 1.8902837e-04 4.0419150e-06 2.0909660e-05]"
2087,"SAP,168,QCI, ,SAP,無法,登入",0,BPM平台系統,4,"[9.1434902e-01 3.3516405e-06 7.6979559e-06 2.7787033e-03 8.2550243e-02
 2.5291886e-04 6.1141759e-06 5.1928135e-05]"
936,"BPM,平台,系統, ,B, ,S, ,付款,流程, , ,未,使用完,料件, , ,並未,到,SALES, , ,SALES,無法,HOLD, ,PAYMENT, , , , ,Invoice, ,List, , , ,E54A, , , ,E001, , ,73, , ,E337, , ,49, , ,E341, , , , , , ,Vendor, ,Code, , , ,Vendor, , ,XETZAVG, , ,XETZBSH, , ,XETZCLN, , ,XETZFOX, , ,XETZG38, , ,XETZG39, , ,XETZG40, , ,XETZG41, , ,XETZG42, , ,XETZG44, , ,XETZG49, , ,XETZG51, , ,XETZG52, , ,XETZHRS, , ,XETZISE, , ,XETZJAE, , ,XETZKYO, , ,XETZMAT, , ,XETZMSC, , ,XETZMUR, , ,XETZNXP, , ,XETZQCT, , ,XETZRFM, , ,XETZSAM, , ,XETZSLE, , ,XETZSMK, , ,XETZSWI, , ,XETZTAY, , ,XETZTXC, , ,XETZWIS, , ,XETZWTC, , ,XETZYAM, , ,XETZYGO",7,網管,0,"[0.00819174 0.00510881 0.00593961 0.00500063 0.00735943 0.0024834
 0.01164052 0.9542758 ]"
673,"R,D,資訊,系統, ,遺失,PLM,密碼, , ,無法,登入",6,內部資訊系統,3,"[6.8079962e-06 3.4407913e-03 7.5269095e-04 4.7494987e-06 2.9275827e-06
 1.5356262e-04 9.9369097e-01 1.9475524e-03]"
4974,"SAP,168,QCI, ,建立,excel, ,巨集",0,BPM平台系統,4,"[9.9853122e-01 1.1884034e-06 4.0945547e-06 9.4032026e-04 3.9877015e-04
 1.1914061e-04 1.8382848e-06 3.3817873e-06]"
37307,"網管, ,User, ,美國,出差, ,帳號,密碼,過期,無法,收信, ,時差,關係, ,提供,另一,位,同事, ,Mail, ,做,聯繫, ,Alan, ,Dai, ,quantatw, ,com",6,內部資訊系統,7,"[3.1232540e-04 7.5996332e-03 2.9354645e-03 1.3217010e-04 9.0037167e-05
 8.7877054e-04 7.4262935e-01 2.4542224e-01]"
8224,"SAP,168,QCI, ,QAC3, ,資料,for, ,帳號,ACC02,資料,刪除",0,BPM平台系統,4,"[9.9843568e-01 1.3562648e-06 4.6677237e-06 1.0081937e-03 4.1375126e-04
 1.3053574e-04 2.0496102e-06 3.7398167e-06]"
5488,"SAP,168,QCI, ,無法,登入",0,BPM平台系統,4,"[9.9855298e-01 1.1614022e-06 3.9972515e-06 9.2881970e-04 3.9094218e-04
 1.1703404e-04 1.7960654e-06 3.2798600e-06]"
9929,"SAP,168,QCI, ,ZMMI, ,轉倉, ,新增,完,單號,30, ,無,LINK,BPM",0,BPM平台系統,4,"[9.8611647e-01 6.3000280e-06 2.5048801e-05 1.2722585e-02 3.4566654e-04
 7.7594322e-04 4.5882880e-06 3.3586630e-06]"
3230,"SAP,168,QCI, ,申,sap, ,32,權限",0,BPM平台系統,4,"[9.9573368e-01 1.5488710e-06 4.6862447e-06 1.3566057e-03 2.7471252e-03
 1.4448912e-04 2.6003329e-06 9.3049866e-06]"
3852,"SAP,168,QCI, ,User,反應,Realease, ,BOM,後, ,SAP,裡找,不到,相關,資料",0,BPM平台系統,4,"[9.9751055e-01 1.5697157e-06 5.0045805e-06 1.1480760e-03 1.1866065e-03
 1.3883800e-04 2.4834294e-06 6.8611162e-06]"
6788,"SAP,168,QCI, ,無法,存取,SAP, ,share, ,Folder",0,BPM平台系統,4,"[9.8158765e-01 2.3327389e-06 6.3296352e-06 2.0383387e-03 1.6133731e-02
 2.0269006e-04 4.2310357e-06 2.4679284e-05]"
11216,"SAP,168,QCI, ,SAP, ,ZM01, ,keyin, ,後,左下角,顯示, , ,ZM01, ,is, ,locked",0,BPM平台系統,4,"[8.91253471e-01 4.46064223e-06 1.04106648e-05 3.17665003e-03
 1.05168715e-01 3.03609588e-04 8.05602303e-06 7.45748839e-05]"
462,"R,D,資訊,系統, ,第一次,匯入,資料, ,百多筆, , ,一筆,一筆,上傳,圖片,需要,大量,人力, , ,系統,緩慢, , , ,希望,mis,上傳, , ,批次,上傳,功能",6,內部資訊系統,3,"[5.3548913e-05 7.7174217e-03 2.0153834e-03 2.2447994e-05 2.8982453e-05
 3.5476888e-04 8.7209749e-01 1.1770998e-01]"
7330,"SAP,168,QCI, ,無法,登入",0,BPM平台系統,4,"[9.9855298e-01 1.1614022e-06 3.9972515e-06 9.2881970e-04 3.9094218e-04
 1.1703404e-04 1.7960654e-06 3.2798600e-06]"
5954,"SAP,168,QCI, ,無法,登入",0,BPM平台系統,4,"[9.9855298e-01 1.1614022e-06 3.9972515e-06 9.2881970e-04 3.9094218e-04
 1.1703404e-04 1.7960654e-06 3.2798600e-06]"
738,"BPM,平台,系統, ,APP91, ,此申,單發,通知,郵件,中,連結,無法,使用, ,確認,系統,發,通知,連結,是否,正常",6,內部資訊系統,0,"[3.0831789e-06 3.3548556e-03 6.3574297e-04 2.7525698e-06 1.7806094e-06
 1.1974118e-04 9.9533325e-01 5.4879778e-04]"
6065,"SAP,168,QCI, ,2x8, ,PO, ,價錢,無法,同步,168",0,BPM平台系統,4,"[9.9856830e-01 1.5492727e-06 5.4686529e-06 1.0498927e-03 2.2186659e-04
 1.4785619e-04 2.1497383e-06 2.8743941e-06]"
7094,"SAP,168,QCI, ,User, ,not, ,able, ,to, ,login, ,to, ,SAP, ,system",0,BPM平台系統,4,"[9.9724954e-01 1.6493185e-06 5.1783290e-06 1.0844420e-03 1.5102810e-03
 1.3759181e-04 2.6456464e-06 8.5815300e-06]"
5705,"SAP,168,QCI, ,USER, ,CAN,T, ,LOGON, ,SAP",0,BPM平台系統,4,"[9.9711019e-01 1.4769535e-06 4.6402633e-06 1.1302828e-03 1.6096501e-03
 1.3354914e-04 2.4345945e-06 7.8291278e-06]"
