description,category_a,category_b,category_c,category_d,category,description_clean,category_target
Submit快遞申請單時出現錯誤訊息:   ''/BPMPortal'' 應用程式中發生伺服器錯誤  伺服器無法處理要求---> 999,BPM平台系統,管理類相關服務,快遞寄件申請單,相關操作詢問,BPM平台系統,submit快遞申請單時訊息   ''/bpmportal'' 應用程式中發生伺服器錯誤  伺服器無法要求 999,0
"從myPLM 系統打開PDF or DWG檔, 看圖檔時, 只會出現空白畫面, 無法看內容",R&D資訊系統,設計相關服務,【e-Layout】Layout工作申請系統,相關操作詢問,R&D資訊系統,從myplm 系統打開pdf or dwg檔 看圖檔時 只會出現空白畫面 無法看內容,1
有參與其中一專案，但無法閱覽專案內容，以及收到信件通知。  分機：12773,R&D資訊系統,設計相關服務,【e-Layout】Layout工作申請系統,關卡流程詢問,R&D資訊系統,有參中一專案但無法閱覽專案內容收到信件通知,1
#45366  使用者調部門導致現部門主管無法簽核請協助處理.謝謝.,BPM平台系統,採購類相關服務,驗收申請單,關卡流程詢問,BPM平台系統,調部門導致現部門無法簽核.,0
"請協助退單作業,謝謝  單號:APP0299336    #15370",BPM平台系統,採購類相關服務,驗收申請單,相關操作詢問,BPM平台系統,退單作業  單號app36,0
驗收單有問題無法結單,BPM平台系統,採購類相關服務,驗收申請單,相關操作詢問,BPM平台系統,驗收單有問題無法結單,0
"PO#1900080377 再載入發票時, 出現系統提示訊息, 請聯繫MIS, 無法繼續作業下去",BPM平台系統,採購類相關服務,驗收申請單,相關操作詢問,BPM平台系統,po 再載入發票時 出現系統提示訊息 mis 無法繼續作業下去,0
BPM MRO驗收單，有問題想諮詢一下  EXT:382-25615,BPM平台系統,採購類相關服務,驗收申請單,相關操作詢問,BPM平台系統,bpm mro驗收單有問題想諮詢一下,0
"無法完成驗收，填寫好送出會跳出""請先點選Select進入1600006485-00010 作Bar Code維護作業!!!""，點選select進去卻跳出""沒有該表單資訊""。",BPM平台系統,採購類相關服務,驗收申請單,相關操作詢問,BPM平台系統,無法完成驗收填寫好送出會跳出請先點選select進入 作bar code維護作業點選select進去卻跳出沒有該表單資訊,0
APP0728871單子有問題    #12966,BPM平台系統,採購類相關服務,驗收申請單,關卡流程詢問,BPM平台系統,app71單子有問題,0
#18633  無法簽核驗收,BPM平台系統,採購類相關服務,驗收申請單,相關操作詢問,BPM平台系統,無法簽核驗收,0
"點選APP0696413驗收申請單進行主管簽核, 看不到申請者的驗收紀錄, 請協助處理.",BPM平台系統,採購類相關服務,驗收申請單,相關操作詢問,BPM平台系統,點選app13驗收申請單進行簽核 看不到申請者的驗收紀錄,0
轉單位後已經把單轉給別人，但還是收到沖銷平台訊息,BPM平台系統,管理類相關服務,OPS申請單,關卡流程詢問,BPM平台系統,轉單位後已經把單轉給但收到沖銷平臺訊息,0
"申請加入NB5 OPS 簽核流程的申請單APP0105813, 自2013/5/16申請至今停留快一年了, 請問何時可以知道結果......? 謝謝",BPM平台系統,管理類相關服務,OPS申請單,關卡流程詢問,BPM平台系統,申請加入nb5 ops 簽核流程的申請單app13 自/5/16申請至今停留快一年了 請問可以知道......,0
"OPS申請單無法送出,簽核流程卡住",BPM平台系統,管理類相關服務,OPS申請單,關卡流程詢問,BPM平台系統,ops申請單無法送出簽核流程卡住,0
"簽核單無法簽核 單號是:APP0025062,APP0025061, 分機: #16461",BPM平台系統,管理類相關服務,OPS申請單,關卡流程詢問,BPM平台系統,簽核單無法簽核 單號是app62app61,0
驗收申請單無法夾帶上傳Word檔，請協助處理謝謝。,BPM平台系統,採購類相關服務,驗收申請單,相關操作詢問,BPM平台系統,驗收申請單無法夾帶上傳word檔,0
從19999問題單中找不到這一項，請協助轉單給Fred，User的問題是GWF147 這張表單，從Sap 產生退料單後要建立 219表單 寄發郵件的流程有些問題，想詢問表單相關人員，User有截圖mail 給負責的人。,BPM平台系統,採購類相關服務,冶具領料退料申請單,相關操作詢問,BPM平台系統,從問題單中這一項轉單給fred的問題是gwf147 這張表單從sap 產生退料單後要建立 219表單 寄發郵件的流程問題表單相關人員有截圖mail 給負責的人,0
驗收單找不到，po單號：1510267269。連絡分機：382-22612,BPM平台系統,採購類相關服務,驗收申請單,系統無法登入,BPM平台系統,驗收單po單號,0
填完驗收單，要Submit時會出現500 錯誤代碼,BPM平台系統,採購類相關服務,驗收申請單,相關操作詢問,BPM平台系統,填完驗收單要submit時會出現500 錯誤代碼,0
單子無法簽過.  APP0266572,BPM平台系統,採購類相關服務,驗收申請單,相關操作詢問,BPM平台系統,單子無法簽過.  app72,0
單號1700118030收料後卻沒在信箱中收到驗收單，但上MRO首頁有看到驗收流程跑到自己，點進去只是單據內容無法簽核，因此砍單想重送，沒想到砍單後就無法再做收料動作。,BPM平台系統,採購類相關服務,驗收申請單,系統無法登入,BPM平台系統,單號收料後卻沒在信箱中收到驗收單但上mro首頁有看到驗收流程跑到點進去單據內容無法簽核砍單想重送沒想到砍單後就無法再做收料動作,0
系統操作出現錯誤訊息  #12317,BPM平台系統,採購類相關服務,驗收申請單,關卡流程詢問,BPM平台系統,系統操作訊息,0
使用者反應已經抽單，但系統上還看到單子停留在尚未處理,BPM平台系統,採購類相關服務,驗收申請單,關卡流程詢問,BPM平台系統,已經抽單但系統上還看到單子停留在尚未,0
13095，已抽單，但還是存在,BPM平台系統,採購類相關服務,驗收申請單,相關操作詢問,BPM平台系統,已抽單但存在,0
"您好,下午收到一台電腦,在收發室取完電腦後. 回座位發現信箱有一封驗收申請單,因為發現填寫了驗收方式原因,以及會簽人員後,會跳出select視窗要我選bar code. 因操作不慎,按到了抽單.想請問一下,接下來我需要如何重新將這張單子跑回原本流程.單子內容如下：  驗收申請單(GWF112)  ‧表單主旨(Process Purpose)：驗收申請單--個人電腦*1台  ‧表單單號(Process Number)：QCI - APP0546353  ‧申請者(Applicant)：林川評(10407037)  ‧申請時間(Apply Time)：2015/8/12 下午 04:59:26  可以請您幫忙一下嘛？謝謝.",BPM平台系統,採購類相關服務,驗收申請單,關卡流程詢問,BPM平台系統,下午收到一臺電腦在收發室取完電腦後. 回座位發現信箱有一封驗收申請單發現填寫了驗收方式原因會簽人員後會跳出select視窗要我選bar code. 因操作不慎按到了抽單.想我需要重新將這張單子跑回原本流程.單子內容  驗收申請單gwf112  ‧表單主旨process purpose驗收申請單電腦1台  ‧表號process numberqci  app53  ‧申請者applicant  ‧申請時間apply time/8/12 下午   可以請您幫忙一下嘛,0
"mail收到簽核通知, 點下去之後系統提示要先維護二維條碼. 可是不知道要去哪邊維護這項資訊",BPM平台系統,採購類相關服務,驗收申請單,關卡流程詢問,BPM平台系統,mail收到簽核通知 點下去之後系統提示要先維護二維條碼. 不知道要去維護這項資訊,0
驗收單無法簽核,BPM平台系統,採購類相關服務,驗收申請單,系統無法登入,BPM平台系統,驗收單無法簽核,0
新增會簽人員報錯。分機：15560,BPM平台系統,採購類相關服務,驗收申請單,系統無法登入,BPM平台系統,新增會簽人員報錯,0
我的店鬧無發連網  #990106800  我是測有線網路,內部資訊系統,總務資訊系統,電腦相關服務,電腦申請詢問,內部資訊系統,我的店鬧無發連網    我是測有線網路,2
電腦外帶攜出單無法列印，請協助，謝謝!!,內部資訊系統,總務資訊系統,電腦相關服務,電腦攜出入申請詢問,內部資訊系統,電腦外帶攜出單無法列印,2
"資產編號990120171被系統判定不存在,導致我無法申請電腦外帶.",內部資訊系統,總務資訊系統,電腦相關服務,電腦申請詢問,內部資訊系統,資產編號被系統判定不存在導致我電腦外帶,2
"QSIT 在 指派測試人員的時候, 需要花大量的時間, 去尋找對應人員,   請問是否能多加入按照中文/英文名字去排序的功能? 這樣可以較快的去找到對應的人員  感謝~",R&D資訊系統,測試相關服務,【QSIT】系統整合測試系統,相關操作詢問,R&D資訊系統,qsit 在 指派測試人員的 需要花大量的時間 去尋找對應人員   請問是否能多加入中文/英文名字去排序的功能 可以較快的去找到對應的人員,1
PDM系統有問題，無法填單,R&D資訊系統,製造相關服務,【BMS】ODM/EMS BOM自動化管理系統,系統無法登入,R&D資訊系統,pdm系統有問題無法填單,1
早上到現在卡了1個小時了，已經嚴重影響到作業進度。,R&D資訊系統,設計相關服務,【Windchill】共用零件庫及Pro/E圖檔管理系統,無法check in/check out,R&D資訊系統,早上到現在卡了1個小時了已經嚴重影響到作業進度,1
諮詢使用方式。,R&D資訊系統,設計相關服務,【Windchill】共用零件庫及Pro/E圖檔管理系統,相關操作詢問,R&D資訊系統,諮詢使用方式,1
"忘記PLM密碼, 無法登入",R&D資訊系統,設計相關服務,【Windchill】共用零件庫及Pro/E圖檔管理系統,相關操作詢問,R&D資訊系統,忘記plm密碼,1
已離職同事在PLM上申請的項目無法完成，想要取消重新申請，要如何處理。#17299,R&D資訊系統,設計相關服務,【Windchill】共用零件庫及Pro/E圖檔管理系統,相關操作詢問,R&D資訊系統,已離職在plm上申請的項目無法完成取消重新申請要,1
Be able to save CAD in workspace of windchill but cannot check in CAD into client''s winchill in cuppertino  error describtion: There is no Cache designates vault or active folder for Cache designated vault on Lacal Main site,R&D資訊系統,設計相關服務,【Windchill】共用零件庫及Pro/E圖檔管理系統,無法check in/check out,R&D資訊系統,be able to save cad in workspace of windcll but cannot check in cad into client''s wincll in cuppertino  error describtion there is no cache designates vault or active folder for cache designated vault on lacal main site,1
user有PLM 使用上問題  #13316,R&D資訊系統,設計相關服務,【Windchill】共用零件庫及Pro/E圖檔管理系統,相關操作詢問,R&D資訊系統,有plm 使用上問題,1
PLM 系統問題。,R&D資訊系統,設計相關服務,【Windchill】共用零件庫及Pro/E圖檔管理系統,相關操作詢問,R&D資訊系統,plm 系統問題,1
上海廠內無法開啟myquick網頁,內部資訊系統,QUICK,QUICK 首頁,無法開啟網頁,內部資訊系統,廠內myquick網頁,2
沖銷平台 問題詢問,內部資訊系統,總務資訊系統,電腦相關服務,電腦申請詢問,內部資訊系統,沖銷平臺 問題詢問,2
電腦外帶時發現資產並不是掛在自己的工號下，無法申請電腦外帶 #18405,內部資訊系統,總務資訊系統,電腦相關服務,電腦外帶證詢問,內部資訊系統,電腦外帶時發現資產並掛在的下電腦外帶,2
I accidentally deleted the default windows certificate within my laptop. Would it be a problem to the system? Please help! Thank you! :),內部資訊系統,總務資訊系統,電腦相關服務,電腦資產保管人詢問,內部資訊系統,i accidentally deleted the default windows certificate witn my laptop. would it be a problem to the system please help thank you,2
申請者畫面無法正確顯示(連線至)公司內部某些WEB系統畫面。,內部資訊系統,總務資訊系統,電腦相關服務,電腦申請詢問,內部資訊系統,申請者畫面無法正確顯示連線至公司內部web系統畫面,2
今天白天(12/8)開始，同仁要將電腦攜出，警衛室刷同仁電腦，都會出現外帶證作廢的訊息  ext:10555,內部資訊系統,總務資訊系統,電腦相關服務,電腦外帶證詢問,內部資訊系統,白天12/8要將電腦攜出警衛室刷電腦都會出現外帶證作廢的訊息,2
二樓警衛刷資產攜出的電腦無法連接server。#10503,內部資訊系統,總務資訊系統,電腦相關服務,電腦攜出入申請詢問,內部資訊系統,二樓警衛刷資產攜出的電腦無法連接server,2
"會議室預約系統,  按下預約按鈕後無反應",內部資訊系統,總務資訊系統,會議室相關服務,相關操作詢問,內部資訊系統,會議室預約系統  按下預約按鈕後無反應,2
#12994  原本預約的會議室不見了。,內部資訊系統,總務資訊系統,會議室相關服務,相關操作詢問,內部資訊系統,原本預約的會議室不見了,2
無法登入系統，所以無法申請交通車。其他同事可正常連線。（已嘗試重新開機）,內部資訊系統,總務資訊系統,交通車相關服務,系統無法登入,內部資訊系統,系統交通車可正常連線已嘗試重新開機,2
同仁無法登錄此系統http://meetingroom.rsquanta.com/MeetingRoom/50661585-3CF6-4814-A8AC-D56239774926  可否協助確認原因  謝謝~,內部資訊系統,總務資訊系統,會議室相關服務,系統無法登入,內部資訊系統,無法登錄此系統  可否原因,2
會議室系統顯示伺服器中斷，訪客製證系統顯示網路中斷  分機17236,內部資訊系統,總務資訊系統,會議室相關服務,系統無法登入,內部資訊系統,會議室系統顯示伺服器中斷訪客製證系統顯示網路中斷,2
交通車無法申請。（其他同事可正常申請）,內部資訊系統,總務資訊系統,交通車相關服務,系統無法登入,內部資訊系統,交通車可正常申請,2
717會議室無法投影，今天一整天要開會，急件。,內部資訊系統,總務資訊系統,會議室相關服務,相關操作詢問,內部資訊系統,717會議室無法投影一整天要開會,2
can not access    http://qcibpm/GAMS/,內部資訊系統,總務資訊系統,會議室相關服務,系統無法登入,內部資訊系統,can not access,2
使用者反映雲端會議室預約系統有問題，借用資訊與原本申請的不符，原本不須簽核的確收到簽核信件,內部資訊系統,總務資訊系統,會議室相關服務,相關操作詢問,內部資訊系統,反映雲端會議室預約系統有問題借用資訊與原本申請的不符原本不須簽核收到簽核信件,2
需要訂會議室但是發現無法登入到總務資訊系統,內部資訊系統,總務資訊系統,會議室相關服務,系統無法登入,內部資訊系統,需要訂會議室發現到總務資訊系統,2
預約186會議室 15:00 - 17:00，由於面談人員先預約以至於被取消，需將預約狀態修正。  分機：18421,內部資訊系統,總務資訊系統,會議室相關服務,相關操作詢問,內部資訊系統,預約186會議室 1500  1700面談人員先預約被取消需將預約狀態,2
"當要進入預約會議室頁面時發生下面訊息,      ''/GAMS'' 應用程式中發生伺服器錯誤。  --------------------------------------------------------------------------------    並未將物件參考設定為物件的執行個體   描述: 在執行目前 Web 要求的過程中發生未處理的例外情形。請檢閱堆疊追蹤以取得錯誤的詳細資訊，以及在程式碼中產生的位置。     例外詳細資訊: System.NullReferenceException: 並未將物件參考設定為物件的執行個體    原始程式錯誤:       行 598:     arrSign = (ArrayList)Session[""arrSign""];  行 599:     行 600:     if(arrSign[this.ddlConferenceRoom.SelectedIndex].ToString() == ""Y"")  行 601:     {  行 602:      this.lblSignNotice.Visible = true;       原始程式檔: c:\inetpub\wwwroot\GAMS\Program\GAMS_CR\GAMS_CR_SelectOneFreeTime.aspx.cs    行: 600     堆疊追蹤:       [NullReferenceException: 並未將物件參考設定為物件的執行個體]     GAMS_CR.Program.GAMS_CR.GAMS_CR_SelectOneFreeTime.lblCheckSign() in c:\inetpub\wwwroot\GAMS\Program\GAMS_CR\GAMS_CR_SelectOneFreeTime.aspx.cs:600     GAMS_CR.Program.GAMS_CR.GAMS_CR_SelectOneFreeTime.ddlConferenceRoom_SelectedIndexChanged(Object sender, EventArgs e) in c:\inetpub\wwwroot\GAMS\Program\GAMS_CR\GAMS_CR_SelectOneFreeTime.aspx.cs:587     System.Web.UI.WebControls.ListControl.OnSelectedIndexChanged(EventArgs e) +107     System.Web.UI.WebControls.DropDownList.RaisePostDataChangedEvent() +134     System.Web.UI.WebControls.DropDownList.System.Web.UI.IPostBackDataHandler.RaisePostDataChangedEvent() +10     System.Web.UI.Page.RaiseChangedEvents() +165     System.Web.UI.Page.ProcessRequestMain(Boolean includeStagesBeforeAsyncPoint, Boolean includeStagesAfterAsyncPoint) +3135           --------------------------------------------------------------------------------  版本資訊: Microsoft .NET Framework 版本:2.0.50727.6387; ASP.NET 版本:2.0.50727.6427",內部資訊系統,總務資訊系統,會議室相關服務,系統無法登入,內部資訊系統,當要進入預約會議室頁面時發生下麵訊息      ''/gams'' 應用程式中發生伺服器錯誤      並未將物件參考設定為物件的執行個體   描述 在執行目前 web 要求的過程中發生未的例外情形請檢閱堆疊追蹤以取得錯誤的詳細資訊在程式碼中產生的位置     例外詳細資訊 system.nullreferenceexception 並未將物件參考設定為物件的執行個體    原始程式錯誤       行 598     arrsign  arraylistsessionarrsign  行 599     行 600     ifarrsignts.ddlconferenceroom.selectedindex.tostring  y  行 601       行 602      ts.lblsignnotice.visible  true       原始程式檔 c\inetpub\wwwroot\gams\program\gams_cr\gams_cr_selectonefreetime.aspx.cs    行 600     堆疊追蹤       nullreferenceexception 並未將物件參考設定為物件的執行個體     gams_cr.program.gams_cr.gams_cr_selectonefreetime.lblchecksign in c\inetpub\wwwroot\gams\program\gams_cr\gams_cr_selectonefreetime.aspx.cs600     gams_cr.program.gams_cr.gams_cr_selectonefreetime.ddlconferenceroom_selectedindexchangedobject sender eventargs e in c\inetpub\wwwroot\gams\program\gams_cr\gams_cr_selectonefreetime.aspx.cs587     system.web.ui.webcontrols.listcontrol.onselectedindexchangedeventargs e 107     system.web.ui.webcontrols.dropdownlist.raisepostdatachangedevent 134     system.web.ui.webcontrols.dropdownlist.system.web.ui.ipostbackdatahandler.raisepostdatachangedevent 10     system.web.ui.page.raisechangedevents 165     system.web.ui.page.processrequestmainboolean includestagesbeforeasyncpoint boolean includestagesafterasyncpoint              版本資訊 microsoft .net framework 版本2.0..6 asp.net 版本2.0.,2
Concept與Orcad無法取得Linence與正常開啟,R&D資訊系統,設計相關服務,【Design Tool】Pro/E、OrCAD設計工具管理,相關操作詢問,R&D資訊系統,concept與orcad無法取得linence與正常開啟,1
想要詢問sharepoint使用方式,R&D資訊系統,設計相關服務,【Design Tool】Pro/E、OrCAD設計工具管理,相關操作詢問,R&D資訊系統,詢問sharepoint使用方式,1
OrCAD 找不到license 執行後跳成Lite 版,R&D資訊系統,設計相關服務,【Design Tool】Pro/E、OrCAD設計工具管理,無法取得License,R&D資訊系統,orcad license 執行後跳成lite 版,1
申請者的表單已經通過簽核，但是並沒有生效。,BPM平台系統,採購類相關服務,Special plant,關卡流程詢問,BPM平台系統,申請者的表單已經通過簽核有生效,0
新增機器如果沒有選department機器還是可以建，但是在機器清單會看不到機器，重建又會重覆SN,R&D資訊系統,測試相關服務,【測試管理平台】整合測試系統,系統資料異常問題,R&D資訊系統,新增機器沒有選department機器可以建在機器清單會看不到機器重建又會重覆sn,1
"系統出現500錯誤,重試IE重開都無效,請協助處理",BPM平台系統,業務類相關服務,Customer Data,關卡流程詢問,BPM平台系統,系統出現500錯誤重試ie重開都無效,0
南棟警衛反應無法使用，分機10555,BPM平台系統,事務類相關服務,電腦外帶證申請單,系統無法登入,BPM平台系統,南棟警衛反應,0
"未帶出申請者資產編號, 無法申請.",BPM平台系統,事務類相關服務,電腦外帶證申請單,相關操作詢問,BPM平台系統,未帶出申請者資產編號,0
QCI 人員到QSMC 出差時，QSMC 警衛的資產管理系統無法直接刷barcode檢查QCI 人員的電腦登記，以至於需手動開機登記CPU/RAM/HDD/等 訊息。經常遭遇不便，尤其是上下班時刻。曾當面報告方副總此項問題，請求協助處理。    煩請告知處理情形，謝謝。,BPM平台系統,事務類相關服務,電腦外帶證申請單,相關操作詢問,BPM平台系統,qci 人員 時 警衛的資產管理系統無法直接刷barcode檢查qci 人員的電腦登記需手動開機登記cpu/ram/hdd/等 訊息遭遇不便尤其是班時刻曾當面報告方此項問題請求    告知情形,0
19999問題單 APP0052388 沒有解決問題。    QCI 人員到QSMC 出差時，QSMC F1 警衛室電腦上的資產管理系統無法直接刷barcode檢查QCI 人員的電腦外出登記，以至於需手動開機登記CPU/RAM/HDD/等 訊息。因此經常遭遇不便，尤其是上下班時刻，耗時費力排隊等待，相當不便。曾當面報告方副總此項問題。 後來申請19999問題單APP0052388，請求協助處理。    現在2014/11/6到QSMC F1出差，警衛室的電腦還是無法讀取出差人員的資產編號卡，只好手動登記機器的細目，連駐廠警衛都覺得很不方便，煩請檢查警衛室電腦上的應用APP是否安裝正確，或是與我聯繫討論，謝謝。,BPM平台系統,事務類相關服務,電腦外帶證申請單,系統無法登入,BPM平台系統,問題單 app88 沒有    qci 人員 時 f1 警衛室電腦上的資產管理系統無法直接刷barcode檢查qci 人員的電腦外出登記需手動開機登記cpu/ram/hdd/等 訊息遭遇不便尤其是班時刻耗時費力排隊等待相當不便曾當面報告方此項問題 申請問題單app88請求    現在/11/6 f1警衛室的電腦無法讀取人員的資產編號卡只好手動登記機器的細目連駐廠警衛都很不方便檢查警衛室電腦上的應用app是否安裝正確與討論,0
申請外帶證無法挑選資產編號,BPM平台系統,事務類相關服務,電腦外帶證申請單,相關操作詢問,BPM平台系統,申請外帶證無法挑選資產編號,0
開啟調薪系統後，新頁無法開啟自動關閉。但使用另一台舊有電腦無此狀況。  分機：13079,內部資訊系統,人資資訊系統,薪資相關服務,系統操作問題,內部資訊系統,開啟調薪系統後新頁自動關閉但使用另一臺舊有電腦無此狀況,2
無法下載檔案  #(385)30261,內部資訊系統,QUICK,MRS,系統資料異常問題,內部資訊系統,無法下載檔案,2
"點選""電腦申請單""出現錯誤畫面 #16772",BPM平台系統,資訊類相關服務,電腦申請單,系統無法登入,BPM平台系統,點選電腦申請單畫面,0
"APP0017224無法抽單,請協助抽單",BPM平台系統,資訊類相關服務,電腦申請單,相關操作詢問,BPM平台系統,app24無法抽單抽單,0
操作電腦四年舊換新時出現錯誤訊息，該資產編號名下無保管人，無法繼續操作申請  #16060,BPM平台系統,資訊類相關服務,電腦申請單,相關操作詢問,BPM平台系統,操作電腦四年舊換新時訊息該資產編號名下無人無法繼續操作申請,0
"目前在進行申請vendor vode的流程, 廠商在上傳自評時, 在”維護廠商基本資料”的按鈕操作有問題, 按了沒有反應, 也沒有跳出任何頁面.  已有換過兩台電腦, 並且用過IE以及Chrome兩種瀏覽器, 都沒有辦法  還請提供協助, 謝謝",BPM平台系統,品保類相關服務,廠商稽核系統,相關操作詢問,BPM平台系統,目前在進行申請vendor vode的流程 廠商在上傳自評時 在”維護廠商資料”的按鈕操作有問題 按了沒有反應 也沒有跳出頁面.  已有換過兩台電腦 用過iechrome兩種瀏覽器 都沒有辦法  還請提供協助,0
請幫忙抽單，APP0017668，17741,BPM平台系統,資訊類相關服務,電腦申請單,相關操作詢問,BPM平台系統,抽單app68,0
填寫完送出時整個當掉,BPM平台系統,資訊類相關服務,電腦申請單,相關操作詢問,BPM平台系統,填寫完送出時整個當掉,0
因重複填寫請協助將電腦申請單app0018183抽單~謝謝,BPM平台系統,資訊類相關服務,電腦申請單,相關操作詢問,BPM平台系統,因重複填寫將電腦申請單app83抽單,0
"如何申請測試用的治具電腦, 並有特殊的規格需求?",BPM平台系統,資訊類相關服務,電腦申請單,相關操作詢問,BPM平台系統,測試用的治具電腦 並有特殊的規格需求,0
舊資產已減損，但仍顯示在系統中，無法申請新電腦,BPM平台系統,資訊類相關服務,電腦申請單,關卡流程詢問,BPM平台系統,舊資產已減損但仍顯示在系統中新電腦,0
17240 MLMC 問題,內部資訊系統,QUICK,QUICK 首頁,無法開啟網頁,內部資訊系統,mlmc 問題,2
"http://myquick/顯示""Internet Explorer 無法顯示網頁""，請協助處理，今天有必要作業需要完成。",內部資訊系統,QUICK,QUICK 首頁,無法開啟網頁,內部資訊系統,explorer 無法顯示網頁有必要作業需要完成,2
Myquanta首頁打不開，19999接不完,內部資訊系統,QUICK,QUICK 首頁,無法開啟網頁,內部資訊系統,myquanta首頁接不完,2
開單發生系統錯誤  #15536,BPM平台系統,事務類相關服務,固定資產減損申請單,系統無法登入,BPM平台系統,開單發生系統錯誤,0
"固定資產減損單單號：APP0014849,我主管已經簽核完,NB也還給MIS,為何還有一人一機電腦使用宣導通知?檢查我的資產還在我帳上,可以幫忙處理一下嗎?謝謝",BPM平台系統,事務類相關服務,固定資產減損申請單,相關操作詢問,BPM平台系統,固定資產減損號app49我已經簽核完nb也還給mis一人一機電腦使用宣導通知檢查我的資產還在我帳上可以一下嗎,0
分機: 16389  問題: 表單流程有誤，主管簽核帶錯人員，請協助修正。,BPM平台系統,事務類相關服務,固定資產減損申請單,關卡流程詢問,BPM平台系統,表單流程有誤簽核帶錯人員,0
桌上型電腦年限久遠不堪使用，欲報廢處理。,BPM平台系統,事務類相關服務,固定資產減損申請單,關卡流程詢問,BPM平台系統,桌上型電腦年限久遠不堪使用欲報廢,0
資料填錯，單號為APP0010805，因為沒有權限可以抽單，所以麻煩相關人員幫忙抽單 #15360,BPM平台系統,事務類相關服務,固定資產減損申請單,相關操作詢問,BPM平台系統,資料填錯單號為app05沒有權限可以抽單相關人員幫忙抽單,0
"APP0009471已經簽核通過, 電腦已繳交宜芳, 兩天過後, 報廢的資產還掛在名下, 因此煩請確認流程上是否還欠何步驟, 謝謝",BPM平台系統,事務類相關服務,固定資產減損申請單,關卡流程詢問,BPM平台系統,app71已經簽核通過 電腦已繳交宜芳 兩天過後 報廢的資產還掛在名下 流程上是否還欠何步驟,0
"廠商展延申請單已簽核完畢, 目前停留在系統執行階段, 想知道何時可以處理完畢",BPM平台系統,事務類相關服務,廠商展延申請單,關卡流程詢問,BPM平台系統,廠商展延申請單已簽核完畢 目前停留在系統執行階段 想知道可以完畢,0
"出現Sorry, Error of Operation的訊息, 無法開單",BPM平台系統,事務類相關服務,固定資產減損申請單,系統無法登入,BPM平台系統,出現sorry error of operation的訊息 無法開單,0
客人長期入廠門禁無法轉單展延 或系統回覆展延成功 卻找不到 單子.,BPM平台系統,事務類相關服務,廠商展延申請單,相關操作詢問,BPM平台系統,客人長期入廠門禁無法轉單展延 或系統回覆展延成功 卻 單子,0
保管人的地方無法輸入,BPM平台系統,事務類相關服務,電腦外帶證申請單,相關操作詢問,BPM平台系統,人的地方無法輸入,0
EXT:11004  生產大樓外帶證有問題請儘快協助處理.,BPM平台系統,事務類相關服務,電腦外帶證申請單,相關操作詢問,BPM平台系統,生產大樓外帶證有問題,0
"1.因HDD損壞,重新購置的HDD容量與原來不同,.資產編號貼紙已更換(變更為正確的HDD容量)  2.因考慮大陸出差,安檢人員可能會發現系統與機台設備有差異,而遭到刁難,故要重新申請外帶證  3.申請單出現""此資產已存在申請單APP0008132,請先辦理停用!  請問要如何辦理停用及後續申請流程?  謝謝!",BPM平台系統,事務類相關服務,電腦外帶證申請單,相關操作詢問,BPM平台系統,1.因hdd損壞重新購置的hdd容量與原來.資產編號貼紙已更換變正確的hdd容量  2.因考慮安檢人員會發現系統與機台設備有差異而遭到刁難故要重新申請外帶證  3.申請單出現此資產已存在申請單app32請先辦理停用  請問要辦理停用及後續申請流程,0
資產編號990110400輸入後，顯示找不到該資產,BPM平台系統,事務類相關服務,電腦外帶證申請單,相關操作詢問,BPM平台系統,資產編號輸入後顯示該資產,0
帶不出資產編號:990110400,BPM平台系統,事務類相關服務,電腦外帶證申請單,相關操作詢問,BPM平台系統,帶不出資產編號,0
電腦外帶証申請單 保管人無法帶入  分機: 16508,BPM平台系統,事務類相關服務,電腦外帶證申請單,相關操作詢問,BPM平台系統,電腦外帶証申請單 人無法帶入,0
需要將8/28申請的電腦外帶申請單APP0012484，做修改或是刪除的動作。  EXT:12292,BPM平台系統,事務類相關服務,電腦外帶證申請單,相關操作詢問,BPM平台系統,需要將8/28申請的電腦外帶申請單app84做刪除的動作,0
"無法送出,顯示網域發生問題",BPM平台系統,業務類相關服務,Customer Data,系統無法登入,BPM平台系統,無法送出顯示網域發生問題,0
無法填寫外帶證申請單,BPM平台系統,事務類相關服務,電腦外帶證申請單,相關操作詢問,BPM平台系統,外帶證申請單,0
17086 目前出差(18217599637 大陸號碼) BPM非標單進入系統一片空白 試連其他項目正常,BPM平台系統,品保類相關服務,非標準材料鑑審表,系統無法登入,BPM平台系統,號碼 bpm非標單進入系統一片空白 試連項目正常,0
在process 串簽列要加人的時候系統會出現“原始流程取得錯誤，請關掉視窗，切回表單，重新進入流程後繼續操作！！” 這個訊息按掉後，串簽單的人員全部都會消失，然後無法在更動。,BPM平台系統,品保類相關服務,非標準材料鑑審表,系統無法登入,BPM平台系統,在process 串簽列要加人的系統會出現“原始流程取得錯誤請關掉視窗切回表單重新進入流程後繼續操作” 訊息按掉後串簽單的人員全部都會消失無法在更動,0
"出差在大陸,無法連上出勤系統,無法申請補登及加班。",內部資訊系統,人資資訊系統,出勤相關服務,補登問題,內部資訊系統,無法連上出勤系統補登及加班,2
加班申請單，抽單問題，分機12603,內部資訊系統,人資資訊系統,出勤相關服務,加班問題,內部資訊系統,加班申請單抽單問題,2
