id,content,type,date
APP0028591,使用別人帳號無法登入sap,SAP-168(QCI),20091119
APP0016429,user無法登入帳號密碼,SAP-168(QCI),20070831
APP0020876,無法登入 EXT:11429,SAP-168(QCI),20080630
APP0035455,"有登入SAP的帳號問題, 請協助處理",SAP-168(QCI),20101029
APP0025941,SAP的account (94030130) 被鎖住了~ 請幫忙!,SAP-168(QCI),20090617
APP0024820,87101201 帳號無法使用,SAP-168(QCI),20090331
APP0017864,can''t log on SAP,SAP-168(QCI),20071126
APP0024287,SAP帳號被鎖住，煩請幫忙處理。 ＃17324,SAP-168(QCI),20090219
APP0018221,user id 被lock,SAP-168(QCI),20071212
APP0049905,未授權,SAP-168(QCI),20130329
APP0056123,SAP 35、40無法登入。,SAP-168(QCI),20140512
APP0037499,SAP 318帳號無法登入。,SAP-168(QCI),20110301
APP0004967,密碼改了進不去 分機:11279,SAP-168(QCI),20060105
1500000623,SAP 帳號:10202030  新密碼 :qDi-3364805 ，在SAP34使用，更新密碼之後不能登入。  ext:10322,SAP-168(QCI),20150324
APP0014674,無法登入SAP 168,SAP-168(QCI),20070522
APP0045275,新進人員須開通權限,SAP-168(QCI),20120724
APP0035251,登入sap22之後，想要登入218，無法登入。  前幾天都可以登入218，今天不行登入。  EXT:15728,SAP-168(QCI),20101018
APP0010475,user反應無法登入168系統，請協助處理。,SAP-168(QCI),20061218
1600003276,開單發生系統錯誤  #15536,BPM平台系統,20161215
1800000076,"固定資產減損單單號：APP0014849,我主管已經簽核完,NB也還給MIS,為何還有一人一機電腦使用宣導通知?檢查我的資產還在我帳上,可以幫忙處理一下嗎?謝謝",BPM平台系統,20180110
APP0057508,分機: 16389  問題: 表單流程有誤，主管簽核帶錯人員，請協助修正。,BPM平台系統,20141013
APP0054692,桌上型電腦年限久遠不堪使用，欲報廢處理。,BPM平台系統,20131223
1600000766,資料填錯，單號為APP0010805，因為沒有權限可以抽單，所以麻煩相關人員幫忙抽單 #15360,BPM平台系統,20160329
APP0056733,"APP0009471已經簽核通過, 電腦已繳交宜芳, 兩天過後, 報廢的資產還掛在名下, 因此煩請確認流程上是否還欠何步驟, 謝謝",BPM平台系統,20140711
APP0051084,"廠商展延申請單已簽核完畢, 目前停留在系統執行階段, 想知道何時可以處理完畢",BPM平台系統,20130527
1800000981,"我於 04/30 進行 ""固定資產減損申請單"" 流程, 申請單編號 APP0015354 , 並完成所有簽核流程, 但是我今天仍然收到  email ""一人一機電腦使用宣導通知"", 並進入""固定資產減損申請單""申請頁面列出我的資產, 仍還有應該已完成減損的 ""筆記型電腦 XY1 (1XY10000047)""  (資產編號 000990112016) , 請您幫忙處理, 謝謝.",BPM平台系統,20180509
1800000981,"我於 04/30 進行 ""固定資產減損申請單"" 流程, 申請單編號 APP0015354 , 並完成所有簽核流程, 但是我今天仍然收到  email ""一人一機電腦使用宣導通知"", 並進入""固定資產減損申請單""申請頁面列出我的資產, 仍還有應該已完成減損的 ""筆記型電腦 XY1 (1XY10000047)""  (資產編號 000990112016) , 請您幫忙處理, 謝謝.",BPM平台系統,20180509
APP0046532,"出現Sorry, Error of Operation的訊息, 無法開單",BPM平台系統,20120928
APP0051085,"廠商展延申請單已簽核完畢, 目前停留在系統執行階段, 想知道何時可以處理完畢",BPM平台系統,20130527
1700002112,客人長期入廠門禁無法轉單展延 或系統回覆展延成功 卻找不到 單子.,BPM平台系統,20170821
APP0008891,"使用者反應登入SAP238時顯示無法登入的訊息,請協助處理",SAP-2X8(QSMC),20060808
APP0006770,"據user反應 會計部門 許多人2x8 logon fail ,此user 為代表 請與她先連絡",SAP-2X8(QSMC),20060320
APP0006770,"據user反應 會計部門 許多人2x8 logon fail ,此user 為代表 請與她先連絡",SAP-2X8(QSMC),20060320
APP0012094,USER反應無法登錄系統,SAP-2X8(QSMC),20070201
APP0030443,"無法登入,有錯誤訊息  TEL:15739",SAP-2X8(QSMC),20100301
APP0015481,"USER的帳號無法登入, CLIENT:238,288,278, 分機:382-13847",SAP-2X8(QSMC),20070717
APP0034002,"AP32, AP33 無法連線   382-45438",SAP-2X8(QSMC),20100817
APP0035255,SAP第一層帳號無法進入 ext.13230,SAP-2X8(QSMC),20101019
1500003185,使用者反應SAP帳號使用有問題，請協助處理,SAP-2X8(QSMC),20151116
1500003185,使用者反應SAP帳號使用有問題，請協助處理,SAP-2X8(QSMC),20151116
APP0007186,第一次使用  操作上有問題  請協助.,SAP-2X8(QSMC),20060411
APP0006715,"User反應SAP208 第一層帳號遭Lock,煩請盡速協助處理.",SAP-2X8(QSMC),20060316
APP0004976,"於第二次login時出現錯誤的視窗,無法登入.",SAP-2X8(QSMC),20060105
APP0006243,cannot access 268 SAP system.  error code 88,SAP-2X8(QSMC),20060223
APP0016749,sap無法進入,SAP-2X8(QSMC),20070921
APP0016749,sap無法進入,SAP-2X8(QSMC),20070921
APP0026356,改了密碼以後不能使用Client 218  SAP帳號:78092001,SAP-2X8(QSMC),20090723
APP0007628,"User反應SAP268 GroupID被LOCK住,煩請協助處理.",SAP-2X8(QSMC),20060509
APP0004465,17327 SAP第二層 無法Logon,SAP-2X8(QSMC),20051220
APP0014334,欲使用sap 查詢 已經有部門sap的帳號 但是在內部應用系統欄位 並無icon提供連上sap   請問該如何解決咧?  謝謝,SAP-2X8(QSMC),20070504
APP0001127,can not create CR,SAP-168(QCI),20050826
APP0020548,操作上有問題,SAP-168(QCI),20080604
APP0020548,操作上有問題,SAP-168(QCI),20080604
APP0040763,忘記下載時需填入的Code,SAP-168(QCI),20111003
APP0038603,SAP 34無法登入,SAP-168(QCI),20110509
APP0024879,波蘭與捷克幣別無法轉換,SAP-168(QCI),20090403
APP0013847,帮忙开通各厂区（218、268、208、298）ZAST权限,SAP Issue,20070411
APP0022875,申请ＳＡＰ　218 T-CODE 使用权限  工号:08010148  T-CODE: ZVPR,SAP Issue,20081103
APP0007984,SAP268帳號申請,SAP Issue,20060606
APP0007988,SAP268帳號申請  Group ID : RD10  同88022203權限,SAP Issue,20060606
APP0031537,你好，我电脑里面没有SAP，而且不知道怎么装，请帮忙解决一下，谢谢！,SAP Issue,20100428
APP0012453,SAP无法登入，没有使用权限。,SAP Issue,20070208
APP0012544,无SAP权限，请帮忙添加，谢谢！,SAP Issue,20070212
APP0038852,SAP 權限移轉  _02090134 封博芳 移轉至   _02110291  趙小娜  _03030381 賀鑫   移轉至   _09084251   李萍  _09131376 孫胡月 移轉至   _A1022448   裴冬,SAP Issue,20110524
APP0011531,S线半成品自动入库,SAP Issue,20070123
APP0031015,工作需要,SAP Issue,20100326
APP0016754,请将SAP account BY-MBU-ME1 的authority copy 到BY-MBU-ME5。 谢谢！,SAP Issue,20070921
APP0023281,use for everday work  as mc   inquire,SAP Issue,20081201
APP0023604,require the EC qty  and release EC qty by manual,SAP Issue,20081223
APP0023604,require the EC qty  and release EC qty by manual,SAP Issue,20081223
APP0011168,USER（账号05074314） 登入SAP时候显示已经登入。 发现其账号在跑一个进程CANCEL不掉。,SAP Issue,20070117
APP0025502,由于出货需要请开通王丽（09059039）SAP使用权限,SAP Issue,20090514
APP0047470,因开工单需求，请帮忙开通SAP t-code:ZQ3C   账号：04081415,SAP Issue,20121113
APP0013363,"Dear Winny,            申请登陆SAP的WEB权限,谢谢！（CSMC储运课）",SAP Issue,20070319
APP0013342,"Dear Winny,          请帮忙在SAP公用账号添加我的工号进去，谢谢！（CSMC储运课）",SAP Issue,20070319
APP0014569,通过WEB方式登陆SAP的权限。,SAP Issue,20070516
APP0014165,刘会永 07045148   csmc sap 系统课  申请sap权限  2*8，3*8，168  207，100  请批准，谢谢！,SAP Issue,20070426
APP0056543,分機: 17103,BPM平台系統,20140620
1800001219,無法正常申請單子,BPM平台系統,20180606
1800001219,無法正常申請單子,BPM平台系統,20180606
1700002495,保管人的地方無法輸入,BPM平台系統,20170922
APP0049815,EXT:11004  生產大樓外帶證有問題請儘快協助處理.,BPM平台系統,20130325
APP0052416,"1.因HDD損壞,重新購置的HDD容量與原來不同,.資產編號貼紙已更換(變更為正確的HDD容量)  2.因考慮大陸出差,安檢人員可能會發現系統與機台設備有差異,而遭到刁難,故要重新申請外帶證  3.申請單出現""此資產已存在申請單APP0008132,請先辦理停用!  請問要如何辦理停用及後續申請流程?  謝謝!",BPM平台系統,20130826
APP0050183,資產編號990110400輸入後，顯示找不到該資產,BPM平台系統,20130409
APP0050038,帶不出資產編號:990110400,BPM平台系統,20130403
1600001688,電腦外帶証申請單 保管人無法帶入  分機: 16508,BPM平台系統,20160711
APP0057195,需要將8/28申請的電腦外帶申請單APP0012484，做修改或是刪除的動作。  EXT:12292,BPM平台系統,20140904
APP0053260,"無法送出,顯示網域發生問題",BPM平台系統,20131030
APP0052297,無法填寫外帶證申請單,BPM平台系統,20130815
APP0050361,17086 目前出差(18217599637 大陸號碼) BPM非標單進入系統一片空白 試連其他項目正常,BPM平台系統,20130417
1800000086,在process 串簽列要加人的時候系統會出現“原始流程取得錯誤，請關掉視窗，切回表單，重新進入流程後繼續操作！！” 這個訊息按掉後，串簽單的人員全部都會消失，然後無法在更動。,BPM平台系統,20180110
APP0015289,無法登入SAP,SAP-168(QCI),20070703
APP0010127,新增SAP LOGON 至Citrix,SAP-168(QCI),20061115
APP0009007,logon sap 168 fail,SAP-168(QCI),20060815
APP0000770,user要刪除background作業 SAPF124 請幫忙協助處理,SAP-168(QCI),20050803
APP0008053,CSAP23無法LOGON,SAP-168(QCI),20060609
APP0004117,P/O QT''Y NO ENOUGH.无法入账！帮忙恢复PO数量。  P/O NUMBER:1070060157  ITEM: 00900  P/N:FBPH4003015 . P/O QT''''Y INCREASE TO 288PCS!  ITEM:00860   P/N:FBPH4002019 . P/O QT''''Y INCREASE TO 240PCS!    THANK YOU!,SAP Issue,20051208
APP0026227,申请consign料放量权限,SAP Issue,20090714
APP0006375,厂商无法交货. 原因:PO 不足.  PO NO:1070070483  ; 料号:DD0HH6TH100  ;  数量:2  请帮忙恢复此PO.,SAP Issue,20060301
APP0006375,厂商无法交货. 原因:PO 不足.  PO NO:1070070483  ; 料号:DD0HH6TH100  ;  数量:2  请帮忙恢复此PO.,SAP Issue,20060301
APP0004130,"PO NO:1070064020   ,料号 HFVA1010018 的114pcs和78pcs 均被cancell 掉. 现在厂商货物无法入帐,  请帮忙恢复此PO,防止厂商被加锁.谢谢! 急 !",SAP Issue,20051208
APP0005953,厂商TCGZMCG  无法交货. 原因PO不足.请修改PO状态.此PO之前有交货记录.  PO NO:1070072148 ; 料号:HFHD1005015 ;数量:20 ;EC单号:TCC0601100  谢谢!,SAP Issue,20060213
APP0003664,"料号MM30050PBJ8所对应的PO 1070057815/00100，不慎被修改，但供应商已经制作EC单并交货，现不能入库，因此请帮忙恢复此PO. 原PO 240K, 被修改为203K,请恢复原PO,谢谢！",SAP Issue,20051122
APP0004735,"请帮忙恢复PO:1070066136 料号 :DD0VT4AB006 数量 40pcs.因为PO 不足,导致厂商材料交不进来.  谢谢!",SAP Issue,20051228
APP0014517,User N900039 request RMA WH ZNMI authorization,SAP Issue,20070514
APP0025053,申请Consign料放量权限,SAP Issue,20090416
APP0025053,申请Consign料放量权限,SAP Issue,20090416
APP0032961,申請48po放量權限--218,SAP Issue,20100628
APP0014251,"A report to link QCN PO request number, SO in 268, and PO number in 318.",SAP Issue,20070501
APP0025681,申请consign料放量权限--268,SAP Issue,20090526
APP0056679,在家裡連vpn就上不了請假單，在公司就可以  #15870,BPM平台系統,20140707
1600001232,分機: 15601  問題: 請假單頁面無法使用,BPM平台系統,20160519
APP0052091,myquanta進不去,BPM平台系統,20130805
APP0050529,無法簽核,BPM平台系統,20130425
APP0056831,主管已經簽核請假單，但現在想取消假單，請協助，謝謝!!,BPM平台系統,20140725
APP0012045,關於BOM資料正確性的問題,SAP-2X8(QSMC),20070131
APP0000776,達丰user說 R10的BOM還沒轉過去 請協助處理,SAP-2X8(QSMC),20050803
APP0021524,"SAP218(BOM),匯出excel,會出現存取錯誤",SAP-2X8(QSMC),20080804
APP0034698,user反應BOM有問題無法操作,SAP-2X8(QSMC),20100917
APP0034698,user反應BOM有問題無法操作,SAP-2X8(QSMC),20100917
APP0011903,在请款系统中增加货代的美元帐户信息，从07年起须用美元请款。,SAP Issue,20070130
APP0005030,订单无法删除  218 system    TCC         1)    PO No: 1050083406    Item: 10/20/30/40/50/60         2)    PO No: 1050088292    Item: 60         3）PO No: 1050087245    Item: 10 / 20         4) PO No: 1050088854    Item: 10 / 20         5) PO No: 1050051331    Item: 170,SAP Issue,20060107
APP0005030,订单无法删除  218 system    TCC         1)    PO No: 1050083406    Item: 10/20/30/40/50/60         2)    PO No: 1050088292    Item: 60         3）PO No: 1050087245    Item: 10 / 20         4) PO No: 1050088854    Item: 10 / 20         5) PO No: 1050051331    Item: 170,SAP Issue,20060107
APP0024342,add a new tool for EMEA FL selection. (sample image below)    Region+PC620AV+DIB(RE929AV or RD283AV) Right 1 old one   Region++PC620AV+WARR+RF310AV(WARR 1 OR WARR 2) right 2 new one        Region+PC620AV+os left WP OLD one  Region+PC620AV+os (Vista basic or Vista PRM)   NEW one,SAP Issue,20090223
1700002817,這張MRO- 1700077849，後來簽核完後，要求更改ship-to地點去QSMC，廠商願意以原本這張MRO　PO配合送過去QSMC，所以當時沒有更改  現在物品也寄送完畢，這張PO也進廠商系統了。  但請款這邊，會計告知無法作帳，PO ship to 一定得是QSMC 與Invoice一樣  要詢問MIS這邊能不能協助更改?,BPM平台系統,20171026
1600000241,MRO填寫日期時會一直要求重新輸入正確日期,BPM平台系統,20160127
APP0051751,使用者反應無法更新採購人員清單，請協助處理,BPM平台系統,20130709
APP0050166,User反應系統出現錯誤訊息，請協助處理,BPM平台系統,20130409
APP0047401,"MRO#APP0455569 (PO#1900073981) / APP0451801 (PO#1900073978) were shipped to QCA Building 2, I can''t find these two MROs in ""Receiveing Material Process"" and proceed shipment receiving, please check and advise how to solve it, thanks a lot.",BPM平台系統,20121108
1600003076,連進去會error，且顯示程式碼錯誤。  #17356,BPM平台系統,20161124
APP0049751,MRO轉單問題詢問。分機： 13807,BPM平台系統,20130321
APP0052727,APP0528521無法抽單  #216099,BPM平台系統,20130918
1800000731,MRO收料 系統錯誤,BPM平台系統,20180410
APP0046875,資料填完送出之後系統發生error Mssage 但有產生單號.請協助處理   EXT:12393,BPM平台系統,20121018
APP0014334,欲使用sap 查詢 已經有部門sap的帳號 但是在內部應用系統欄位 並無icon提供連上sap   請問該如何解決咧?  謝謝,SAP-2X8(QSMC),20070504
APP0024859,218可以登入，但無法使用。  #16111,SAP-2X8(QSMC),20090402
APP0034008,SAP不通 存取權限發生錯誤 #11426,SAP-2X8(QSMC),20100817
APP0029791,CSAP22 無法使用 #16570,SAP-2X8(QSMC),20100114
APP0021996,無法登入使用，#16605,SAP-2X8(QSMC),20080905
APP0034570,user無法連進SAP,SAP-2X8(QSMC),20100913
APP0006373,SAP TYC-298係統無法使用。,SAP-2X8(QSMC),20060301
APP0055530,csap37無法登入#11834,SAP-2X8(QSMC),20140314
APP0055530,csap37無法登入#11834,SAP-2X8(QSMC),20140314
APP0006366,user反應TYC-298係統,SAP-2X8(QSMC),20060301
APP0006516,需要一字階料號查詢的權限,SAP-168(QCI),20060307
APP0009547,曾經申請過第二層權限，但是卻無法登入,SAP-168(QCI),20060925
APP0018358,在公司外使用VPN登入 無法連線,SAP-168(QCI),20071221
APP0018932,CITRIX連不進去  #11245,SAP-168(QCI),20080201
APP0005938,"User表示SAP系統無法登入使用,煩請協助處理.",SAP-168(QCI),20060210
APP0018543,PC09-B033,SAP-168(QCI),20080107
APP0019055,"Can''t login SAP. Error message ""Password error!""  #41596",SAP-168(QCI),20080215
APP0026568,詢問設定sap folder 權限的問題  #18231,SAP-168(QCI),20090731
APP0038325,變更為SAP 21後無法上傳資料，煩請協助。#16222,SAP-168(QCI),20110422
APP0001316,開298 so時經管組maintain价格太低..使sap無法顯示正確價格....分機2631,SAP-2X8(QSMC),20050906
APP0001316,開298 so時經管組maintain价格太低..使sap無法顯示正確價格....分機2631,SAP-2X8(QSMC),20050906
APP0008093,238 SD issue,SAP-2X8(QSMC),20060614
APP0029475,SAP 218  ZZSO 有一些Cost Center要改,SAP-2X8(QSMC),20091228
APP0029475,SAP 218  ZZSO 有一些Cost Center要改,SAP-2X8(QSMC),20091228
APP0008793,"達丰User反應SO號碼沒有轉入208,今早急著出貨~煩請協助處理",SAP-2X8(QSMC),20060801
APP0008051,User can not print 2003 data  from QCDESV7 ( VF01 ),SAP-2X8(QSMC),20060609
APP0008051,User can not print 2003 data  from QCDESV7 ( VF01 ),SAP-2X8(QSMC),20060609
APP0001869,使用者在使用ZMAW時發現有一張Delivery No:550473284沒有從218轉到168，請幫忙處理，謝謝!!,SAP-2X8(QSMC),20050928
APP0029464,刷不出Delivery,SAP-2X8(QSMC),20091228
APP0029464,刷不出Delivery,SAP-2X8(QSMC),20091228
APP0050350,"11768 因為操作失誤導致連續申請相同的兩張出差單,第二份要刪單無法刪除",BPM平台系統,20130417
APP0047716,出差申請單按送出會跳出''operation''的alert message   分機 :17955,BPM平台系統,20121126
APP0057133,"BPM系統無法開單,謝謝",BPM平台系統,20140828
APP0047005,公出假點完出現錯誤訊息,BPM平台系統,20121025
APP0034500,"USER反應在ZNST操作時,無法COPY & PASTE,請協助處理 #15732",SAP-168(QCI),20100908
APP0034500,"USER反應在ZNST操作時,無法COPY & PASTE,請協助處理 #15732",SAP-168(QCI),20100908
APP0004635,操作流程詢問,SAP-168(QCI),20051226
APP0003138,"ET BU的USER需要一個Invoice&Packing list的巨集安裝的SOP,煩請與USER聯絡協助處理.",SAP-168(QCI),20051103
APP0006968,invoice轉檔程式,SAP-168(QCI),20060330
APP0006719,user需要整理invoice與packing list的files,SAP-168(QCI),20060316
APP0050816,ZMD5 PROCESS#15895,SAP-168(QCI),20130508
APP0050816,ZMD5 PROCESS#15895,SAP-168(QCI),20130508
APP0005869,ME11 T CODE使用問題,SAP-168(QCI),20060208
APP0001543,"達丰user反應從上星期五到今日共有20多筆的假收假入的資料需要轉到SAP168,煩請Irwin協助處理",SAP-2X8(QSMC),20050920
APP0012706,导入ECN,SAP Issue,20070216
APP0011131,please pass ECN: E200701-2132 into the SAP system ASAP,SAP Issue,20070116
APP0011131,please pass ECN: E200701-2132 into the SAP system ASAP,SAP Issue,20070116
APP0011380,"Hi Sharry,    ECN number: E200701-2804    ＲＤ放量，但ＳＡＰ没有显示．请帮忙解决．谢谢！    CS50 AJ0QN660T08",SAP Issue,20070119
APP0011118,please  syn 1 PN  to 298 SAP  manually.,SAP Issue,20070116
APP0011881,"Dear Sharry,  E200701-4434 has been released; please help load it into 208 system ASAP, thanks a lot",SAP Issue,20070129
APP0013372,请帮忙尽快把我们的ECN（E200703-2856）转进SAP，谢谢！！！,SAP Issue,20070319
APP0013318,A200703-0799  ECN 已经release 了，因为急着下订单。所以请帮忙导入信息到SAP！,SAP Issue,20070316
APP0011646,Would u pls do me a favor to check this modification by sys? Can u find some detail information about it?,SAP Issue,20070124
APP0011662,ZPA2 程式 在278系统下 不同步,SAP Issue,20070124
APP0011081,Please synchronize P200701-1365 in 208 lient.,SAP Issue,20070116
APP0012187,"Dear Sharry:  ECN E200702-0189 release, too.  Please transfer BOM to SAP(298) ASAP.  Thank you.",SAP Issue,20070202
APP0012184,"Dear Sharry:  E200702-0206 release, please transfer BOM to SAP(298) ASAP.  Thank you.",SAP Issue,20070202
APP0011376,Dear Sharry:      CS21872FB17是一颗试产急料，请帮忙将ECN：E200701-2721 release to SAP，以便我们尽快解决缺料，谢谢！！！,SAP Issue,20070119
APP0012260,"HI, Sharry,  Pls help to transfer E200702-0360 to 278 system manually, thanks!",SAP Issue,20070205
APP0012185,"Dear Sharry  Could you help transfer it opportunely,tks  E200702-0206.",SAP Issue,20070202
APP0012315,"Sharry  Help transfer it to SAP298 in time,thanks.",SAP Issue,20070206
APP0011559,"Dear Sharry  Pls help to deal with it in time,tks.  E200701-2576",SAP Issue,20070123
APP0011018,DAED8SMB8B0,SAP Issue,20070115
APP0050581,APP1300131391與APP1300129809單號異常  分機: 12272,BPM平台系統,20130426
1500000660,150326當天有來上班.. 不知為何卻有請假紀錄.. 請幫忙檢查.. 謝謝..,BPM平台系統,20150327
APP0058249,查詢請假紀錄後需下載excel，但是點選無反應,BPM平台系統,20141227
APP0057466,PLM系統已建立專案資料，但在請假系統上找不到該專案資訊。,BPM平台系統,20141007
1700001283,"在CAMP App 上的 BPM 簽核 有下列問題, 請協助排除, 以避免在 假日或公司外無法簽核    1 進入後回應 : 應用程式中發生伺服器錯誤  2 選擇表單類型後, 顯示無待簽項目, 但事實上在 電腦上登入 BPM 的確是有待簽 項目",BPM平台系統,20170525
1700000523,Please help me cancel application form # 1700020456 due to wrong entered information.,BPM平台系統,20170303
APP0057289,#17330  內部的簽核網頁進入有出現錯誤,BPM平台系統,20140915
APP0057289,#17330  內部的簽核網頁進入有出現錯誤,BPM平台系統,20140915
APP0050471,"欲進行簽核作業, 但系統會顯示無法取得申請單號相關資訊, 請協助處理.",BPM平台系統,20130424
APP0050523,請假申請單無法簽核,BPM平台系統,20130425
APP0052985,ext:18547  請假申請單APP1300175123，日期有錯，需要將此筆單號 cancel,BPM平台系統,20131009
1700000767,"用microsoft edge無法取回請假日期, 導致無法申請請假",BPM平台系統,20170329
APP0050468,主管無法順利簽核請假單，會出現沒有反應的畫面,BPM平台系統,20130424
APP0048598,"編譯器錯誤訊息: CS0103: 名稱 ''Date'' 不存在於目前內容中    原始程式錯誤:         行 1367:        if (dtAntype.Rows[0][""ANSPEC""].ToString().Trim() == ""1"")  行 1368:        {  行 1369:            if (Date < Effbeg || Date > Effend)  行 1370:            {  行 1371:                bolResult = false;",BPM平台系統,20130114
APP0050531,無法簽核,BPM平台系統,20130425
1700003246,無法正常登入SAP 218,SAP-2X8(QSMC),20171128
APP0039374,無法進入cs726。#11413,SAP-2X8(QSMC),20110629
APP0000814,"Home GI拉不出GI number,請與之連繫. #61580",SAP-2X8(QSMC),20050808
APP0032095,登入82這台時候，一直等待遠端回應，無法正常開啟SAP。3285620094,SAP-2X8(QSMC),20100518
APP0006291,無法logon268 請協助處理,SAP-2X8(QSMC),20060227
APP0003573,268無法登入,SAP-2X8(QSMC),20051121
APP0018226,無法logon 268,SAP-2X8(QSMC),20071212
APP0007148,"達丰User反應無法使用SAP,show出無法顯示網頁,煩請協助處理.",SAP-2X8(QSMC),20060410
APP0034975,無法登入SAP31,SAP-2X8(QSMC),20101005
APP0037885,sap第一個畫面，可以勾選用滑鼠copy的文字，想請問這功能怎麼使用,SAP-2X8(QSMC),20110325
APP0006694,sap 208 無法logon 請協助處理,SAP-2X8(QSMC),20060315
APP0017265,238第二層密碼進不去 請協助處理#15820,SAP-2X8(QSMC),20071024
APP0017265,238第二層密碼進不去 請協助處理#15820,SAP-2X8(QSMC),20071024
APP0030022,"从168系统上传79po的付款到BPM系统时，因付款条款为QU月结被卡，申请修改程式为如下：  1.Old 168 ,new 218 zmbe payment term=''Q'' and company=''8100'' 不轉web  2. old 168,new 318 zmbe 不管payment term and company=''6300''都轉web    QCI---old 168GR，IR 在 new 218   QCH---old 168GR，IR 在 new 318",SAP-2X8(QSMC),20100127
APP0030022,"从168系统上传79po的付款到BPM系统时，因付款条款为QU月结被卡，申请修改程式为如下：  1.Old 168 ,new 218 zmbe payment term=''Q'' and company=''8100'' 不轉web  2. old 168,new 318 zmbe 不管payment term and company=''6300''都轉web    QCI---old 168GR，IR 在 new 218   QCH---old 168GR，IR 在 new 318",SAP-2X8(QSMC),20100127
APP0005869,ME11 T CODE使用問題,SAP-168(QCI),20060208
APP0001569,User想申請VNC線上教學SD Module.,SAP-168(QCI),20050921
APP0014669,sals 可否於SAP 上直接下PO,SAP-168(QCI),20070522
APP0013555,請問I2中sales order裡的sales due day是相同於SAP program ZV14裡的ReqDelvDat還是SHPG-DT。,SAP-168(QCI),20070327
1500000103,"組織變動(一個月前), 簽核主管還是帶出原本的主管, 所有單據都是。",BPM平台系統,20150116
APP0050551,加入主管簽核後，系統發mail提醒需要重新簽核,BPM平台系統,20130425
1500000564,想要大量下載申請單內容,BPM平台系統,20150317
1600000243,已簽核完成但表單未消失#15816,BPM平台系統,20160127
1500002073,無法簽核#18227,BPM平台系統,20150728
APP0050360,17588 BPM報廢申請單無法用,BPM平台系統,20130417
APP0026611,"使用者反應 SAP 218 -Txcode : ZVL04 無法使用,請協助處理(Ext.11645)",SAP-2X8(QSMC),20090803
APP0026611,"使用者反應 SAP 218 -Txcode : ZVL04 無法使用,請協助處理(Ext.11645)",SAP-2X8(QSMC),20090803
APP0036655,詢問t-code:ZR77 邏輯  分機382-72359,SAP-2X8(QSMC),20110105
APP0036655,詢問t-code:ZR77 邏輯  分機382-72359,SAP-2X8(QSMC),20110105
APP0001234,"user反應在操作ZN26 Run價錢時出現runtime error的訊息,煩請相關同仁協助處理.",SAP-2X8(QSMC),20050831
APP0001234,"user反應在操作ZN26 Run價錢時出現runtime error的訊息,煩請相關同仁協助處理.",SAP-2X8(QSMC),20050831
APP0029456,SAP 218 VL01 PMC not release,SAP-2X8(QSMC),20091228
APP0029456,SAP 218 VL01 PMC not release,SAP-2X8(QSMC),20091228
APP0010505,user在run ZMD5時發生錯誤,SAP-2X8(QSMC),20061219
APP0035188,BOM COST =>輸入成[品料號 出現存取錯誤,SAP-2X8(QSMC),20101013
APP0035188,BOM COST =>輸入成[品料號 出現存取錯誤,SAP-2X8(QSMC),20101013
APP0046021,使用者反應3EVFMB1580無法生成資料，請協助處裡，謝謝,SAP-2X8(QSMC),20120903
APP0015370,SAP-ZV17 can''t print   #13579,SAP-2X8(QSMC),20070710
APP0001071,"user 反應run ZV17 時,profit 無法帶出,請協助解決.",SAP-2X8(QSMC),20050823
APP0001071,"user 反應run ZV17 時,profit 無法帶出,請協助解決.",SAP-2X8(QSMC),20050823
APP0009325,"218 ZN93 shows ""please import PROD Hierachy (SO Type)""",SAP-2X8(QSMC),20060908
APP0008085,"在VA01新增SO時,出現错誤",SAP-2X8(QSMC),20060614
APP0011734,Could you download ECN 200701-0295 to SAP since we need latest bom to check shortage.thanks in advance!,SAP Issue,20070125
APP0012259,"Please help to check ECN: E200702-0251.  It was released on 2/02, but hasn’t been transfer to SAP.  Please help to transfer it to SAP within today, because MC/PUR will release PO base on new BOM tomorrow.",SAP Issue,20070205
APP0012311,Dear Sharry:  Please help to transfer E200702-0459 to SAP ASAP.  Thanks a lot.,SAP Issue,20070206
APP0012190,"Sharry,   非常抱歉，帮忙再copy一份   E200702-0264",SAP Issue,20070202
APP0013146,SAP 文件无法打印,SAP Issue,20070312
APP0011501,"Sharry,帮我把这个ECN E200701-2799 down进SAP一下吧，这边财务抓不到数据，比较急，谢谢！",SAP Issue,20070122
APP0022119,SAP 268 無法登入,SAP-2X8(QSMC),20080915
APP0008308,2x8第一層近不去 請協助處理,SAP-2X8(QSMC),20060703
APP0030201,執行sap時發出異音,SAP-2X8(QSMC),20100209
APP0032167,無法登入  手機0928809978,SAP-2X8(QSMC),20100520
APP0010493,Sap logon :QSMCTCLIENT15,SAP-2X8(QSMC),20061219
APP0048205,系統卡住 無法使用,BPM平台系統,20121220
1500000092,"customer data / create sold to,送出後表單就不見了,查詢不到系統也沒發退件通知,請幫忙處理,謝謝",BPM平台系統,20150114
1500000092,"customer data / create sold to,送出後表單就不見了,查詢不到系統也沒發退件通知,請幫忙處理,謝謝",BPM平台系統,20150114
1500001822,簽核人員需要異動，煩請幫忙更改  #16890,BPM平台系統,20150703
1700003069,"資料填完無法transit, 出現BPMPortal應用程式中發生伺服器錯誤訊息",BPM平台系統,20171110
APP0052878,"想多申請一個代理人,謝謝。",BPM平台系統,20131001
