Id,appearedTimeOfDay,terrainType,closeToWater,city,continent,weather,temperature,windSpeed,pressure,weatherIcon,population_density,urban,suburban,midurban,rural,gymDistanceKm,gymIn100m,gymIn250m,gymIn500m,gymIn1000m,gymIn2500m,gymIn5000m,pokestopDistanceKm,pokestopIn100m,pokestopIn250m,pokestopIn500m,pokestopIn1000m,pokestopIn2500m,pokestopIn5000m,cooc_1,cooc_2,cooc_3,cooc_4,cooc_5,cooc_6,cooc_7,cooc_8,cooc_9,cooc_10,cooc_11,cooc_12,cooc_13,cooc_14,cooc_15,cooc_16,cooc_17,cooc_18,cooc_19,cooc_20,cooc_21,cooc_22,cooc_23,cooc_24,cooc_25,cooc_26,cooc_27,cooc_28,cooc_29,class
MTAzNzg0OTM0NTk0ODU4MDI5NTc=,night,13,FALSE,New_York,America,Clear,22.5,8.58,1017.33,clear-night,1312.533,TRUE,TRUE,TRUE,FALSE,0.045209,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.016558,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5
NjA0NDc5NjIwNzIwMjgzOTI2MQ==,morning,0,TRUE,Chicago,America,PartlyCloudy,25.4,3.31,1019.76,partly-cloudy-night,0,FALSE,FALSE,FALSE,TRUE,3.507363,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,3.507363,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
NTM0NDY3MjY5NzI5NjE5Mzc4OQ==,night,0,TRUE,Chicago,America,Clear,27.9,3.84,1019.73,clear-night,0,FALSE,FALSE,FALSE,TRUE,0.040471,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.125042,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2
OTkyNzMxODAwMzE5MjgxOTE2NQ==,night,7,FALSE,Los_Angeles,America,Clear,23.1,14.35,1007.07,clear-day,591.0899,FALSE,TRUE,TRUE,FALSE,0.996737,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0.311939,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
MTE4NjE3NDg4Njk1NTMzMTQzNjU=,morning,12,TRUE,London,Europe,Clear,17.5,16.25,1008.3,clear-day,761.8856,FALSE,TRUE,TRUE,FALSE,0.276829,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,0.011314,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4
MTgyMjE4NzQ1NjUxNDU0NTcxODE=,morning,13,FALSE,Chicago,America,Clear,24,4.44,1013.03,clear-night,849.44226,TRUE,TRUE,TRUE,FALSE,0.775177,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0.91438,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
MTA4Njc5NTU0OTA0MjIzMzQ2Mzc=,afternoon,10,FALSE,London,Europe,Clear,16.6,11.06,1012.09,clear-day,93.00449,FALSE,FALSE,FALSE,TRUE,0.342908,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,0.165311,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2
MTAxODE1MDgyNTM1ODkyODA0NjE=,evening,13,TRUE,Paris,Europe,MostlyCloudy,25.2,2.26,1015.8,partly-cloudy-day,0,FALSE,FALSE,FALSE,TRUE,0.418009,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,0.104088,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3
NTQ3NDY4NjkzMTMwODg2MDQ1,night,13,TRUE,Tunis,Africa,Clear,29.5,16.57,1017.15,fog,0,FALSE,FALSE,FALSE,TRUE,0.98183,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0.277305,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3
NzcyMzc4OTg0MDY0MTcwMDUyNQ==,afternoon,13,TRUE,New_York,America,PartlyCloudy,28.9,3.37,1019.12,partly-cloudy-day,2810.7285,TRUE,TRUE,TRUE,FALSE,0.079373,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.284606,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5
NDQyNzgwOTE4OTY2NzQzNDYyMQ==,night,13,TRUE,Los_Angeles,America,Clear,18.9,11.99,1008.52,clear-night,4188.391,TRUE,TRUE,TRUE,FALSE,0.2125,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,0.164427,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
MTExMDg3MTM3NjQzNDE5NDIwOTM=,afternoon,12,TRUE,London,Europe,Clear,18.7,15.53,1010.7,clear-day,761.8856,FALSE,TRUE,TRUE,FALSE,0.882874,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0.818627,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2
MTE4NTg0OTQxMzYxNDE1MTk3,night,13,TRUE,Los_Angeles,America,Clear,18.7,13.8,1008.39,clear-day,4188.391,TRUE,TRUE,TRUE,FALSE,0.250102,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,0.071272,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
MTIxNjUwNzI1ODYzOTM0NTI4MTM=,evening,13,TRUE,Los_Angeles,America,Clear,19,6,1012.37,clear-day,4188.391,TRUE,TRUE,TRUE,FALSE,0.466404,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,0.433773,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
MTc5NTIxMDI3MjE4MTYyNjkxMzM=,night,13,FALSE,Chicago,America,LightRain,25.1,10.34,1013.72,rain,849.44226,TRUE,TRUE,TRUE,FALSE,0.773842,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0.912748,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
NDY1MTQwNjkwNzIwNTU3ODQxMw==,night,13,FALSE,Bangkok,Asia,Humid,29.1,5.38,1006.77,clear-day,10000,TRUE,TRUE,TRUE,FALSE,0.184235,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,0.383366,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2
MTM1MzE1NTUxMTgyNjIwNTIyMDU=,afternoon,12,TRUE,London,Europe,Clear,18.7,15.53,1010.7,clear-day,761.8856,FALSE,TRUE,TRUE,FALSE,0.196859,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,0.061187,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4
MTU1NDA0Njc3OTcxNDU3NTE1MTc=,night,13,FALSE,Los_Angeles,America,Clear,22.1,13.14,1010.75,clear-day,1886.2122,TRUE,TRUE,TRUE,FALSE,0.283663,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,0.333831,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
MTcwMjc5OTQyNjIwNTM0ODMxNDk=,evening,0,TRUE,Tokyo,Asia,Clear,24.8,8.11,1015.94,clear-night,0,FALSE,FALSE,FALSE,TRUE,0.399794,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,0.230376,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4
NTEyNDA1OTk0OTIwODAzNzE0OQ==,night,13,TRUE,Buenos_Aires,America/Argentina,Clear,7.6,12.68,1016.24,wind,10000,TRUE,TRUE,TRUE,FALSE,0.473844,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,0.046263,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
NTkxMzY2Mjg4NTUwNjI4Mzc4OQ==,evening,8,TRUE,Madrid,Europe,Clear,27.5,7.73,1015.22,clear-day,0,FALSE,FALSE,FALSE,TRUE,0.247072,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,0.075817,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
ODk1MTU1NDQ4MjI4Nzg0NDYzNw==,night,7,FALSE,Los_Angeles,America,Clear,22.9,7.8,1009.75,clear-day,426.5022,FALSE,TRUE,TRUE,FALSE,0.274214,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,0.067122,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
MTE5NDM1MjAwMjg2NzE4Mzk3MjU=,evening,13,FALSE,Ljubljana,Europe,PartlyCloudy,25.3,2.1,1016.5,partly-cloudy-day,1573.4408,TRUE,TRUE,TRUE,FALSE,0.165489,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,0.019256,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2
MTczMTQ3MzcwNjU4MzU4Nzk1MTc=,evening,13,TRUE,London,Europe,Overcast,20.9,7.03,1020.8,cloudy,1886.2122,TRUE,TRUE,TRUE,FALSE,0.269167,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,0.013527,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3
MzkyMTc1MTEzMDg0NjI2MTE0OQ==,night,7,FALSE,Los_Angeles,America,Clear,17.8,4.25,1010.02,clear-night,426.5022,FALSE,TRUE,TRUE,FALSE,0.155551,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,0.15179,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0
MTc5NTcyNTQ0MTQ4NDczOTE4MDU=,morning,13,TRUE,Stockholm,Europe,Clear,18,9.01,1016.63,clear-day,761.8856,FALSE,TRUE,TRUE,FALSE,0.363607,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,0.070955,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4
NjIwMTM1NDIyNzI5NjM1MzIyOQ==,night,13,TRUE,Chicago,America,PartlyCloudy,29.6,14.6,1017.37,partly-cloudy-day,5020.9673,TRUE,TRUE,TRUE,FALSE,0.079772,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.112779,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3
OTE3ODEwNTA3NTg4MzIyODg0NQ==,morning,13,FALSE,Ljubljana,Europe,MostlyCloudy,16.7,2.75,1018.03,partly-cloudy-day,1055.8982,TRUE,TRUE,TRUE,FALSE,0.280374,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,0.14425,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4
Mzk2NjQzODAyNDE4NzI1OTMz,night,5,TRUE,Los_Angeles,America,PartlyCloudy,15.8,2.46,1015.06,partly-cloudy-night,458.58234,FALSE,TRUE,TRUE,FALSE,0.041913,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.071903,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
MzExMDk1MjM2MDI0NTQxNzA2OQ==,morning,13,TRUE,New_York,America,Clear,18.6,5.64,1017.98,clear-night,591.0899,FALSE,TRUE,TRUE,FALSE,0.395964,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,0.10642,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2
MTUwMjk2ODE2OTk2MTI0Mzk0NTM=,night,12,TRUE,London,Europe,MostlyCloudy,17.1,4.14,1022.82,partly-cloudy-night,913.3346,TRUE,TRUE,TRUE,FALSE,1.34446,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,1.34446,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4
MTM0NTYwNzU5MTE0Mzc4MzA3MTc=,afternoon,12,TRUE,Hong_Kong,Asia,Clear,27.5,6.99,1006.6,clear-day,4039.2358,TRUE,TRUE,TRUE,FALSE,0.258763,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,0.043014,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
NjA4NTM2MjQ4NDc2ODY4MDg3Nw==,night,13,FALSE,Chicago,America,Clear,30,12.05,1016.39,clear-night,1819.0411,TRUE,TRUE,TRUE,FALSE,0.492712,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,0.254053,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5
NTk5MzE3MTExNTI0MTg5ODc4MQ==,afternoon,13,TRUE,New_York,America,Clear,23.8,8.26,1022.32,clear-day,511.28308,FALSE,TRUE,TRUE,FALSE,0.557755,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0.10066,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4
NDk2ODk5NjY0NzAzODI3MTcwOQ==,night,12,FALSE,London,Europe,Clear,12.1,4.09,1016.98,clear-night,160.22284,FALSE,FALSE,FALSE,TRUE,0.276162,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,0.084175,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
MTcyOTI5OTc5MzY0NTczMjc0ODU=,evening,13,TRUE,Hong_Kong,Asia,MostlyCloudy,27,4.3,1006.31,partly-cloudy-night,0,FALSE,FALSE,FALSE,TRUE,0.307442,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,0.03692,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4
MTc2ODA0MDMzNjc0MjAzNTQ3OTc=,night,13,TRUE,Los_Angeles,America,Clear,16.6,2.66,1008.94,clear-night,256.71356,FALSE,FALSE,TRUE,FALSE,0.280682,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,0.369668,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
MTA3MDE1NTEyNzU4Njg0Nzc5MzM=,afternoon,12,FALSE,Rome,Europe,Clear,25.8,2.35,1017.3,clear-day,256.71356,FALSE,FALSE,TRUE,FALSE,0.333368,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,0.028095,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5
MTI2MDQxNzA5MzYzMzA1MDMyNzc=,morning,13,FALSE,New_York,America,Clear,21.6,8.35,1020.76,clear-night,10000,TRUE,TRUE,TRUE,FALSE,0.080524,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.021088,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5
NzY1Mzc1NzQ4MDIyNDU2NzE5Nw==,night,13,FALSE,New_York,America,Clear,20.2,6.29,1019.26,clear-night,3369.4502,TRUE,TRUE,TRUE,FALSE,0.165975,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,0.144239,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
OTM0ODIyMzUwNjg3NDExOTIyOQ==,afternoon,12,TRUE,London,Europe,Clear,18.7,15.53,1010.7,clear-day,761.8856,FALSE,TRUE,TRUE,FALSE,0.317256,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,0.108139,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4
ODM3Mzg1MjU4Njk3OTQ5MjQ5Mw==,night,13,FALSE,Warsaw,Europe,MostlyCloudy,15.9,12.37,1017.8,partly-cloudy-night,6241.3076,TRUE,TRUE,TRUE,FALSE,0.530228,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0.465271,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2
MTA2NzUyODc5MzEwMDgwMzkxMTc=,night,13,FALSE,New_York,America,Clear,25.9,7.27,1020.5,clear-day,570.0402,FALSE,TRUE,TRUE,FALSE,1.962749,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0.365915,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
