description,category_a,category_b,category_c,category_d,category,description_clean,category_target
"分機15546,outlook容量超過在清除後，需要重新開機才可以在正常收發MAIL，請問如何設定才不用重新開機就可以繼續收發郵件",網管,Outlook與郵件,Outlook,其他問題,Outlook與郵件,outlook容量超過在清除後需要重新開機才可以在正常收發mail請問設定才不用重新開機就可以繼續收發郵件,0
信件無法寄送至某位同仁，請協助處理。,網管,Outlook與郵件,Outlook,郵件無法收發,Outlook與郵件,信件無法寄送至某位,0
google account -使用公司的帳號 ，之前IT更新IE之後，QCO無法登入。但是申請者的本機都可正常登入。  ext: 16485 (申請者常常不在位置上，請打MVPN連絡),網管,Outlook與郵件,Outlook,其他問題,Outlook與郵件,google account 使用公司的帳號 之前it更新ie之後qco申請者的本機都可正常登入    申請者不在位置上,0
Outlook mail資料已刪減許多，檔案大小一直都保持不變  想確認是否有其他PST檔案或是其他信件資料。  EXT:16485,網管,Outlook與郵件,Outlook,其他問題,Outlook與郵件,outlook mail資料已刪減許多檔案大小都保持不變  想是否有pst檔案信件資料,0
"Hello,  最近不管在公司網路或是 vpn 連線狀況之下，我的筆電 outlook 都會跳出輸入密碼視窗，輸密碼入卻還是重複跳出來，並且進度顯示錯誤，導致無法正常收發信。  錯誤截圖如下  https://drive.google.com/file/d/0B00jdb4qHvq5WlNnWTBDQ0xza0U/view?usp=sharing    但是用家裡的網路，或是外面 (非公司) 網路就可以用筆電的 outlook 收發信。  可否代為幫忙檢查是否伺服器出問題? 謝謝",網管,Outlook與郵件,Outlook,郵件無法收發,Outlook與郵件,在公司網路 vpn 連線狀況之下我的筆電 outlook 都會跳出輸入密碼視窗輸密碼入卻重複跳出來進度導致無法正常收發信  錯誤截圖      用家裡的網路外面 非公司 網路就可以用筆電的 outlook 收發信  可否代為幫忙檢查是否伺服器出問題,0
Outlook 無法開啟,網管,Outlook與郵件,Outlook,Outlook點不開,Outlook與郵件,outlook,0
"有信件收不到, Server上也查不到, 請協助處理, #16238",網管,Outlook與郵件,Outlook,郵件無法收發,Outlook與郵件,有信件收不到 server上也查不到,0
每日新聞收不到,網管,Outlook與郵件,Outlook,其他問題,Outlook與郵件,每日新聞收不到,0
"無法連線至hp 客戶系統, 出現""Proxy 伺服器沒有回應"",    https://prp-si.corp.hp.com/si/",網管,網路,無法連到某台Server,無法連到某些Server,網路,無法連線至hp 客戶系統 出現proxy 伺服器沒有回應,3
"客戶的QA server 必須以IE9 以上的瀏覽器, 才能使用  請求幫忙升級至IE9 (工作機本機為IE8)",網管,網路,無法連到某台Server,無法連到某些Server,網路,客戶的qa server 以ie9 以上的瀏覽器 使用  請求幫忙升級至ie9 工作機本機為ie8,3
"15679 , 無法連到某台 Server , 上傳會失敗",網管,網路,無法連到某台Server,無法連到某些Server,網路,無法連到某台 server  上傳會失敗,3
無法登入客戶提供的網址,網管,網路,無法連到某台Server,無法連到某些Server,網路,客戶提供的網址,3
"無線網路無法搜尋到""Staff""",網管,網路,無法連到某台Server,無法連到某些Server,網路,無線網路無法搜尋到staff,3
無法連線BMS系統，認證不通過。#15426,網管,網路,無法連到某台Server,無法連到某些Server,網路,無法連線bms系統認證不通過,3
無法將設定到BU4，無法同步design 作業。    \\bu4-me-data-svr\,網管,網路,無法連到某台Server,無法連到某些Server,網路,無法將設定到bu4無法同步design 作業    \\bu4medatasvr\,3
於QCO上無法連上公司內部網頁  分機：11413,網管,網路,無法連到某台Server,無法連到某些Server,網路,於qco上無法連上公司內部網頁,3
"Ping  10.242.184.38可通,但是連不上share folder.",網管,網路,無法連到某台Server,無法連到某些Server,網路,ping  10.242.184.38可通連不上share folder,3
CCBU01 10.242.184.38 連不上。,網管,網路,無法連到某台Server,無法連到某些Server,網路,ccbu01 10.242.184.38 連不上,3
http://202.182.225.138/Citrix/XenApp/auth/login.aspx?CTX_FromLoggedoutPage=1  Sony網頁  對方說要開 port 1494才可以使用裡面的應用程式,網管,網路,無法連到某台Server,無法連到某些Server,網路,sony網頁  對方說要開 port 才可以使用裡面的應用程式,3
申請公司內部網路連到外部的git,網管,網路,無法連到某台Server,無法連到某些Server,網路,申請公司內部網路連到外部的git,3
新郵件裡的待處理通知指令變反白不能使用，請問要如何解決呢?  在一般介面下是有可以設定自己的待處理功能，但新建郵件就不行設定通知別人的待處理  thanks,網管,Outlook與郵件,Outlook,其他問題,Outlook與郵件,新郵件裡的待通知指令變反白不能使用請問要呢  在介面下是有可以設定的待功能但新建郵件就不行設定通知的待,0
"昨天網路異常後,outlook無法使用",網管,Outlook與郵件,Outlook,郵件無法收發,Outlook與郵件,網路異常後outlook,0
Outlook  點不開請協助處理,網管,Outlook與郵件,Outlook,Outlook點不開,Outlook與郵件,outlook  點不開,0
"一直無法連線收mail, 嘗試登入Microsoft Exchange 失敗",網管,Outlook與郵件,Outlook,郵件無法收發,Outlook與郵件,無法連線收mail 嘗試登入microsoft exchange 失敗,0
"顯示離線作業,無法開啟資料架組,嘗試登入Microsoft Exchange 失敗,導致無法接收E-mail.",網管,Outlook與郵件,Outlook,郵件無法收發,Outlook與郵件,顯示離線作業資料架組嘗試登入microsoft exchange 失敗導致無法接收email,0
Can''t open Outlook,網管,Outlook與郵件,Outlook,Outlook點不開,Outlook與郵件,can''t open outlook,0
"從昨晚(10/5) 郵件無法收發,也無法清空刪除郵件  請麻煩盡早處理,以免影響工作  謝謝",網管,Outlook與郵件,Outlook,郵件無法收發,Outlook與郵件,從昨晚10/5 郵件無法收發也無法清空刪除郵件  請盡早影響工作,0
Outlook 2010 - search folder 無法使用,網管,Outlook與郵件,Outlook,其他問題,Outlook與郵件,outlook   search folder,0
outlook傳送接收發生錯誤  分機: 17271,網管,Outlook與郵件,Outlook,郵件無法收發,Outlook與郵件,outlook傳送接收發生錯誤,0
QCO上的outlook當掉了  分機：17271,網管,Outlook與郵件,Outlook,Outlook點不開,Outlook與郵件,qco上的outlook當掉了,0
"Dear sir,    最近電腦信箱常 show "" 你的信箱快滿了"", 信箱滿了, 常常會有收不到的email ,  不知道該如何處理? 還請協助  感謝~",網管,Outlook與郵件,Outlook,其他問題,Outlook與郵件,sir    電腦信箱常 show  你的信箱快滿了 信箱滿了 會有收不到的   不知道該 還,0
"Outlook從11/27開始無法開啟, 已用SCANPST檔多次嘗試修復, 其程式顯示""修復中出現未知錯誤""等修復失敗的提示, 麻煩請協助處理, 謝謝",網管,Outlook與郵件,Outlook,Outlook點不開,Outlook與郵件,outlook從11/27 已用scanpst檔嘗試 其程式顯示中出現未知錯誤等失敗的提示,0
"OUTLOOK使用出現異常!申請者明早要出差, 請優先處理",網管,Outlook與郵件,Outlook,郵件無法收發,Outlook與郵件,outlook使用出現異常申請者明早要 請優,0
"Outlook的部分, 無法連線至伺服器, 訊息顯示  Proxy 憑證的問題, 憑證不符,errorcode = 30  已試過Wifi, 及 LAN port  都不行  再請協助處理, 謝謝",網管,Outlook與郵件,Outlook,郵件無法收發,Outlook與郵件,outlook的部分 無法連線至伺服器 訊息顯示  proxy 憑證的問題 憑證不符errorcode  30  已試過wifi 及 lan port  都不行  再,0
"outlook無法開啟,一直顯示""處理中""",網管,Outlook與郵件,Outlook,Outlook點不開,Outlook與郵件,outlook顯示,0
"本機OUTLOOK啟動後,會出現驚嘆號.",網管,Outlook與郵件,Outlook,其他問題,Outlook與郵件,本機outlook啟動後會出現驚嘆號,0
"無法寄出信給廠商信箱,與廠商電話中確認,廠商可以收到其他客戶的信,但是收不到廣達的信.    德杰機械股份有限公司 (dejie.ltd@msa.hinet.net)  因為收件者的電子郵件提供者拒絕您的郵件，所以未傳遞您的郵件。    Jig_德杰_賴建宏_yahoo (dejie99@yahoo.com.tw) (dejie99@yahoo.com.tw)  因為收件者的電子郵件提供者拒絕您的郵件，所以未傳遞您的郵件。      Sara Hsu (sara.hsu@innoserv.com.tw)  因為收件者的電子郵件提供者拒絕您的郵件，所以未傳遞您的郵件。      tina.huang@innoserv.com.tw (tina.huang@innoserv.com.tw)  因為收件者的電子郵件提供者拒絕您的郵件，所以未傳遞您的郵件。",網管,Outlook與郵件,Outlook,郵件無法收發,Outlook與郵件,無法寄出信給廠商信箱與廠商中廠商可以收到客戶的信收不到廣達的信.    德傑機械股份有限公司   收件者的電子郵件提供者拒絕您的郵件未傳遞您的郵件    jig_德傑_賴建宏_yahoo    收件者的電子郵件提供者拒絕您的郵件未傳遞您的郵件      sara hsu   收件者的電子郵件提供者拒絕您的郵件未傳遞您的郵件         收件者的電子郵件提供者拒絕您的郵件未傳遞您的郵件,0
新申請的電腦無法搜尋舊郵件,網管,Outlook與郵件,Outlook,其他問題,Outlook與郵件,新申請的電腦無法搜尋舊郵件,0
分機:17601  問題:Outlook無法開啟信件連結,網管,Outlook與郵件,Outlook,URL無法連結,Outlook與郵件,outlook信件連結,0
open vpn  無法連上  一直在設定中，沒有要求帳號及密碼,網管,VPN連線,SSLVPN問題,無法登入,網路,open vpn  無法連上  在設定中沒有要求帳號及密碼,3
"在家連SSLVPN, 小程式會一直裝不起來  分機: 16563",網管,VPN連線,SSLVPN問題,無法登入,網路,在家連sslvpn 小程式會裝不起來,3
聯絡方式: 上海- 15221508535    問題:VPN無法登入，Lync正常,網管,VPN連線,SSLVPN問題,無法登入,網路,方式    vpnlync正常,3
16496，VPN看公司影片問題,網管,VPN連線,SSLVPN問題,無法登入,網路,vpn看公司影片問題,3
"你好~ 我安裝玩VPN後, 執行就會有錯誤視窗, 請在幫忙處理! 謝謝~  錯誤訊息: 新建creating HKLM\SOFTWARE\OpenVPN-GUI Key有誤.",網管,VPN連線,SSLVPN問題,無法登入,網路,我安裝玩vpn後 執行就會有錯誤視窗 請在   錯誤訊息 新建creating hklm\software\openvpngui key有誤,3
VPN無法連線。  EXT:17275,網管,VPN連線,SSLVPN問題,無法登入,網路,vpn無法連線,3
從家裡使用SSLVPN 連線，無法連線到公司網頁。  ext:25778  cell phone :0927487735,網管,VPN連線,SSLVPN問題,無法登入,網路,從家裡使用sslvpn 連線無法連線到公司網頁    cell phone,3
"user在會議室S105 用VPN連網,無法寄Mail. 分機14010",網管,VPN連線,SSLVPN問題,無法登入,網路,在會議室s105 用vpn連網無法寄mail.,3
"密碼過期,人在大陸需透過Email聯絡",網管,VPN連線,SSLVPN問題,無法登入,網路,密碼過期需透過,3
不斷出現要求重新連線訊息  #13118,網管,VPN連線,SSLVPN問題,無法登入,網路,不斷出現要求重新連線訊息,3
無法登入open vpn,網管,VPN連線,SSLVPN問題,無法登入,網路,open vpn,3
open VPN無法連回公司,網管,VPN連線,SSLVPN問題,無法登入,網路,open vpn無法連回公司,3
OPEN VPN一直顯示設定中,網管,VPN連線,SSLVPN問題,無法登入,網路,open vpn顯示設定中,3
#11888  無法由外面連vpn回公司網頁,網管,VPN連線,SSLVPN問題,無法登入,網路,無法由外面連vpn回公司網頁,3
"先前安裝好的VPN不能用,因此重新按MIS提供的資訊安裝VPN,但始終安裝不成功,都會顯示缺少某個檔案,因此目前VPN不能動作,導致在家裡無法進行連線回公司處理簽核.",網管,VPN連線,SSLVPN問題,無法登入,網路,先前安裝好的vpn不能用重新按mis提供的資訊安裝vpn但始終安裝功都會顯示缺少檔案目前vpn不能動作導致在家裡無法進行連線回公司簽核,3
登入後SSLVPN 後， 只有MY quanata 可以連進去，其他  內部表單Intra System 或是 DNA，都會連不上，會顯示請確認網址是否正確。(ex;請確定網址http://qcibpm),網管,VPN連線,SSLVPN問題,無法登入,網路,登入後sslvpn 後 my quanata 可以連進去  內部表單intra system  dna都會連不上會顯示網址是否正確ex請確定網址,3
使用者反應收信無法接收/傳送，請協助處理,網管,Outlook與郵件,Outlook,郵件無法收發,Outlook與郵件,收信無法接收/傳送,0
顯示容量已滿，砍完信後還是有此訊息,網管,Outlook與郵件,Outlook,其他問題,Outlook與郵件,顯示容量已滿砍完信後有此訊息,0
"不小心誤刪全部郵件,詢問是否有辦法救回來",網管,Outlook與郵件,Outlook,其他問題,Outlook與郵件,不小心誤刪全部郵件詢問是否有辦法救回來,0
email無法自動接收 #16707,網管,Outlook與郵件,Outlook,郵件無法收發,Outlook與郵件,無法自動接收,0
先前有信箱已滿問題，上次處理為本機端新建資料檔，目前仍有信箱已滿的提示  #17047,網管,Outlook與郵件,Outlook,郵件無法收發,Outlook與郵件,先前有信箱已滿問題上次為本機端新建資料檔目前仍有信箱已滿的提示,0
"Outlook收信有問題, 和容量達上限有關",網管,Outlook與郵件,Outlook,信件有時無法下載,Outlook與郵件,outlook收信有問題 和容量達上限,0
Outlook收發信緩慢，開啟Outlook需要花很久的時間。,網管,Outlook與郵件,Outlook,郵件無法收發,Outlook與郵件,outlook收發信緩慢開啟outlook需要花很久的時間,0
rpmsg打不開,網管,Outlook與郵件,Outlook,附件無法開啟,Outlook與郵件,rpmsg,0
在泰國出差，OUTLOOK無法收信，會一直出現輸入認證密碼訊息，密碼已經於mail.quantatw.com重新設定過了，輸入於OUTLOOK，還是無法收信，泰國電話：+66，950901323,網管,Outlook與郵件,Outlook,郵件無法收發,Outlook與郵件,在泰國outlook無法收信會出現輸入認證密碼訊息密碼已經於mail.quantatw.com重新設定過了輸入於outlook無法收信泰國66,0
"使用者的outlook有時會無法開啓或開啓之後無故當機, 請協助處理!",網管,Outlook與郵件,Outlook,Outlook點不開,Outlook與郵件,的outlook有時會無法開啓或開啓之後無故當機,0
"outlook容量已滿，有跟使用者講可至qrdcfaq的建立新批次檔教學看,但因版本不同,操作畫面不同",網管,Outlook與郵件,Outlook,其他問題,Outlook與郵件,outlook容量已滿有跟講可至qrdcfaq的建立新批次檔教學看但因版本操作畫面,0
信箱一直顯示空間已滿，信件刪除後依然有此訊息跳出，煩請幫忙處理 #17899,網管,Outlook與郵件,Outlook,郵件無法收發,Outlook與郵件,信箱顯示空間已滿信件刪除後依然有此訊息跳出,0
user郵件會自動亂發.,網管,Outlook與郵件,Outlook,其他問題,Outlook與郵件,郵件會自動亂發,0
打開每日新聞總覽信件，點開裡面超連結，都會發生錯誤訊息,網管,Outlook與郵件,Outlook,URL無法連結,Outlook與郵件,打開每日新聞總覽信件點開裡面超連結都會發生錯誤訊息,0
開啟公司內部的信都會當機.,網管,Outlook與郵件,Outlook,無法開啟薪資單,Outlook與郵件,開啟公司內部的信都會當機,0
#16093    同仁反映廣達留言板(Email 群組)寄不出去,網管,Outlook與郵件,Outlook,郵件無法收發,Outlook與郵件,反映廣達留言板 群組寄不出去,0
outlook 出現資料檔問題,網管,Outlook與郵件,Outlook,Outlook點不開,Outlook與郵件,outlook 出現資料檔問題,0
自動回覆功能無法使用,網管,Outlook與郵件,Outlook,其他問題,Outlook與郵件,自動回覆功能,0
"無法開啟附件,顯示""windows找不到xxxxxxxxxxx,請確定輸入正確的名稱""",網管,Outlook與郵件,Outlook,附件無法開啟,Outlook與郵件,附件顯示windowsxxxxxxxxxxx請確定輸入正確的名稱,0
outlook 當掉後重開， 等很久還是在處理中，工作不能收發mail 很麻煩，請幫忙處理,網管,Outlook與郵件,Outlook,Outlook點不開,Outlook與郵件,outlook 當掉後重開 等很久在工作不能收發mail 很,0
外部郵件無法接收(廣達內部郵件可以)，私人郵件(GMAIL)測試也無法接收,網管,Outlook與郵件,Outlook,郵件無法收發,Outlook與郵件,外部郵件無法接收廣達內部郵件可以私人郵件gmail測試也無法接收,0
申請者目前有台灣跟上海的mail address，但是希望今後將.quantatw信箱的mail全數轉向.quantacn的信箱。,網管,Outlook與郵件,Outlook,其他問題,Outlook與郵件,申請者目前有跟的mail address希望今後將.quantatw信箱的mail全數轉向.quantacn的信箱,0
需接收30M以上的信件,網管,Outlook與郵件,Outlook,其他問題,Outlook與郵件,需接收30m以上的信件,0
"19986,無法刪除郵件",網管,Outlook與郵件,Outlook,其他問題,Outlook與郵件,無法刪除郵件,0
執行  \\qrdcfs01\RMSclient\RMS_FIX.reg後仍無法開啟 #12356,網管,Outlook與郵件,Outlook,無法開啟薪資單,Outlook與郵件,執行  \\qrdcfs01\rmsclient\rms_fix.reg後仍,0
"公司寄的email(如福委會)點選內容的連結都無法打開, 請協助處理.",網管,Outlook與郵件,Outlook,URL無法連結,Outlook與郵件,公司寄的如福委會點選內容的連結都無法打開,0
Outlook無法把信件收到本機。,網管,Outlook與郵件,Outlook,郵件無法收發,Outlook與郵件,outlook無法把信件收到本機,0
分機: 13027  問題: OUTLOOK收到的信件會莫名被分類到垃圾郵件,網管,Outlook與郵件,Outlook,其他問題,Outlook與郵件,outlook收到的信件會莫名被分類到垃圾郵件,0
#13027  一直出現認證輸入帳號密碼訊息,網管,Outlook與郵件,Outlook,其他問題,Outlook與郵件,出現認證輸入帳號密碼訊息,0
"被加入QSMC的Mail Group,常常收到不相干的信,謝謝.",網管,Outlook與郵件,Outlook,其他問題,Outlook與郵件,被加入的mail group收到不相干的信,0
無法正常使用Outlook,網管,Outlook與郵件,Outlook,Outlook點不開,Outlook與郵件,無法正常使用outlook,0
mail無法寄給工號10103067同仁，寄給其他同仁都正常，工號10103067同仁正在上海出差,網管,Outlook與郵件,Outlook,郵件無法收發,Outlook與郵件,mail無法寄給寄給都正常正,0
Outlook出現特殊錯誤訊息 #17211,網管,Outlook與郵件,Outlook,其他問題,Outlook與郵件,outlook出現特殊錯誤訊息,0
#12143  在本機的Outlook無法開啟，請協助解決,網管,Outlook與郵件,Outlook,Outlook點不開,Outlook與郵件,在本機的outlook,0
"無法收發mail, 大陸出差, 聯繫382-613947",網管,Outlook與郵件,Outlook,郵件無法收發,Outlook與郵件,無法收發mail,0
使用者反應信件可以收，但無法寄信 #16065,網管,Outlook與郵件,Outlook,郵件無法收發,Outlook與郵件,信件可以收但無法寄信,0
17965  MAIL SERVER設定問題,網管,Outlook與郵件,Outlook,其他問題,Outlook與郵件,mail server設定問題,0
一直提示容量快滿了  #17965,網管,Outlook與郵件,Outlook,其他問題,Outlook與郵件,提示容量快滿了,0
"10點開始收不到信, 用得是雲端outlook, 雲端的桌面也一片空白。",網管,Outlook與郵件,Outlook,郵件無法收發,Outlook與郵件,10點收不到信 用得是雲端outlook 雲端的桌面也一片空白,0
無法開啟 - > 二專以下加班制度變更及出勤規則說明,網管,Outlook與郵件,Outlook,無法開啟公告信,Outlook與郵件,二專以下加班制度變更及出勤規則說明,0
郵件中的公告信的連結，點進去之後都無法正常顯示網頁,網管,Outlook與郵件,Outlook,URL無法連結,Outlook與郵件,郵件中的公告信的連結點進去之後都無法正常顯示網頁,0
每次打開outlook，會顯示outlook 資料檔ost異常，煩請幫忙處理  #17213,網管,Outlook與郵件,Outlook,其他問題,Outlook與郵件,每次打開outlook會顯示outlook 資料檔ost異常,0
信件無法收發,網管,Outlook與郵件,Outlook,郵件無法收發,Outlook與郵件,信件無法收發,0
"為法人投資關係部   會在官網使用stock的信箱 ,非outlook ,   信箱中信件無法刪除,刪除時會出現系統錯誤訊息",網管,Outlook與郵件,Outlook,其他問題,Outlook與郵件,為法人投資關係部   會在官網使用stock的信箱 非outlook    信箱中信件無法刪除刪除時會出現系統錯誤訊息,0
"開啟通訊錄時, 能否default 將全域改為顯示QCI清單",網管,Outlook與郵件,Outlook,其他問題,Outlook與郵件,開啟通訊錄時 能否default 將全域改為顯示qci清單,0
無法收發郵件,網管,Outlook與郵件,Outlook,郵件無法收發,Outlook與郵件,無法收發郵件,0
收發信功能時好時壞,網管,Outlook與郵件,Outlook,郵件無法收發,Outlook與郵件,收發信功能時好時壞,0
寄件備份不會存至本機的pst檔。,網管,Outlook與郵件,Outlook,其他問題,Outlook與郵件,寄件備份存至本機的pst檔,0
"Outlook顯示離線工作, OCS也無法使用",網管,Outlook與郵件,Outlook,郵件無法收發,Outlook與郵件,outlook顯示離線工作 ocs也,0
本機開outlook顯示mailbox 檔案損毀 無法開啟,網管,Outlook與郵件,Outlook,Outlook點不開,Outlook與郵件,本機開outlook顯示mailbox 檔案損毀,0
Outlook 無法啟動,網管,Outlook與郵件,Outlook,Outlook點不開,Outlook與郵件,outlook 無法啟動,0
user有outlook設定上問題  #17423,網管,Outlook與郵件,Outlook,其他問題,Outlook與郵件,有outlook設定上問題,0
15144 ，需申請外部IP,網管,網路,訪客網路,訪客輸入帳號無法成功,網路,需申請外部ip,3
ID/PW can''t work,網管,網路,訪客網路,訪客輸入帳號無法成功,網路,id/pw can''t work,3
#13780，無法使用訪客網路連線,網管,網路,訪客網路,訪客輸入帳號無法成功,網路,訪客網路連線,3
訪客無線不通,網管,網路,訪客網路,訪客輸入帳號無法成功,網路,訪客無線不通,3
"無法登入公司網域, user猜測是移除MSN元件造成  分機: 16675",網管,網路,訪客網路,訪客輸入帳號無法成功,網路,公司網域 猜測是移除msn元件造成,3
無法登入訪客網路. Ext: 218403,網管,網路,訪客網路,訪客輸入帳號無法成功,網路,訪客網路.,3
"user有兩個mail帳號, 一個TW,一個CN, 想要刪除TW的, #613032",網管,Outlook與郵件,Outlook,其他問題,Outlook與郵件,有兩個mail帳號 一個tw一個cn 刪除tw的,0
"開啟Outlook 就會當機,謝謝",網管,Outlook與郵件,Outlook,郵件無法收發,Outlook與郵件,開啟outlook 就會當機,0
OUTLOOK 開啓後電腦變很慢,網管,Outlook與郵件,Outlook,其他問題,Outlook與郵件,outlook 開啓後電腦變很慢,0
WEBMAIL無法使用,網管,Outlook與郵件,Outlook,其他問題,Outlook與郵件,webmail,0
outlook收不到信,網管,Outlook與郵件,Outlook,郵件無法收發,Outlook與郵件,outlook收不到信,0
使用者反映無法正常收發信件，目前使用者在德國出差,網管,Outlook與郵件,Outlook,郵件無法收發,Outlook與郵件,反映無法正常收發信件目前在德國,0
outlook無法收新信件，webmail登不進去，分機17787,網管,Outlook與郵件,Outlook,郵件無法收發,Outlook與郵件,outlook無法收新信件webmail登不進去,0
"雲端outlook 無法開啟，出現錯誤訊息 ""outlook已經停止運作""。  EXT:17107",網管,Outlook與郵件,Outlook,Outlook點不開,Outlook與郵件,雲端outlook 訊息 outlook已經停止運作,0
在家使用outlook 無法打開,網管,Outlook與郵件,Outlook,Outlook點不開,Outlook與郵件,在家使用outlook 無法打開,0
outlook空間被佔用，不知如何清除 #16819,網管,Outlook與郵件,Outlook,其他問題,Outlook與郵件,outlook空間被佔用不知清除,0
請問有支援手機收公司信嗎?該如何設定? Android,網管,Outlook與郵件,Outlook,其他問題,Outlook與郵件,請問有支援收公司信嗎該設定 android,0
於QCO上無法開啟Outlook  分機：16819,網管,Outlook與郵件,Outlook,Outlook點不開,Outlook與郵件,於qco上outlook,0
"開啓outlook 時, 一直停在 正在啓動... 的畫面, 重新開機再啓動一次outlook, 也是一樣的狀況",網管,Outlook與郵件,Outlook,Outlook點不開,Outlook與郵件,開啓outlook 時 停在 啓動... 的畫面 重新開機再啓動一次outlook 也是的狀況,0
信箱滿了....,網管,Outlook與郵件,Outlook,郵件無法收發,Outlook與郵件,信箱滿了...,0
19986，outlook 無法收發,網管,Outlook與郵件,Outlook,郵件無法收發,Outlook與郵件,outlook 無法收發,0
信箱快要滿了 無法正常收發信件 #15743,網管,Outlook與郵件,Outlook,其他問題,Outlook與郵件,信箱滿了 無法正常收發信件,0
信件寄出以後本機上的outlook寄件備份找不到該信，但是手機上的outlook有這封信。,網管,Outlook與郵件,Outlook,其他問題,Outlook與郵件,信件寄出以後本機上的outlook寄件備份該信上的outlook有這封信,0
顯示空間不足,網管,Outlook與郵件,Outlook,其他問題,Outlook與郵件,顯示空間不足,0
變更密碼後，手機開始無法收發信件，請協助確認問題,網管,Outlook與郵件,Outlook,其他問題,Outlook與郵件,變更密碼後無法收發信件,0
outlook 打不開,網管,Outlook與郵件,Outlook,Outlook點不開,Outlook與郵件,outlook,0
"家裡電腦需要收發公司郵件，需以""複製""的方式從mail server中收至家中電腦的outlook，上班時亦可再收發已收至家裡outlook的信件，煩請幫忙如何設定",網管,Outlook與郵件,Outlook,其他問題,Outlook與郵件,家裡電腦需要收發公司郵件需以複製的方式從mail server中收至家中電腦的outlook上班時亦可再收發已收至家裡outlook的信件幫忙設定,0
"Outlook 開啟後一直顯示載入設定檔中, 無法正常進入使用",網管,Outlook與郵件,Outlook,其他問題,Outlook與郵件,outlook 開啟後顯示載入設定檔中 無法正常進入使用,0
本機無法收信。人在出差。分機：381-43179,網管,Outlook與郵件,Outlook,郵件無法收發,Outlook與郵件,本機無法收信,0
外派至大陸，目前有兩個email 帳號，Jason.Chu@quantatw.com 與 Jason.Chu@quantacn.com，希望寄到Jason.Chu@quantatw.com 的郵件可以自動轉寄到Jason.Chu@quantacn.com,網管,Outlook與郵件,Outlook,其他問題,Outlook與郵件,外派至目前有兩個 帳號 與,0
"Hi,不好意思, 不知道是不是設定問題, 我的雲端Outlook在周三上午之後就沒辦法接收郵件進來, 發送應該是沒問題.   可以幫我嗎?    感謝",網管,Outlook與郵件,Outlook,郵件無法收發,Outlook與郵件,不好意思 不知道是設定問題 我的雲端outlook在周三上午之後就沒辦法接收郵件進來 發送應該是沒問題.   可以幫我嗎,0
薪資單及其他需要憑證的信件都無法開啟,網管,Outlook與郵件,Outlook,無法開啟薪資單,Outlook與郵件,薪資單他需要憑證的信件都,0
已將信件收下，但持續提示信箱將滿,網管,Outlook與郵件,Outlook,其他問題,Outlook與郵件,已將信件收下但持續提示信箱將滿,0
想移除Mail Group裡其中一位已離職人員  #13099,網管,Outlook與郵件,Outlook,其他問題,Outlook與郵件,想移除mail group裡一位已離職人員,0
webmail.quanta.com無法登入  #382 24950,網管,Outlook與郵件,Outlook,其他問題,Outlook與郵件,webmail.quanta.com,0
Outlook無法正常開啟,網管,Outlook與郵件,Outlook,Outlook點不開,Outlook與郵件,outlook無法正常開啟,0
"使用本機上的outlook 收發一件, 已有定期清空信箱空間, 但今日一直提示信箱已滿, 無法正常收發郵件",網管,Outlook與郵件,Outlook,其他問題,Outlook與郵件,使用本機上的outlook 收發一件 已有定期清空信箱空間 但今日提示信箱已滿 無法正常收發郵件,0
OUTLOOK malfunction,網管,Outlook與郵件,Outlook,郵件無法收發,Outlook與郵件,outlook malfunction,0
ARM 廠商的EMAIL 系統所發的自動通知郵件無法被我們公司端所收到。請盡快查明原因。謝謝,網管,Outlook與郵件,Outlook,其他問題,Outlook與郵件,arm 廠商的 系統所發的自動通知郵件無法被公司端所收到請查明原因,0
Web  ati.amd.com after login . Can''t show new web .,網管,網路,無法連到某台Server,無法連到某些Server,網路,web  ati.amd.com after login . can''t show new web,3
無法download檔案(60MB),網管,網路,無法連到某台Server,無法連到某些Server,網路,無法download檔案60mb,3
"Dear Ellis,    您好，我是 H2BU C. K.  因為目前部門參與 PX1 計畫，需要申請加入 PX1 專用網域  麻煩您幫忙設定以下網路孔已加入 PX1 網域    PM05-A269  PM14-A278  PM03-A267  PM12-A276  PM01-A265  PM10-A724  PL24-A264  PM08-A272  PL21-A261  PL20-A260  PL23-A263  PL22-A262    感恩    Best Regard,  C.K",網管,網路,無法連到某台Server,無法連到某些Server,網路,ellis    我是 h2bu c. k.  目前部門參與 px1 計畫需要申請加入 px1 專用網域  您以下網路孔已加入 px1 網域    pm05a269  pm14a278  pm03a267  pm12a276  pm01a265  pm10a724  pl24a264  pm08a272  pl21a261  pl20a260  pl23a263  pl22a262        best regard  c.k,3
無法報名QEX線上課程,網管,網路,無法連到某台Server,無法連到某些Server,網路,無法報名qex線上課程,3
MSN升級到最新版後.無法連線.出現以下訊息:   無法登入.可能因為防火牆  主要連接埠出現黃色驚嘆號,網管,網路,無法連到某台Server,無法連到某些Server,網路,msn升級到最新版後.無法連線.出現以下訊息   .防火牆  主要連接埠出現黃色驚嘆號,3
連不上雲端,網管,網路,無法連到某台Server,無法連到某些Server,網路,連不上雲端,3
"Dear sir,    I cannot link the webpage of My Quanta, so could you help this?  thanks.",網管,網路,無法連到某台Server,無法連到某些Server,網路,sir    i cannot link the webpage of my quanta so could you help ts,3
