description,category_a,category_b,category_c,category_d,category,description_clean,category_target
無法連到RD的Server路徑存取資料，請協助!! 謝謝.,網管,網路,無法連到某台Server,無法連到某些Server,網路,無法連到RD的Server路徑存取資料 請協助,3
"工作需求,需連到某個網站,但被公司擋掉",網管,網路,無法連到某台Server,無法連到某些Server,網路,工作需求 需連到網站 但被公司擋掉,3
"瀏覽客戶相關的網站,無法下載文件(有時無法瀏覽vendor的網站), 請協助處理 #13120",網管,網路,無法連到某台Server,無法連到某些Server,網路,瀏覽客戶相關的網站 無法下載文件 有時無法瀏覽vendor的網站,3
留停人員收mail問題詢問 #18263,網管,Outlook與郵件,Outlook,其他問題,Outlook與郵件,留停人員收mail問題詢問,0
"Mail無法傳送接受,請協助處理.EXT:17292",網管,Outlook與郵件,Outlook,郵件無法收發,Outlook與郵件,Mail無法傳送接受,0
換一台mail server後資料不見  分機: 13949,網管,Outlook與郵件,Outlook,其他問題,Outlook與郵件,換一臺mail server後資料不見,0
"13949, 信在重新登入後不見了 , 懷疑是QCO的問題但不確定",網管,Outlook與郵件,Outlook,其他問題,Outlook與郵件,信在重新登入後不見了   懷疑是QCO的問題但不確定,0
雲端outlook打不開,網管,Outlook與郵件,Outlook,Outlook點不開,Outlook與郵件,雲端outlook打不開,0
無法寄信給廠商，廠商mail網域為 @ti.com，  18386,網管,Outlook與郵件,Outlook,郵件無法收發,Outlook與郵件,無法寄信給廠商 廠商mail網域為  ti.com,0
"user 有outlook使用上問題, #18386",網管,Outlook與郵件,Outlook,信件有時無法下載,Outlook與郵件,有outlook使用上問題,0
"outlook無法使用, 請協助處理.",網管,Outlook與郵件,Outlook,郵件無法收發,Outlook與郵件,outlook無法使用,0
outlook無法打開福委會的mail  分機: 15328,網管,Outlook與郵件,Outlook,Outlook點不開,Outlook與郵件,outlook無法打開福委會的mail,0
Outlook開啟提示錯誤訊息，無法作業，煩請協助處理  #17846,網管,Outlook與郵件,Outlook,Outlook點不開,Outlook與郵件,Outlook開啟提示錯誤訊息 無法作業,0
Hello MIS~~  我的office 是在 \\qrdcfs01 下載安裝的  上週有去MIS加了網域   但現在都會跳出此產品未獲授權 30天內要啟動的訊息   請問一下我該如何啟動 ?,網管,Outlook與郵件,Outlook,其他問題,Outlook與郵件,Hello MIS    我的office 是在 \\qrdcfs01 下載安裝的  上週有去MIS加了網域   但現在都會跳出此產品未獲授權 30天內要啟動的訊息   我該啟動,0
Outlook capacity can''t update to 5G,網管,Outlook與郵件,Outlook,其他問題,Outlook與郵件,Outlook capacity can''t update to 5G,0
詢問如何新增郵件收件人群網,網管,Outlook與郵件,Outlook,郵件無法收發,Outlook與郵件,詢問新增郵件收件人群網,0
exchange can''t receive or send mail,網管,Outlook與郵件,Outlook,郵件無法收發,Outlook與郵件,exchange can''t receive or send mail,0
電話:15725  問題:outlook點選超連結時，會出現彈跳視窗，「這項作業因電腦上的限制而取消。請聯絡你的系統管理員」            而無法正常開啟超連結,網管,Outlook與郵件,Outlook,URL無法連結,Outlook與郵件,outlook點選超連結時 會出現彈跳視窗 「這項作業因電腦上的限制而取消 請你的系統管理員」            而無法正常開啟超連結,0
"客人要求發信時使用數位簽章, 但是 outlook 不允許我為郵件簽章或加密 ...無法取得數位ID",網管,Outlook與郵件,Outlook,其他問題,Outlook與郵件,客人要求發信時使用數位簽章   outlook 不允許我為郵件簽章或加密 ...無法取得數位ID,0
點選連結出現: 這項作業因電腦上作用限制而取消,網管,Outlook與郵件,Outlook,URL無法連結,Outlook與郵件,點選連結出現  這項作業因電腦上作用限制而取消,0
使用者反應信件連結檔案無法開啟，請協助處理，謝謝,網管,Outlook與郵件,Outlook,URL無法連結,Outlook與郵件,信件連結檔案無法開啟,0
ext:12487  申請者信箱常常爆掉，想詢問如何改善這個問題。,網管,Outlook與郵件,Outlook,郵件無法收發,Outlook與郵件,申請者信箱爆掉 改善問題,0
excel附件被移除，系統判斷成惡意郵件。,網管,Outlook與郵件,Outlook,附件無法開啟,Outlook與郵件,excel附件被移除 系統判斷成惡意郵件,0
跳安全性問題，要求重新登入帳號密碼,網管,Outlook與郵件,Outlook,其他問題,Outlook與郵件,跳安全性問題 要求重新登入帳號密碼,0
分機: 16190  outlook 收信收不進來,網管,Outlook與郵件,Outlook,信件有時無法下載,Outlook與郵件,outlook 收信收不進來,0
QSMC發過來的郵件寄件人名稱與內容均為亂碼，QCI的郵件則正常。,網管,Outlook與郵件,Outlook,其他問題,Outlook與郵件,發過來的郵件寄件人名稱與內容均為亂碼 QCI的郵件則正常,0
"使用2016 outlook, 要開啟外接硬碟裡面的pst檔案有顯示錯誤,之後在帳戶設定/資料檔選擇開啟檔案位置就會顯示, 有對話方塊已開啟,請先關閉再試一次,但是已經重複檢查跟重新開機還是沒有解決,仍然顯示錯誤訊息",網管,Outlook與郵件,Outlook,其他問題,Outlook與郵件,使用2016 outlook  要開啟外接硬碟裡面的pst檔案有顯示錯誤 之後在帳戶設定/資料檔選擇開啟檔案位置就會顯示  有對話方塊已開啟 請先關閉再試一次 已經重複檢查跟重新開機沒有 顯示錯誤訊息,0
Outlook只要開啟就會當掉,網管,Outlook與郵件,Outlook,郵件無法收發,Outlook與郵件,Outlook開啟就會當掉,0
outlook收信會一直跳出認證,網管,Outlook與郵件,Outlook,其他問題,Outlook與郵件,outlook收信會跳出認證,0
信箱已滿訊息問題詢問,網管,Outlook與郵件,Outlook,其他問題,Outlook與郵件,信箱已滿訊息問題詢問,0
"從昨天下午起Outlook就無法開啟, 一直卡在""資料匣修復工具""中",網管,Outlook與郵件,Outlook,Outlook點不開,Outlook與郵件,從下午起Outlook就無法開啟  卡在 資料匣修復工具 中,0
"欲點選 URL , 回應  ""因電腦上的作用限制而取消""",網管,Outlook與郵件,Outlook,URL無法連結,Outlook與郵件,欲點選 URL   回應   因電腦上的作用限制而取消,0
EMAIL通知OUTLOOK信箱已滿，但檢查WEB &本機都是正常，甚至PST才剛開三個月，收信會延遲，請協助。,網管,Outlook與郵件,Outlook,其他問題,Outlook與郵件,通知OUTLOOK信箱已滿 但檢查WEB  本機都是正常 PST才剛開三個月 收信會延遲 請協助,0
"今天部門有些同事的組織有變動, 請詢問郵件群組更改狀況何時可以完成, 以確認寄群組郵件時, 同事們都可以收到",網管,Outlook與郵件,Outlook,其他問題,Outlook與郵件,部門同事的組織有變動  請詢問郵件群組更改狀況可以完成  以寄群組郵件時  同事們都可以收到,0
"I can''t connect the outlook server for outlook from outside the office. It show: ""憑證錯誤""",網管,Outlook與郵件,Outlook,郵件無法收發,Outlook與郵件,I can''t connect the outlook server for outlook from outside the office. It show   憑證錯誤,0
"我設定好電話會議後,打進58000. 輸入會議ID：5503016．　回覆：很抱歉，我找不到使用此識別碼的會議．",BPM平台系統,資訊類相關服務,19999問題單,相關操作詢問,資訊系統,我設定好會議後 打進. 輸入會議ID 16. 回覆 很抱歉 我找不到使用此識別碼的會議,4
刪除window系統,BPM平台系統,資訊類相關服務,19999問題單,相關操作詢問,資訊系統,刪除window系統,4
"並未改過帳號密碼，上午的時候還可以登入，現在系統卻不斷顯示 ""Invalid User ID or password.""，不曉得能否協助重新設定密碼。急需協助，謝謝",BPM平台系統,資訊類相關服務,19999問題單,系統無法登入,資訊系統,並未改過帳號密碼 上午的還可以登入 現在系統卻不斷顯示  Invalid  ID or password.  不曉得能否協助重新設定密碼 急需協助,4
BPM網頁無法完全顯示,BPM平台系統,資訊類相關服務,19999問題單,相關操作詢問,資訊系統,BPM網頁無法完全顯示,4
申請者在QSMC常駐，申請者可以使用BPM的原始網址登入，  無法從上海透過Myquanta->Intra-System->BPM (MYBPM)連線到BPM網頁。  EXT:382-12882,BPM平台系統,資訊類相關服務,19999問題單,系統無法登入,資訊系統,申請者常駐 申請者可以使用BPM的原始網址登入   無法從透過Myquanta  Intra System  BPM  MYBPM 連線到BPM網頁,4
沒有辦法進入BPM系統。,BPM平台系統,資訊類相關服務,19999問題單,系統無法登入,資訊系統,沒有辦法進入BPM系統,4
outlook設定有問題,網管,Outlook與郵件,Outlook,郵件無法收發,Outlook與郵件,outlook設定有問題,0
收到新郵件時右下角不會顯示桌面通知，上周四還正常，突然上週四晚上不能收發mail 後，隔天周五可以收mail 後，就不能顯示桌面通知。,網管,Outlook與郵件,Outlook,其他問題,Outlook與郵件,收到新郵件時右下角顯示桌面通知 上周四還正常 突然上週四晚上收發mail 後 隔天周五可以收mail 後 就顯示桌面通知,0
我的Outlook 常常會用到一半無法使用，然後會自動重啟outlook 且出現一個對話框。,網管,Outlook與郵件,Outlook,其他問題,Outlook與郵件,我的Outlook 會用到一半無法使用 會自動重啟outlook 且出現一個對話框,0
9/21 下午6:15 後無法收發mail,網管,Outlook與郵件,Outlook,郵件無法收發,Outlook與郵件,9/21 下午6 15 後無法收發mail,0
"outlook  提示有檔案正在使用中,無法存取  #12427",網管,Outlook與郵件,Outlook,其他問題,Outlook與郵件,outlook  提示有檔案使用中 無法存取,0
"新建一個收件匣將郵件搬移後,找不到郵件",網管,Outlook與郵件,Outlook,其他問題,Outlook與郵件,新建一個收件匣將郵件搬移後 找不到郵件,0
本機信箱的容量沒有超出容量限制就爆量了。,網管,Outlook與郵件,Outlook,其他問題,Outlook與郵件,本機信箱的容量沒有超出容量限制就爆量了,0
"客人寄來的URL, 點下之後會彈出outlook錯誤",網管,Outlook與郵件,Outlook,URL無法連結,Outlook與郵件,客人寄來的URL  點下之後會彈出outlook錯誤,0
昨天晚上八點後的郵件在outlook無法下載，看不到mail。,網管,Outlook與郵件,Outlook,信件有時無法下載,Outlook與郵件,晚上八點後的郵件在outlook無法下載 看不到mail,0
開啟薪資單後outlook無法打開,網管,Outlook與郵件,Outlook,Outlook點不開,Outlook與郵件,開啟薪資單後outlook無法打開,0
"寄信給廠商時,附檔的壓縮檔,對方收到時是txt檔案,檔案無法讀取",網管,Outlook與郵件,Outlook,附件無法開啟,Outlook與郵件,寄信給廠商時 附檔的壓縮檔 對方收到時是txt檔案 檔案無法讀取,0
原先outlook出現錯誤訊息，重新設定outlook之後，寄件備份的資料搜尋不到  #47569,網管,Outlook與郵件,Outlook,其他問題,Outlook與郵件,原先outlook出現錯誤訊息 重新設定outlook之後 寄件備份的資料搜尋不到,0
安裝OFFICE 2016後無法收信  #17812,網管,Outlook與郵件,Outlook,郵件無法收發,Outlook與郵件,安裝OFFICE 2016後無法收信,0
Outlook會隨機不定時出現如下訊息，把Outlook關閉再重新開啟也是一直出現此訊息，並且再也無法收發e-mail，只能把整個電腦重新開機才能正常，但是過了一段時間後又會再出現此訊息，造成無法收發e-mail。  訊息如下：Proxy伺服器的安全性憑證發生問題，安全性憑證上的名稱無效或目標網站 mail.quantatw.com的名稱不符，Outlook無法連線至Proxy伺服器，(錯誤代碼30),網管,Outlook與郵件,Outlook,郵件無法收發,Outlook與郵件,Outlook會隨機時出現訊息 把Outlook關閉再重新開啟也是出現此訊息 再也無法收發e mail 只能把整個電腦重新開機正常 過了一段時間後又會再出現此訊息 造成無法收發e mail   訊息 Proxy伺服器的安全性憑證發生問題 安全性憑證上的名稱無效或目標網站 mail.quantatw.com的名稱不符 Outlook無法連線至Proxy伺服器  錯誤代碼30,0
只要是HR_CB發的mail，點選開啟之後Outlook就會hang掉，必須強制關閉Outlook，無法開啟HR_CB發的mail。,網管,Outlook與郵件,Outlook,無法開啟薪資單,Outlook與郵件,是HR_CB發的mail 點選開啟之後Outlook就會hang掉 強制關閉Outlook 無法開啟HR_CB發的mail,0
使用者5/1~5/17的信件在outlook的收件匣看不到，昨天使用還是正常的。,網管,Outlook與郵件,Outlook,其他問題,Outlook與郵件,5/1 5/17的信件在outlook的收件匣看不到 使用正常的,0
11/27有申請19999問題單反應outlook寄信偶爾會出現亂碼情況，當時照著MIS人員告知的方法處理，但後來還是出現過幾次寄出的信件為亂碼，請協助處理，謝謝,網管,Outlook與郵件,Outlook,其他問題,Outlook與郵件,11/27有申請問題單反應outlook寄信會出現亂碼情況 當時MIS人員告知的方法 但出現過幾次寄出的信件為亂碼,0
昨天outlook的OST檔無法開啟，填19999問題單獲解決後，今天開啟outlook依然出現無法開啟OST檔，請協助處理,網管,Outlook與郵件,Outlook,其他問題,Outlook與郵件,outlook的OST檔無法開啟 填問題單獲後 開啟outlook依然出現無法開啟OST檔,0
早上開雲端，顯示無法開啟outlook的OST檔，重登入也沒有變正常，煩請盡快協助處理。謝謝!,網管,Outlook與郵件,Outlook,其他問題,Outlook與郵件,早上開雲端 顯示無法開啟outlook的OST檔 重登入也沒有變正常,0
寄信或meeting notice時經常會整封信件亂碼，請問是否有處理方式?謝謝!,網管,Outlook與郵件,Outlook,其他問題,Outlook與郵件,寄信或meeting notice時會整封信件亂碼 請問是否有方式,0
因工作交接之故，希望可將d-contest@quantatw.com的發件人改為Amber Chen(工號10011002)，收件群組成員新增Amber Chen(工號10011002)，謝謝!,網管,Outlook與郵件,Outlook,其他問題,Outlook與郵件,因工作交接之故  Chen   收件群組成員新增Amber Chen,0
#15636  已轉調部門達三個月了，Outlook中組識的「主管」仍顯示出舊部門主管，但組織的成員都是新的部門成員,網管,Outlook與郵件,Outlook,其他問題,Outlook與郵件,已轉調部門達三個月了 Outlook中組識的「」仍顯示出舊部門 但組織的成員都是新的部門成員,0
"OUTLOOK會出現要求輸入密碼,可是輸入完後還是無法LINK,另外硬體端的網路線連接後無法連網路  因為我在QCMC出差要回覆客戶MAIL,所以比較急一些.謝謝",網管,Outlook與郵件,Outlook,郵件無法收發,Outlook與郵件,OUTLOOK會出現要求輸入密碼 輸入完後無法LINK 硬體端的網路線連接後無法連網路  我要回覆客戶MAIL 比較急一些,0
"用關鍵字搜尋信件會找到很久以前的資料, 最近的反而找不到",網管,Outlook與郵件,Outlook,其他問題,Outlook與郵件,用關鍵字搜尋信件會找到很久以前的資料  的找不到,0
user反應outlook無法使用查詢功能   #16073,網管,Outlook與郵件,Outlook,其他問題,Outlook與郵件,outlook無法使用功能,0
"outlook無法開啟,一直顯示""正在啟動""",網管,Outlook與郵件,Outlook,Outlook點不開,Outlook與郵件,outlook無法開啟 顯示 啟動,0
"你好! 1. Outlook手動 按傳送及接收會出現, 伺服器無法使用,如持續發生這個問題,請和管理員聯絡,自動可收發郵件.  2. Outlook的Lync 可看之前的對話歷史, 現在點不開, 會出現無法開啟資料夾組",網管,Outlook與郵件,Outlook,其他問題,Outlook與郵件,1. Outlook手動 按傳送及接收會出現  伺服器無法使用 如持續發生問題 請和管理員 自動可收發郵件.  2. Outlook的Lync 可看之前的對話歷史  現在點不開  會出現無法開啟資料夾組,0
"按Outlook傳送接收, 就算沒接收到郵件, outlook資料也會迅速變大, 很快就到1G, 且會一直自動傳送接收.",網管,Outlook與郵件,Outlook,其他問題,Outlook與郵件,按Outlook傳送接收  沒接收到郵件  outlook資料也會迅速變大  很快就到1G  且會自動傳送接收,0
信箱已滿無法收發信件  分機: 15788,網管,Outlook與郵件,Outlook,郵件無法收發,Outlook與郵件,信箱已滿無法收發信件,0
使用QES帳戶，但無法寄出信件給大量收件者(約1000人),網管,Outlook與郵件,Outlook,郵件無法收發,Outlook與郵件,使用QES帳戶 但無法寄出信件給大量收件者 約1000人,0
outlook出現傳送接收錯誤,網管,Outlook與郵件,Outlook,郵件無法收發,Outlook與郵件,outlook出現傳送接收錯誤,0
#12478  公司福委會寄的MAIL，點連結沒反應。 PS.同事其他人都OK,網管,Outlook與郵件,Outlook,URL無法連結,Outlook與郵件,公司福委會寄的MAIL 點連結沒反應  PS.同事人都OK,0
每次開啟Outlook都會出現下面訊息:可能由於本機沒有預設郵件用戶端 或是目前郵件用戶端沒有符合郵件要求，請執行Microsoft設為預設,網管,Outlook與郵件,Outlook,其他問題,Outlook與郵件,每次開啟Outlook都會出現下麵訊息 本機沒有預設郵件用戶端 目前郵件用戶端沒有符合郵件要求 請執行Microsoft設為預設,0
訪客無法透過公司網路連回訪客公司，請幫忙處理，謝謝！,網管,網路,訪客網路,訪客輸入帳號無法成功,網路,訪客無法透過公司網路連回訪客公司,3
416會議室 訪客網路早上還可以用 現在無法使用 IE無法顯示quanta access的頁面,網管,網路,訪客網路,訪客輸入帳號無法成功,網路,416會議室 訪客網路早上還可以用 現在無法使用 IE無法顯示quanta access的頁面,3
MEETING ROOM 407　訪客連不上  #11793,網管,網路,訪客網路,訪客輸入帳號無法成功,網路,MEETING ROOM 407 訪客連不上,3
已申請了訪客上網但沒有產生上網帳號。,網管,網路,訪客網路,訪客輸入帳號無法成功,網路,已申請了訪客上網但沒有產生上網帳號,3
連絡電話:16683  問題描述: 詢問wifi網路登入的帳號密碼。,網管,網路,訪客網路,訪客輸入帳號無法成功,網路,問題描述  詢問wifi網路登入的帳號密碼,3
幫客人申請的帳號無法使用，是原帳號展延繼續使用的，上星期還在用。#15645,網管,網路,訪客網路,訪客輸入帳號無法成功,網路,幫客人申請的帳號無法使用 是原帳號展延繼續使用的 還在用,3
"分機18410,廠商無法連公司無線logon",網管,網路,訪客網路,訪客輸入帳號無法成功,網路,廠商無法連公司無線logon,3
幫客人申請的網路無法連線,網管,網路,訪客網路,訪客輸入帳號無法成功,網路,幫客人申請的網路無法連線,3
"客戶在1F大廳無法上網,懇請協助  連絡電話: #13563",網管,網路,訪客網路,訪客輸入帳號無法成功,網路,客戶在1F大廳無法上網 懇請協助,3
"之前留停過, 所以原本可以管理郵件群組LOOP  *Quanta_MPM,現在登入無法編輯了,請重新開啟管理權限給98040112鍾馨瑩",網管,Outlook與郵件,Outlook,其他問題,Outlook與郵件,之前留停過  原本可以管理郵件群組LOOP   Quanta_MPM 現在登入無法編輯了 請重新開啟管理權限給鍾馨瑩,0
Windows 無法開啟此程式，被軟體限制原則阻止。,網管,Outlook與郵件,Outlook,Outlook點不開,Outlook與郵件,Windows 無法開啟此程式 被軟體限制原則阻止,0
"outlook程式進不去,重開機後也無法進入,一直停在處理中的畫面,謝謝!",網管,Outlook與郵件,Outlook,Outlook點不開,Outlook與郵件,outlook程式進不去 重開機後也無法進入 停在的畫面,0
OUTLOOK存封的pst黨 忘記密碼,網管,Outlook與郵件,Outlook,其他問題,Outlook與郵件,OUTLOOK存封的pst黨 忘記密碼,0
OUTLOOK 掛掉了,網管,Outlook與郵件,Outlook,郵件無法收發,Outlook與郵件,OUTLOOK 掛掉了,0
信箱怪怪的，沒一陣子就爆掉了，  人在大陸 387-692540,網管,Outlook與郵件,Outlook,郵件無法收發,Outlook與郵件,信箱怪怪的 沒一陣子就爆掉了,0
本機Outlook無法預約會議室  #12960,網管,Outlook與郵件,Outlook,其他問題,Outlook與郵件,本機Outlook無法預約會議室,0
outlook無法打開,網管,Outlook與郵件,Outlook,Outlook點不開,Outlook與郵件,outlook無法打開,0
更換密碼後，手機已設定新密碼，但仍無法收公司Mail，煩請協助，感謝。,網管,Outlook與郵件,Outlook,其他問題,Outlook與郵件,更換密碼後 已設定新密碼 但仍無法收公司Mail 協助,0
至客戶公司~無法收發信件  錯誤訊息:0x8004010F,網管,Outlook與郵件,Outlook,郵件無法收發,Outlook與郵件,至客戶公司 無法收發信件  錯誤訊息 0x10F,0
"#18515  使用 Web Mail, 詢問如何一次刪除多筆郵件",網管,Outlook與郵件,Outlook,其他問題,Outlook與郵件,使用 Web Mail  詢問一次刪除多筆郵件,0
無法正常啟動outlook，無法收發郵件，煩請幫忙處理 #18515,網管,Outlook與郵件,Outlook,郵件無法收發,Outlook與郵件,無法正常啟動outlook 無法收發郵件,0
Outlook不能用通訊錄,網管,Outlook與郵件,Outlook,其他問題,Outlook與郵件,Outlook用通訊錄,0
Outlook 寄信收信很慢  EXT:18373,網管,Outlook與郵件,Outlook,其他問題,Outlook與郵件,Outlook 寄信收信很慢,0
分機:16750  問題:OUTLOOK改為離線狀態後，無法恢復成連線狀態,網管,Outlook與郵件,Outlook,郵件無法收發,Outlook與郵件,OUTLOOK改為離線狀態後 無法恢復成連線狀態,0
電腦出現Mail Server憑證警告，使用者按否，造成持續跳出警告。,網管,Outlook與郵件,Outlook,其他問題,Outlook與郵件,電腦出現Mail Server憑證警告 按否 造成持續跳出警告,0
"每次開啟outlook會出現驗證資料完整性,每次都需要超過半天時間,無法進行工作",網管,Outlook與郵件,Outlook,Outlook點不開,Outlook與郵件,每次開啟outlook會出現驗證資料完整性 每次都需要超過半天時間 無法進行工作,0
#18504  outlook容易當機,網管,Outlook與郵件,Outlook,其他問題,Outlook與郵件,outlook容易當機,0
"Outlook 無法開啟, 一直顯示啟動中  已嘗試下列方法檢查, 都沒改善  *從工作管理員裡關掉重啟, 沒有用  *重新開機, 沒有用  *從背景程式看, 沒有重複開啟outlook的狀態",網管,Outlook與郵件,Outlook,Outlook點不開,Outlook與郵件,Outlook 無法開啟  顯示啟動中  已嘗試下列方法檢查  都沒改善   從工作管理員裡關掉重啟  沒有用   重新開機  沒有用   從背景程式看  沒有重複開啟outlook的狀態,0
outlook無法使用,網管,Outlook與郵件,Outlook,郵件無法收發,Outlook與郵件,outlook無法使用,0
申請者在南港展覽場，無法連線web mail網頁網站收信。  ext:15315,網管,Outlook與郵件,Outlook,郵件無法收發,Outlook與郵件,申請者在南港展覽場 無法連線web mail網頁網站收信,0
"開HRmail 後,outlook 打不開",網管,Outlook與郵件,Outlook,Outlook點不開,Outlook與郵件,開HRmail 後 outlook 打不開,0
#15973  Outlook 無法打開，顯示載入設定檔...。,網管,Outlook與郵件,Outlook,Outlook點不開,Outlook與郵件,Outlook 無法打開 顯示載入設定檔...,0
"OUTLOOK中, 收件規則無法使用",網管,Outlook與郵件,Outlook,其他問題,Outlook與郵件,OUTLOOK中  收件規則無法使用,0
outlook 2010如何直接查看全部未讀取郵件。,網管,Outlook與郵件,Outlook,其他問題,Outlook與郵件,outlook 2010直接查看全部未讀取郵件,0
於本機使用outlook 2010，設定其他pst為預設值，郵件仍收至舊有pst內  分機：16060,網管,Outlook與郵件,Outlook,其他問題,Outlook與郵件,於本機使用outlook 2010 設定pst為預設值 郵件仍收至舊有pst內,0
"手機無法使用Push Mail, #16060",網管,Outlook與郵件,Outlook,其他問題,Outlook與郵件,無法使用Push Mail,0
outlook其他聯絡人刪除 #16060,網管,Outlook與郵件,Outlook,其他問題,Outlook與郵件,outlook人刪除,0
"無發開啟web mail,在CSMC出差,分機387603619",網管,Outlook與郵件,Outlook,Outlook點不開,Outlook與郵件,無發開啟web mail 在CSMC出差,0
外部實體IP 220.128.79.49 查對內的IP  外部實體IP 220.128.79.87 查對內的IP  需要提供給客戶,網管,網路,無法連到某台Server,無法連到某些Server,網路,外部實體IP 220.128.79.49 查對內的IP  外部實體IP 220.128.79.87 查對內的IP  需要提供給客戶,3
"網路芳鄰無法使用,看不到網路磁碟機",網管,網路,無法連到某台Server,無法連到某些Server,網路,網路芳鄰無法使用 看不到網路磁碟機,3
開放ftp://ftp2222:Lia&Nie4@mailftp.jp.panasonic.com/下載供應商圖檔,網管,網路,無法連到某台Server,無法連到某些Server,網路,開放ftp //ftp2222 /下載供應商圖檔,3
16125，VPN連回公司，無法連到FTP,網管,網路,無法連到某台Server,無法連到某些Server,網路,VPN連回公司 無法連到FTP,3
請幫忙將新員工Luke Hung (洪崇庭) 10310011加入\\10.242.120.217\Public\的server權限 以方便部門文件分享    謝謝  Derek #16432,網管,網路,無法連到某台Server,無法連到某些Server,網路,請幫忙將新員工Luke Hung  洪崇庭  加入\\10.242.120.217\Public\的server權限 以方便部門文件分享      Derek,3
firewall setup,網管,網路,無法連到某台Server,無法連到某些Server,網路,firewall setup,3
部門買了一台SERVR 原先可以登錄進去，現在無法連線進入  IP : 10.242.148.24   Server : EPA-SERVER   SERVER 位置 : PDC 辦公室旁邊,網管,網路,無法連到某台Server,無法連到某些Server,網路,部門買了一臺SERVR 原先可以登錄進去 現在無法連線進入  IP   10.242.148.24   Server   EPA SERVER   SERVER 位置   PDC 辦公室旁邊,3
#17953  無法登入MyQuanta,網管,網路,無法連到某台Server,無法連到某些Server,網路,無法登入MyQuanta,3
無法使用ANDRIOD系統連上公司網路  分機：12470,網管,網路,無法連到某台Server,無法連到某些Server,網路,無法使用ANDRIOD系統連上公司網路,3
Web mail無法正常使用，人在CSMC出差，電話：603619,網管,Outlook與郵件,Outlook,郵件無法收發,Outlook與郵件,Web mail無法正常使用 人在CSMC出差,0
使用webmail與outlook收信，時常會點選某個目錄或信件又重新跳至登入頁 #18919,網管,Outlook與郵件,Outlook,其他問題,Outlook與郵件,使用webmail與outlook收信 時常會點選目錄或信件又重新跳至登入頁,0
IOS設定mail，無法設定成功，仍然無法收信。  ext:15323,網管,Outlook與郵件,Outlook,郵件無法收發,Outlook與郵件,IOS設定mail 無法設定成功 無法收信,0
"手機設定收發mail, 但設定到最後出現無法使用SSL連線錯誤",網管,Outlook與郵件,Outlook,其他問題,Outlook與郵件,設定收發mail  但設定到最後出現無法使用SSL連線錯誤,0
手機設定後，無法連上收信,網管,Outlook與郵件,Outlook,郵件無法收發,Outlook與郵件,設定後 無法連上收信,0
"開啟outlook後速度緩慢, 一直出現""無回應""",網管,Outlook與郵件,Outlook,其他問題,Outlook與郵件,開啟outlook後速度緩慢  出現 無回應,0
雲端outlook 收件速度會停留幾秒，想請幫忙看原因。,網管,Outlook與郵件,Outlook,其他問題,Outlook與郵件,雲端outlook 收件速度會停留幾秒 想請幫忙看原因,0
想申請outlook 容量加大，分機13936,網管,Outlook與郵件,Outlook,其他問題,Outlook與郵件,想申請outlook 容量加大,0
分機: 13936  問題: OUTLOOK開啟後一直在掃瞄檔案 要等一小時才能正常使用,網管,Outlook與郵件,Outlook,其他問題,Outlook與郵件,OUTLOOK開啟後在掃瞄檔案 要等一小時正常使用,0
"取消QCO之後, 會議室系統定完不會有通知信函, 無會議通知可加至行事曆中",網管,Outlook與郵件,Outlook,其他問題,Outlook與郵件,取消QCO之後  會議室系統定完有通知信函  無會議通知可加至行事曆中,0
郵件開啟要等很久，有時Outlook會當掉,網管,Outlook與郵件,Outlook,Outlook點不開,Outlook與郵件,郵件開啟要等很久 有時Outlook會當掉,0
我的outlook一直收到另一位同事的郵件讀取回條，  從今天3/24下午3:46開始，  幾乎每分鐘都持續收到1~2封同一篇讀取回條，  outlook一直被塞信進來，請協助幫忙儘快解決，謝謝。,網管,Outlook與郵件,Outlook,信件會重複收到,Outlook與郵件,我的outlook收到另一位同事的郵件讀取回條   從3/24下午3 46   每分鐘都持續收到1 2封同一篇讀取回條   outlook被塞信進來 請協助幫忙,0
"Outlook出現視窗""連線到mail.quanta.corp""並要求輸入密碼  但輸入windows密碼無效  無法收發信工作  重開機多次還是相同狀況",網管,Outlook與郵件,Outlook,郵件無法收發,Outlook與郵件,Outlook出現視窗 連線到mail.quanta.corp 並要求輸入密碼  但輸入windows密碼無效  無法收發信工作  重開機相同狀況,0
ext:17758  上周四(11/6)之前的outlook寄件備份都不見了。,網管,Outlook與郵件,Outlook,其他問題,Outlook與郵件,上周四 11/6 之前的outlook寄件備份都不見了,0
Outlook一直跳出訊息詢問密碼  請重開機後就不會有問題    TEL:17758,網管,Outlook與郵件,Outlook,其他問題,Outlook與郵件,Outlook跳出訊息詢問密碼  請重開機後就有問題,0
信件中的連結都無法開啟,網管,Outlook與郵件,Outlook,附件無法開啟,Outlook與郵件,信件中的連結都無法開啟,0
"在出差, 信件無法收發, 需要收發信才可派車, 再請盡快幫忙, 感謝  #385-693102",網管,Outlook與郵件,Outlook,郵件無法收發,Outlook與郵件,在出差  信件無法收發  需要收發信才可派車  再請幫忙,0
open VPN 問題,網管,VPN連線,SSLVPN問題,手機或平板VPN問題,網路,open VPN 問題,3
