,1_sentence,2_sentence,3_y_predict,4_y_predict_name,5_answer,6_answer,7_y_predict_probability
7985,"發行,無法,無法轉,PDF,格式",,2,其他,4,資訊系統,"['Outlook與郵件:0.0144043425', 'SAP:0.012647321', '其他:0.7685751', '網路:0.17561811', '資訊系統:0.028755179']"
3544,"無法進入,部門,FTP,nbdcfs01",,2,其他,3,網路,"['Outlook與郵件:0.002575142', 'SAP:0.0016777149', '其他:0.8535731', '網路:0.1361338', '資訊系統:0.00604026']"
435,"不斷,跳出,驗證,視窗,急需,發信,客戶",,3,網路,0,Outlook與郵件,"['Outlook與郵件:0.003677557', 'SAP:0.0017973057', '其他:0.010489752', '網路:0.9820549', '資訊系統:0.0019804914']"
2867,"word,excel,outlook,powerpoint,使用,貼上,附件,時,出現錯誤,無法使用",,0,Outlook與郵件,2,其他,"['Outlook與郵件:0.9992238', 'SAP:0.00008759697', '其他:0.00025137496', '網路:0.000059198093', '資訊系統:0.00037807695']"
3165,"系統,提示,作業系統,非,正版,登入,後,黑,畫面",,3,網路,2,其他,"['Outlook與郵件:0.011030477', 'SAP:0.012239271', '其他:0.06996214', '網路:0.8988358', '資訊系統:0.0079322355']"
683,"請,MIS,Quanta,帳號,發,公告,mail",,0,Outlook與郵件,2,其他,"['Outlook與郵件:0.99569607', 'SAP:0.0006055219', '其他:0.00077139976', '網路:0.0009909798', '資訊系統:0.0019360216']"
5353,"現在,bu10,機構,無法連線,Pro,E,winshare,找,原因",,3,網路,4,資訊系統,"['Outlook與郵件:0.02350444', 'SAP:0.012204072', '其他:0.09375839', '網路:0.85817385', '資訊系統:0.012359198']"
1850,"無法登入,商務用Skype,客戶,透過,系統商,務事項",,3,網路,2,其他,"['Outlook與郵件:0.0029449535', 'SAP:0.002490035', '其他:0.021918392', '網路:0.9701221', '資訊系統:0.0025245685']"
4848,"Unable,to,change,password,succesfully,and,Brenda,Yeh,already,fixid",,3,網路,2,其他,"['Outlook與郵件:0.12039358', 'SAP:0.08176695', '其他:0.08657027', '網路:0.6669854', '資訊系統:0.044283826']"
1543,"進行,pst,檔,scan,時,花費,時間,過久,知,是否,正常",,2,其他,0,Outlook與郵件,"['Outlook與郵件:0.21156152', 'SAP:0.038015623', '其他:0.51853544', '網路:0.062136482', '資訊系統:0.16975096']"
257,"會議室,161,會議,申請,時,忘了,申請網路,補,無線網路連線,功能,客戶,使用",,2,其他,3,網路,"['Outlook與郵件:0.016921803', 'SAP:0.015063416', '其他:0.73373646', '網路:0.2072789', '資訊系統:0.026999444']"
4500,"quanta,corp,未經,授權,工作,機,登出,登入,出現,伺服器,安全性,資料庫,工作站,信任,關係,電腦帳戶,必需,重,新,開機,後,正常,登入,電腦",,3,網路,2,其他,"['Outlook與郵件:0.00003413636', 'SAP:0.000006816251', '其他:0.00024308657', '網路:0.9997074', '資訊系統:0.000008431165']"
5921,"電腦,無法,無法撥放,上課影片",,2,其他,4,資訊系統,"['Outlook與郵件:0.06991014', 'SAP:0.12888685', '其他:0.5549327', '網路:0.13414593', '資訊系統:0.11212436']"
8352,"Outlook,CN,網域,連回,已,帳號,使用,後,設定,跑掉,無法使用,Outlook,人,Cynta,Lee,40",,0,Outlook與郵件,2,其他,"['Outlook與郵件:0.99998784', 'SAP:0.0000010124779', '其他:0.0000021572516', '網路:0.0000013939813', '資訊系統:0.000007580676']"
4963,"無法,無法列印,正確,印表機",,2,其他,1,SAP,"['Outlook與郵件:0.008915905', 'SAP:0.009982046', '其他:0.9064195', '網路:0.05300451', '資訊系統:0.02167801']"
1108,"PowerPoint,容易,自動,關閉,導致,無法,無法繼續,作業,重,新,啟動,後,依然,狀況,版本,PowerPoint,2010",,0,Outlook與郵件,2,其他,"['Outlook與郵件:0.7775146', 'SAP:0.07856', '其他:0.051703118', '網路:0.02182377', '資訊系統:0.07039854']"
7211,"需,新增,新增網域,使,連結,到",,0,Outlook與郵件,3,網路,"['Outlook與郵件:0.38339198', 'SAP:0.082583435', '其他:0.0787096', '網路:0.36814725', '資訊系統:0.08716776']"
3693,"進行,修復,pst,檔案,錯誤,損毀,需要,scan,disk",,2,其他,0,Outlook與郵件,"['Outlook與郵件:0.20474586', 'SAP:0.22770739', '其他:0.3329967', '網路:0.10937589', '資訊系統:0.12517416']"
2572,"國外,需要連,intra,system,請問,操作,文件,放,網址",,1,SAP,2,其他,"['Outlook與郵件:0.14482176', 'SAP:0.51536727', '其他:0.079796106', '網路:0.039703995', '資訊系統:0.22031094']"
17,"裝了,VNC,無法使用,方連,OS,W7,32bits",,3,網路,2,其他,"['Outlook與郵件:0.013868617', 'SAP:0.01133301', '其他:0.4453681', '網路:0.51096046', '資訊系統:0.01846983']"
3333,"加入,新,進,人員,帳號,Vivian,Peng,彭惠,瑜",,3,網路,4,資訊系統,"['Outlook與郵件:0.039381593', 'SAP:0.05087126', '其他:0.41201523', '網路:0.42950442', '資訊系統:0.06822746']"
800,"詢問,公司,有沒有,舊版本,JAVA,1.5,or,2.0,程式,需,舊版,使用",,3,網路,2,其他,"['Outlook與郵件:0.01845298', 'SAP:0.015106861', '其他:0.39007974', '網路:0.5560789', '資訊系統:0.020281462']"
7251,"Please,create,PMA,authority,for,PM,below,Emily,Chen,陳,靜儀,Fish,Yu,虞享",,0,Outlook與郵件,4,資訊系統,"['Outlook與郵件:0.85872203', 'SAP:0.047373936', '其他:0.031499326', '網路:0.01815132', '資訊系統:0.044253454']"
5857,"ftp,ftp,msi,com,tw,無法,無法下載,driver,顯示,access,deny",,2,其他,3,網路,"['Outlook與郵件:0.000019712306', 'SAP:0.000005482091', '其他:0.9969863', '網路:0.0029203666', '資訊系統:0.00006811296']"
3574,"資產編號,請,移除電腦帳號",,1,SAP,2,其他,"['Outlook與郵件:0.11399601', 'SAP:0.47865784', '其他:0.17932397', '網路:0.08261327', '資訊系統:0.14540887']"
2022,"Pro,ESOP,操作,無法,無法連線,問過,同事,沒遇,過此,狀況",,3,網路,4,資訊系統,"['Outlook與郵件:0.023948807', 'SAP:0.006774328', '其他:0.027377224', '網路:0.93331623', '資訊系統:0.00858347']"
50,"QITS,NB4,建立,叫做,QWizard,project,開,一條,做,測試,卻,無法,無法Search,頁面,使用,Project,Name,No,KeyWord,找到,建立,叫做,QWizard,HomePage,設定檔,找不到,請您",,2,其他,4,資訊系統,"['Outlook與郵件:0.14593196', 'SAP:0.030816697', '其他:0.5130013', '網路:0.032411166', '資訊系統:0.27783886']"
1402,"無法更新,Adobe,導致,現,無法開啟,pdf,資料",,3,網路,2,其他,"['Outlook與郵件:0.008009445', 'SAP:0.0064872545', '其他:0.07418726', '網路:0.9045673', '資訊系統:0.0067486987']"
5317,"出差,回,回,台開,機,電腦,出現,求,憑證,接,LAN,連不上,網路,1,4,再,出差,請,MIS,同仁",,3,網路,2,其他,"['Outlook與郵件:0.0000018820225', 'SAP:0.00000026326884', '其他:0.000030617466', '網路:0.99996674', '資訊系統:0.00000042894683']"
245,"Proe,Myquanta,word,檔,無法,無法進行,預覽",,3,網路,4,資訊系統,"['Outlook與郵件:0.009655098', 'SAP:0.007347731', '其他:0.084543645', '網路:0.8896281', '資訊系統:0.008825475']"
2748,"無法開啟,mro2,表單",,2,其他,4,資訊系統,"['Outlook與郵件:0.13355471', 'SAP:0.22087532', '其他:0.24126269', '網路:0.17310034', '資訊系統:0.23120691']"
7592,"Agile,Java,新,後,無法使用",,2,其他,4,資訊系統,"['Outlook與郵件:0.06569208', 'SAP:0.24935162', '其他:0.49691394', '網路:0.103274375', '資訊系統:0.08476798']"
5039,"之前,booking,會議室,卻,不行",,2,其他,4,資訊系統,"['Outlook與郵件:0.036948796', 'SAP:0.036357798', '其他:0.5297092', '網路:0.32363638', '資訊系統:0.07334778']"
1446,"伺服器,安全性,資料庫,工作站,信任,關係,電腦帳戶,已,困擾,兩,星期",,3,網路,2,其他,"['Outlook與郵件:0.13923128', 'SAP:0.11535572', '其他:0.24244913', '網路:0.39125744', '資訊系統:0.1117064']"
7422,"出現,輸入,proxy,帳號密碼,畫面",,3,網路,2,其他,"['Outlook與郵件:0.000017356897', 'SAP:0.0000058867636', '其他:0.00021042394', '網路:0.9997564', '資訊系統:0.000009951175']"
2840,"打開,薪資,郵件,OUT,LOOK,當機",,0,Outlook與郵件,4,資訊系統,"['Outlook與郵件:0.9808821', 'SAP:0.0019284022', '其他:0.0032157484', '網路:0.0008527799', '資訊系統:0.013121034']"
468,Prolicence,,1,SAP,2,其他,"['Outlook與郵件:0.1204854', 'SAP:0.45702565', '其他:0.19074781', '網路:0.10176699', '資訊系統:0.12997414']"
7105,"Windows,無法開啟,程式,軟體,限制,原,阻止",,2,其他,0,Outlook與郵件,"['Outlook與郵件:0.0044222386', 'SAP:0.0031370404', '其他:0.9569469', '網路:0.024940671', '資訊系統:0.010553108']"
1320,"電腦,維修,帳號密碼,過期,無法使用,VPN連線,回,公司內部,進行操作",,2,其他,3,網路,"['Outlook與郵件:0.008101421', 'SAP:0.006999337', '其他:0.6541841', '網路:0.31783158', '資訊系統:0.012883522']"
773,"目前,系統,配置,申請,符合,無法進入,工廠,請用,短號",,3,網路,2,其他,"['Outlook與郵件:0.038640272', 'SAP:0.041187663', '其他:0.14318553', '網路:0.7375049', '資訊系統:0.039481606']"
8109,"Or,CAD,軟體,當掉,每天,當掉,一次,當掉,後,就連",,2,其他,4,資訊系統,"['Outlook與郵件:0.015389724', 'SAP:0.0101677', '其他:0.7172893', '網路:0.24212632', '資訊系統:0.015026951']"
641,"上次,MIS,有過,案件,客人,反,應,有會,去,不知道,這組,密碼,真的,人,盜用,請,MIS,重,新,提供,一組,密碼,or,解決,帳號,密碼,pvqhXHCd",,2,其他,3,網路,"['Outlook與郵件:0.0044601345', 'SAP:0.002177389', '其他:0.7260636', '網路:0.26316777', '資訊系統:0.0041310797']"
4141,"無法存取,部門,列表機,資料,分享,夾",,1,SAP,3,網路,"['Outlook與郵件:0.018417114', 'SAP:0.9409988', '其他:0.020446956', '網路:0.0053390404', '資訊系統:0.0147981085']"
1880,"作業系統,無法,無法啟動,顯示,需,修復",,3,網路,2,其他,"['Outlook與郵件:0.023667606', 'SAP:0.029183043', '其他:0.10533319', '網路:0.82111746', '資訊系統:0.020698775']"
1741,"本機,電腦,無法,無法download,file",,2,其他,1,SAP,"['Outlook與郵件:0.060822323', 'SAP:0.107828334', '其他:0.58496237', '網路:0.15607719', '資訊系統:0.09030982']"
5167,"外派,目前,兩個,email,帳號,",,3,網路,0,Outlook與郵件,"['Outlook與郵件:0.3082837', 'SAP:0.116284624', '其他:0.11509108', '網路:0.37895975', '資訊系統:0.08138088']"
4291,"invoice,轉檔,程式",,2,其他,1,SAP,"['Outlook與郵件:0.07263327', 'SAP:0.16129358', '其他:0.5448591', '網路:0.10337313', '資訊系統:0.1178409']"
8308,"找不到,BPM,要選,類別,MyQuanta,組織,單位,系統,整合,測試,中,心,1,第一個,請問,新增,新增底下,超鏈結,類別,申請增,加,增加,GR601,類別,2,第二個,請問,組織,單位,下,使用權,限可以,mail,group,去,自動,設定",,0,Outlook與郵件,3,網路,"['Outlook與郵件:0.92326', 'SAP:0.00010850943', '其他:0.00034424043', '網路:0.000013361551', '資訊系統:0.07627395']"
2648,"QDSM,借用,歸還,device,Mail,無法收到,通知",,0,Outlook與郵件,4,資訊系統,"['Outlook與郵件:0.9842845', 'SAP:0.00027355552', '其他:0.0007682531', '網路:0.00009389894', '資訊系統:0.014579794']"
5484,"詢問,建立,新,PST,SOP",,1,SAP,0,Outlook與郵件,"['Outlook與郵件:0.3572611', 'SAP:0.4166807', '其他:0.11164935', '網路:0.049561277', '資訊系統:0.06484754']"
4336,"換,新,電腦,OS,Windows7,無法,無法透過,網路,打開,citrix,client",,3,網路,1,SAP,"['Outlook與郵件:0.04731817', 'SAP:0.015800025', '其他:0.15098423', '網路:0.7760964', '資訊系統:0.009801144']"
618,"忘記,ECN,帳號密碼,無法登入",,3,網路,1,SAP,"['Outlook與郵件:0.016409058', 'SAP:0.01552759', '其他:0.051774684', '網路:0.902237', '資訊系統:0.014051668']"
1147,"收到,郵件,簽核通知,點之後卻,顯示,權限",,0,Outlook與郵件,4,資訊系統,"['Outlook與郵件:0.9988715', 'SAP:0.00011337559', '其他:0.00020264613', '網路:0.000053394753', '資訊系統:0.0007591458']"
7377,"Juniper,Network,Connector,無法,無法啟動,OS,Win7,x64,JAVA,VersionUpdate,51,x86,x64,試過,以下,錯誤訊息,繼續,作業,安裝,安裝啟用,Java,www,java,com,下載,最,新版,Java,安裝,安裝啟用,Java,後,請,一下,此處,繼續,請案,一下,此處,I18N,JUNIPER,SETUP,CHECK,NONHC,REALMS,繼續,進行,請,一下,此處,返回",,2,其他,3,網路,"['Outlook與郵件:0.029201817', 'SAP:0.025477136', '其他:0.86821675', '網路:0.040319726', '資訊系統:0.036784563']"
1427,"ORCAT,軟體授權問題",,1,SAP,2,其他,"['Outlook與郵件:0.1204854', 'SAP:0.45702565', '其他:0.19074781', '網路:0.10176699', '資訊系統:0.12997414']"
2476,"HR,同仁,更新成,win,10,系統,無法使用,HR,辦公室,印表機",,3,網路,2,其他,"['Outlook與郵件:0.0024519258', 'SAP:0.0023015146', '其他:0.08069693', '網路:0.91261494', '資訊系統:0.0019346911']"
2358,"需,開放,NB5,server,權限",,3,網路,2,其他,"['Outlook與郵件:0.03256532', 'SAP:0.037171025', '其他:0.2874453', '網路:0.6086904', '資訊系統:0.034127943']"
1465,"Dr,eye,安,裝完,後,看不到,tool,顯示,圖示",,3,網路,2,其他,"['Outlook與郵件:0.009990319', 'SAP:0.008914299', '其他:0.30744895', '網路:0.662597', '資訊系統:0.011049413']"
8327,"外,寄,郵件,夾帶,多大,檔案",,0,Outlook與郵件,2,其他,"['Outlook與郵件:0.9990871', 'SAP:0.00009885403', '其他:0.00017411662', '網路:0.00014210862', '資訊系統:0.00049778516']"
6043,"新增,新增customer,data,不知道,sale,org,系統,晶片,實驗室",,4,資訊系統,1,SAP,"['Outlook與郵件:0.06651394', 'SAP:0.37469196', '其他:0.06320427', '網路:0.016300566', '資訊系統:0.47928926']"
2317,"OrCAD,目前,無法登入,工作,需求,急於,使用",,3,網路,2,其他,"['Outlook與郵件:0.014615534', 'SAP:0.018867677', '其他:0.12916532', '網路:0.82227755', '資訊系統:0.0150738945']"
3255,"EMAIL,PROXY,SECURITY,ALERT,He,is,foreign,needs,to,speak,English,if,call,m,First,call,second",,3,網路,0,Outlook與郵件,"['Outlook與郵件:0.023788676', 'SAP:0.011997804', '其他:0.16736963', '網路:0.7871179', '資訊系統:0.00972608']"
3469,"sheet,點開,一片,空白",,1,SAP,4,資訊系統,"['Outlook與郵件:0.13621064', 'SAP:0.35843456', '其他:0.20277606', '網路:0.1498663', '資訊系統:0.15271242']"
3274,"生產,大樓,b1,TMQ1,無法,無法列印,3104",,2,其他,1,SAP,"['Outlook與郵件:0.027220413', 'SAP:0.02934393', '其他:0.7535861', '網路:0.14258659', '資訊系統:0.04726292']"
4379,"Windows,安,裝上,無法,無法BIOS,設定,IP,網路,開機,中,說,明過,BIOS,說,optaion",,3,網路,2,其他,"['Outlook與郵件:0.00006672714', 'SAP:0.000021966074', '其他:0.0009474478', '網路:0.99894184', '資訊系統:0.000021983342']"
6217,"RMS,權限,系統,安裝",,1,SAP,2,其他,"['Outlook與郵件:0.064970136', 'SAP:0.7413938', '其他:0.0856866', '網路:0.032637212', '資訊系統:0.07531224']"
91,"申請,SAP,帳號,資訊需求申請單,知,選擇項,目",,1,SAP,4,資訊系統,"['Outlook與郵件:0.000006162214', 'SAP:0.99998164', '其他:0.000005816473', '網路:0.000000061695054', '資訊系統:0.0000063393213']"
5219,"核示申請單,填寫,時,加附,件,加簽,時,出現,異常,錯誤,字碼,頁面,伺服器,連結,錯誤",,0,Outlook與郵件,4,資訊系統,"['Outlook與郵件:0.8884133', 'SAP:0.032559205', '其他:0.00502494', '網路:0.002804566', '資訊系統:0.07119802']"
4398,"bpm,officescan,封鎖",,4,資訊系統,2,其他,"['Outlook與郵件:0.04440783', 'SAP:0.040175624', '其他:0.06889007', '網路:0.015622343', '資訊系統:0.8309041']"
7788,"斷出,現要,求,輸入,帳號密碼,無法收發,信",,3,網路,0,Outlook與郵件,"['Outlook與郵件:0.0058299755', 'SAP:0.00034796906', '其他:0.0027729594', '網路:0.9906097', '資訊系統:0.00043934965']"
6524,"會議室,B,投機,影,無法,無法電腦連線,下,客人,會來,開會,需,及時",,3,網路,2,其他,"['Outlook與郵件:0.001973619', 'SAP:0.00093072315', '其他:0.015167478', '網路:0.9809518', '資訊系統:0.00097648875']"
1699,"無法登入,商務用Skype,伺服器,驗證,憑證,時,發生",,3,網路,2,其他,"['Outlook與郵件:0.0005233531', 'SAP:0.00037977909', '其他:0.005508966', '網路:0.99318635', '資訊系統:0.00040149005']"
1915,"進入,my,quanta,網頁,後,點選,日期,圖示,皆,無法,無法點選,請,假單,電腦,攜出,出差,....",,4,資訊系統,2,其他,"['Outlook與郵件:0.12276267', 'SAP:0.012310293', '其他:0.011696773', '網路:0.004209188', '資訊系統:0.849021']"
2802,"查詢,廣藝廳,資訊,顯示,資料,導入,中,顯示出,相應,資訊",,1,SAP,4,資訊系統,"['Outlook與郵件:0.013833156', 'SAP:0.9667485', '其他:0.008511476', '網路:0.001321408', '資訊系統:0.0095855165']"
694,"申請,qsmc,常駐,人員,使用,mac,電腦,代理伺服器,申請,開啟,網頁,會出,請,輸入,帳號,密碼,提示",,4,資訊系統,3,網路,"['Outlook與郵件:0.051959794', 'SAP:0.008073806', '其他:0.13408735', '網路:0.0055683656', '資訊系統:0.8003106']"
8184,"之前,已,透過,資訊需求申請單,申請,General,Authorization,申請,ID,第二層,帳號,單號,app75,已,收到,帳號,密碼",,4,資訊系統,1,SAP,"['Outlook與郵件:0.26985204', 'SAP:0.000997752', '其他:0.0077276747', '網路:0.00026852518', '資訊系統:0.721154']"
3113,"已,1,月,5,日,送出,軟體,瞭解,目前,申請,狀況",,4,資訊系統,2,其他,"['Outlook與郵件:0.013615942', 'SAP:0.001811415', '其他:0.29197434', '網路:0.0021818413', '資訊系統:0.6904165']"
2521,"office,scan,用戶端,無法,無法正常,開啟",,3,網路,2,其他,"['Outlook與郵件:0.0003634441', 'SAP:0.00023368836', '其他:0.14426489', '網路:0.8545875', '資訊系統:0.00055049616']"
4983,"PQ04,A364",,1,SAP,3,網路,"['Outlook與郵件:0.1204854', 'SAP:0.45702565', '其他:0.19074781', '網路:0.10176699', '資訊系統:0.12997414']"
2157,"上傳,device,excel,file,到,QDSM,出現錯誤,訊息",,2,其他,4,資訊系統,"['Outlook與郵件:0.005765186', 'SAP:0.001778677', '其他:0.8125531', '網路:0.0061708163', '資訊系統:0.1737322']"
3903,"換,工作,機,薪資單,無法開啟,無法,無法下載",,3,網路,0,Outlook與郵件,"['Outlook與郵件:0.008291013', 'SAP:0.0036369695', '其他:0.0154344365', '網路:0.96839416', '資訊系統:0.0042434377']"
4761,"已,提出,申請,遲遲,未有,回應",,4,資訊系統,1,SAP,"['Outlook與郵件:0.034263678', 'SAP:0.013062534', '其他:0.010842805', '網路:0.001635265', '資訊系統:0.94019574']"
5074,"部門,FTP,IP,10.241,88.5,有加,入,公司網域,QSMC,QCMC,連到,FTP,出現,連不上,連線,緩慢,狀況,ping,10.41,88.5,常會,出現,time,out,查看",,3,網路,2,其他,"['Outlook與郵件:0.000044720247', 'SAP:0.000011731229', '其他:0.003976322', '網路:0.995959', '資訊系統:0.000008261408']"
7578,"MyQuanta,點選,服務,專區,系統,出現,異常,無法,無法作業",,3,網路,4,資訊系統,"['Outlook與郵件:0.030849744', 'SAP:0.027977508', '其他:0.0879113', '網路:0.8191309', '資訊系統:0.034130543']"
1438,"OCS,交談,記錄,10,24,後,自動,儲存,到,outlook,交談,記錄,OS,WIN10",,0,Outlook與郵件,2,其他,"['Outlook與郵件:0.88495445', 'SAP:0.004558182', '其他:0.09534188', '網路:0.010191835', '資訊系統:0.004953648']"
6460,"無法,無法填寫,航班,資訊,for,出差,接機",,1,SAP,4,資訊系統,"['Outlook與郵件:0.10033061', 'SAP:0.30235666', '其他:0.25628152', '網路:0.056100786', '資訊系統:0.2849304']"
1618,"無法開啟,薪資,郵件,導致,outlook,當機",,0,Outlook與郵件,4,資訊系統,"['Outlook與郵件:0.9994342', 'SAP:0.0000086504315', '其他:0.000035666046', '網路:0.0000032810206', '資訊系統:0.00051810493']"
4253,"斷出,現,驗證,帳號密碼,無法收發,信",,3,網路,0,Outlook與郵件,"['Outlook與郵件:0.0040674023', 'SAP:0.000046931465', '其他:0.00036189734', '網路:0.9954124', '資訊系統:0.00011127312']"
4127,"新,電腦,已,加入網域,發現,無法正常連線",,2,其他,3,網路,"['Outlook與郵件:0.12947917', 'SAP:0.09447165', '其他:0.35587126', '網路:0.10104412', '資訊系統:0.3191338']"
8146,"門禁,區域,找不到,QCI0A000,進出口,課,選項",,2,其他,4,資訊系統,"['Outlook與郵件:0.15250866', 'SAP:0.12263681', '其他:0.40362015', '網路:0.17429295', '資訊系統:0.14694142']"
1513,"是否,教學文件,參考",,1,SAP,4,資訊系統,"['Outlook與郵件:0.119483985', 'SAP:0.42304093', '其他:0.21596386', '網路:0.11096345', '資訊系統:0.13054779']"
1345,"部門,內部,device,進行,整合,動作,下,部分,需要,MIS,1,device,transfer,時有,需將,device,轉給,NB3,RD2,owner,轉換,時,發現,device,僅將,owner,轉換,department,仍為,NB3,RD1,導致,無法,無法管理,device,更改,2,NB3,RD2,修改為,SIT3,3,隱藏,NB3,RD1,3,提供,device,list,含,流水號,圖片,新",,2,其他,4,資訊系統,"['Outlook與郵件:0.008049688', 'SAP:0.0020608304', '其他:0.938363', '網路:0.010297987', '資訊系統:0.041228518']"
7617,"電腦,上網,無法正常登入,公司,首頁,內部,網站,需,每次,重,新,登錄,網域,才行",,3,網路,4,資訊系統,"['Outlook與郵件:0.0000077857285', 'SAP:0.0000018179788', '其他:0.00032547308', '網路:0.99966216', '資訊系統:0.0000026956634']"
7301,"無法連線,取得,薪資,訊息,顯示",,2,其他,4,資訊系統,"['Outlook與郵件:0.021675875', 'SAP:0.014955443', '其他:0.7772091', '網路:0.04754053', '資訊系統:0.13861905']"
1302,"Be,able,to,save,CAD,in,workspace,of,windcll,but,cannot,check,in,CAD,into,client,s,wincll,in,cuppertino,error,describtion,There,is,no,Cache,designates,vault,or,active,folder,for,Cache,designated,vault,on,Lacal,Main,site",,3,網路,4,資訊系統,"['Outlook與郵件:0.03545197', 'SAP:0.01610636', '其他:0.046882123', '網路:0.8955413', '資訊系統:0.006018245']"
5551,"料號,3LZL1LBTN23,298,系統,未,增加,一個,MANUF,ECN,號,E0,0092",,4,資訊系統,1,SAP,"['Outlook與郵件:0.06524931', 'SAP:0.36064732', '其他:0.019533', '網路:0.0037781133', '資訊系統:0.5507923']"
7384,"電腦,不斷,跳出,資料夾,視窗,網頁,綁架",,3,網路,2,其他,"['Outlook與郵件:0.1013237', 'SAP:0.13564779', '其他:0.26983607', '網路:0.39630452', '資訊系統:0.09688788']"
2815,"接待,反,應,目前,無,法制,卡",,1,SAP,4,資訊系統,"['Outlook與郵件:0.063656785', 'SAP:0.7775663', '其他:0.07144353', '網路:0.026340928', '資訊系統:0.060992368']"
2835,"申請,出差,網路,顯示,已,申請",,3,網路,4,資訊系統,"['Outlook與郵件:0.00018559388', 'SAP:0.000100374695', '其他:0.0030964839', '網路:0.9964888', '資訊系統:0.00012875405']"
1758,"連到,microsoft,提供,網址,要求,輸入,公司網域,帳密,輸入,後,無效",,3,網路,2,其他,"['Outlook與郵件:0.00008945495', 'SAP:0.000019682493', '其他:0.00048117602', '網路:0.999388', '資訊系統:0.000021710766']"
7237,"系統,突然,藍,畫面,顯示,蒐集,資訊,重開,機,重開,機回,wifi,設備,網卡,不見了,裝置,管理員,到,現在,只,透過,實體,網路線,上網,出差,wifi,困擾",,3,網路,2,其他,"['Outlook與郵件:0.00016544462', 'SAP:0.0000315588', '其他:0.0015967353', '網路:0.99817145', '資訊系統:0.000034769284']"
7412,"兩周,無線網路,順暢,信件,發送,延遲,嚴重,需,加設,有線網路",,0,Outlook與郵件,3,網路,"['Outlook與郵件:0.9693038', 'SAP:0.000024891737', '其他:0.00011942531', '網路:0.03025431', '資訊系統:0.00029764997']"
7687,"進入,APPLE,OS,後,無法登入,網域",,2,其他,3,網路,"['Outlook與郵件:0.026759995', 'SAP:0.04393264', '其他:0.7196523', '網路:0.17025378', '資訊系統:0.039401297']"
7648,"無法,無法接受到,客人,送到,pdf,檔案,同事,接受到",,3,網路,0,Outlook與郵件,"['Outlook與郵件:0.0015367331', 'SAP:0.0010465642', '其他:0.023333905', '網路:0.9728175', '資訊系統:0.0012653908']"
4100,"電腦重灌,後,無法登入,網域",,1,SAP,2,其他,"['Outlook與郵件:0.07496671', 'SAP:0.34710824', '其他:0.27897742', '網路:0.22192997', '資訊系統:0.07701771']"
3885,"Agile,無法更新,無法開啟",,2,其他,4,資訊系統,"['Outlook與郵件:0.10592321', 'SAP:0.24440221', '其他:0.35838905', '網路:0.16951825', '資訊系統:0.12176732']"
3639,"無法進入,出勤,系統,斷出,現要,求,輸入,帳號密碼,無法,無法驗證,成功,電腦,重,新,開機,無法",,3,網路,4,資訊系統,"['Outlook與郵件:0.00011493426', 'SAP:0.000043552', '其他:0.0029019841', '網路:0.9968802', '資訊系統:0.000059253143']"
7279,"BU1,重要,客戶,Kona,代號,反,應,email,退回,回覆,信息,outlook,只,接受,內部,郵件,查明,原因並,回覆,客人,反,應,All,mails,to,quanta,are,bouncing,back,stating,their,server,does,not,have,authorization,for,my,email,address,to,send,mails,客人,到,outlook,信息,回覆,quantatw,com,only,accepts,messages,from,people,in,its,organization,or,on,its,allowed,senders,list,and,your,email,address,isn,t,on,list,Srinivas,Rao,Office,365,quantatw,com,Sender,Action,Required,Sender,not,allowed",,2,其他,0,Outlook與郵件,"['Outlook與郵件:0.36265334', 'SAP:0.0056939055', '其他:0.54146916', '網路:0.0728255', '資訊系統:0.017358122']"
7131,"HTTP,Error,503,The,service,is,unavailable",,3,網路,4,資訊系統,"['Outlook與郵件:0.06135399', 'SAP:0.08355017', '其他:0.11847281', '網路:0.68103206', '資訊系統:0.055590913']"
397,"OCS,對話,紀錄,沒有存,OUTLOOK,交談,紀錄,裡",,0,Outlook與郵件,2,其他,"['Outlook與郵件:0.7779771', 'SAP:0.0012287686', '其他:0.032538153', '網路:0.0009236186', '資訊系統:0.18733233']"
1317,"OUTLOOK,更新成,2016,後,OUTLOOK,收件人,點選,無法,無法直接,使用,LYNC,對談",,0,Outlook與郵件,2,其他,"['Outlook與郵件:0.9999368', 'SAP:0.0000044002168', '其他:0.000018759767', '網路:0.0000029610196', '資訊系統:0.000037033842']"
2966,"ID,qu2t,PW,carbn20w2,無法上傳,新,資料,現自料,下載",,1,SAP,2,其他,"['Outlook與郵件:0.06624597', 'SAP:0.5151078', '其他:0.21708953', '網路:0.13078557', '資訊系統:0.07077116']"
473,"視訊會議設備,使,用上",,1,SAP,2,其他,"['Outlook與郵件:0.11604616', 'SAP:0.49317786', '其他:0.16801271', '網路:0.084246166', '資訊系統:0.13851704']"
5942,"IE,綁架,刪除,刪除cookie,瀏覽,紀錄,沒用,設定,首頁,沒用,綁架,到,中毒",,0,Outlook與郵件,2,其他,"['Outlook與郵件:0.4592166', 'SAP:0.032933686', '其他:0.3046613', '網路:0.12392423', '資訊系統:0.07926404']"
881,"新,失敗,excel,無法使用",,3,網路,2,其他,"['Outlook與郵件:0.0025275045', 'SAP:0.0019220806', '其他:0.1392937', '網路:0.8533096', '資訊系統:0.0029472464']"
